id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,158,608,292486,127,3.26,0.97,133,3.41,1.04,153,3.92,1.95,0.79,0.77,0.56,0.64,3.79,128.57
1,70,206,49163,63,3.71,1.86,68,4.0,1.9,68,4.0,1.9,0.87,0.85,0.46,0.54,0.17,151.56
2,75,203,22389,66,3.14,1.71,71,3.38,1.86,70,3.33,1.8,0.71,0.72,0.41,0.45,0.68,134.33
3,117,352,69534,77,3.08,1.29,96,3.84,1.95,103,4.12,2.55,0.73,0.73,0.45,0.58,1.91,135.2
4,70,300,159095,58,3.87,1.55,65,4.33,1.99,64,4.27,1.94,0.94,0.93,0.5,0.57,2.36,162.88
5,220,496,98887,140,3.68,1.56,151,3.97,1.75,164,4.32,1.97,0.75,0.72,0.45,0.52,1.98,132.92
6,205,709,222382,186,4.04,1.74,201,4.37,1.96,195,4.24,1.83,0.92,0.89,0.54,0.67,1.41,127.76
7,82,283,55666,67,2.91,1.47,74,3.22,1.93,71,3.09,1.68,0.74,0.72,0.48,0.55,5.15,116.59
8,102,262,36715,61,2.77,0.97,69,3.14,1.25,80,3.64,1.4,0.67,0.65,0.39,0.49,2.83,148.36
9,167,367,99536,87,3.62,1.24,110,4.58,1.69,111,4.62,1.61,0.84,0.77,0.32,0.4,0.33,192.34
10,137,579,282952,86,3.44,1.23,107,4.28,1.88,100,4.0,1.63,0.93,0.92,0.54,0.65,0.62,177.24
11,140,337,92989,85,4.25,1.52,87,4.35,1.5,98,4.9,1.89,0.82,0.78,0.33,0.45,1.41,198.32
12,70,585,354644,42,3.0,1.24,51,3.64,2.31,45,3.21,1.48,0.84,0.82,0.45,0.56,0.25,171.24
13,42,142,53637,35,3.18,1.25,38,3.45,1.44,39,3.55,1.81,0.8,0.81,0.5,0.61,4.74,134.0
14,54,128,12372,43,3.07,1.49,52,3.71,2.3,44,3.14,1.46,0.86,0.8,0.47,0.46,4.68,121.65
15,106,387,137747,79,3.43,1.31,97,4.22,2.11,94,4.09,1.83,0.69,0.65,0.38,0.49,2.3,131.36
16,138,395,69319,97,3.59,1.6,116,4.3,2.15,116,4.3,2.15,0.79,0.76,0.58,0.68,2.73,136.11
17,53,103,11259,46,3.54,1.2,51,3.92,1.55,49,3.77,1.3,0.85,0.84,0.36,0.46,0.13,162.25
18,85,419,208392,77,3.08,1.5,79,3.16,1.6,78,3.12,1.56,0.9,0.9,0.56,0.65,4.48,113.93
19,53,138,44580,49,3.06,1.61,52,3.25,1.57,51,3.19,1.52,0.78,0.78,0.53,0.58,0.3,120.86
20,48,79,8752,40,4.0,0.94,40,4.0,1.05,41,4.1,1.1,0.78,0.79,0.4,0.45,1.25,171.29
21,101,468,175415,73,3.17,1.34,97,4.22,2.95,79,3.43,1.5,0.9,0.88,0.52,0.64,2.15,123.17
22,220,714,268323,155,3.6,1.26,166,3.86,1.57,203,4.72,2.15,0.58,0.51,0.43,0.5,3.84,122.42
23,63,223,59838,52,3.06,1.14,61,3.59,1.7,54,3.18,1.19,0.85,0.82,0.43,0.52,2.0,140.17
24,157,404,80718,118,3.19,1.6,127,3.43,1.91,147,3.97,2.25,0.66,0.61,0.47,0.53,0.89,134.24
25,557,985,107353,367,3.31,1.28,380,3.42,1.46,534,4.81,1.94,0.42,0.32,0.33,0.39,0.49,113.6
26,566,985,148843,360,3.3,1.65,369,3.39,1.77,544,4.99,2.21,0.37,0.28,0.38,0.45,0.43,104.33
27,710,1223,124345,424,3.37,1.47,428,3.4,1.49,689,5.47,2.14,0.33,0.24,0.38,0.43,0.4,97.03
28,617,1105,81589,399,3.63,3.53,370,3.36,1.67,602,5.47,5.42,0.38,0.29,0.36,0.42,0.92,107.86
29,124,594,209581,105,3.28,1.37,112,3.5,1.65,117,3.66,1.68,0.82,0.8,0.52,0.59,2.95,143.66
30,139,657,271020,114,3.56,1.64,123,3.84,2.03,128,4.0,2.18,0.79,0.78,0.46,0.57,1.25,136.68
31,79,243,84022,69,3.63,1.01,75,3.95,1.22,74,3.89,1.24,0.86,0.85,0.36,0.42,0.22,162.08
32,40,149,88309,32,3.2,1.23,34,3.4,1.17,32,3.2,1.23,0.79,0.76,0.53,0.63,0.84,178.36
33,100,380,166110,79,4.39,1.58,90,5.0,2.33,95,5.28,2.02,0.8,0.79,0.42,0.55,1.81,131.26
34,118,435,90397,87,4.58,1.3,112,5.89,3.31,95,5.0,1.63,0.89,0.89,0.32,0.48,0.5,160.62
35,114,490,292935,85,3.15,1.38,96,3.56,1.42,102,3.78,1.55,0.7,0.66,0.46,0.54,2.15,138.62
36,83,251,90153,68,3.24,1.41,72,3.43,1.57,73,3.48,1.72,0.82,0.82,0.5,0.6,0.34,154.47
37,98,263,36501,65,2.83,1.5,79,3.43,2.54,84,3.65,1.87,0.57,0.53,0.51,0.56,0.71,117.83
38,85,258,30003,74,3.89,2.02,78,4.11,2.18,76,4.0,2.03,0.95,0.96,0.45,0.51,0.66,165.25
39,93,327,130957,77,4.05,2.15,81,4.26,2.26,89,4.68,2.69,0.8,0.81,0.44,0.52,1.82,153.39
40,289,554,79951,194,4.41,1.65,199,4.52,1.62,264,6.0,2.48,0.54,0.48,0.39,0.45,0.81,137.99
