id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,4538,7573,586799,3580,3.7,1.61,3872,4.0,1.92,4302,4.45,2.84,0.8,0.77,0.45,0.46,1.33,140.6
1,4342,7723,853012,3403,3.47,1.57,3656,3.73,1.85,4098,4.18,2.86,0.77,0.73,0.47,0.48,1.33,142.53
2,4582,34551,29444890,3688,3.76,1.72,3925,4.0,1.86,4360,4.44,2.51,0.78,0.73,0.47,0.48,1.55,143.15
3,4989,22342,14434305,3744,3.76,1.73,4061,4.08,2.48,4636,4.66,3.11,0.73,0.68,0.47,0.48,2.09,143.39
4,6402,10946,1408224,4399,4.49,1.76,4795,4.9,1.98,5353,5.47,2.7,0.76,0.71,0.41,0.43,1.56,163.73
5,5789,34411,27408626,4268,4.23,1.8,4546,4.51,1.98,5123,5.08,2.62,0.75,0.71,0.43,0.43,1.76,148.1
6,5694,14503,7237707,4340,4.18,1.87,4581,4.41,2.12,5356,5.16,2.98,0.72,0.68,0.46,0.48,1.78,134.57
7,5141,16919,7952856,3705,3.63,1.73,3807,3.73,1.84,4861,4.77,3.36,0.71,0.68,0.49,0.5,3.37,139.84
8,5923,31409,22502671,3616,3.76,1.6,4232,4.4,1.98,4632,4.81,2.5,0.82,0.79,0.4,0.42,1.57,160.34
9,6891,10079,994619,3778,3.98,1.48,4845,5.11,2.48,5021,5.29,2.15,0.88,0.84,0.33,0.35,0.68,182.7
10,6898,10711,1047419,3907,3.92,1.4,4970,4.98,2.31,4911,4.93,2.0,0.86,0.82,0.38,0.4,1.65,176.61
11,7577,11735,1217193,4709,4.64,1.72,5150,5.07,2.16,5738,5.65,2.61,0.82,0.78,0.35,0.38,1.17,181.6
12,6961,11683,987356,4379,4.43,1.8,4750,4.8,2.13,5318,5.38,2.98,0.83,0.8,0.39,0.41,1.56,171.06
13,4868,11954,2578499,3739,3.64,1.72,4455,4.34,3.34,4246,4.14,2.14,0.82,0.78,0.47,0.49,1.64,138.93
14,5755,10101,979584,3707,3.62,1.58,4073,3.98,2.0,5222,5.1,3.91,0.73,0.69,0.46,0.48,2.09,145.69
15,6071,14864,5402454,3565,3.55,1.64,3930,3.92,1.99,5646,5.63,5.3,0.69,0.66,0.49,0.5,2.64,149.2
