id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,17972,66636,5205606,8148,15.26,19.12,2440,4.57,2.23,17194,32.2,47.26,0.64,0.61,0.59,0.58,8.61,167.13
1,16458,64334,4952608,7680,14.74,18.16,2220,4.26,1.98,15833,30.39,43.45,0.65,0.63,0.62,0.6,8.72,170.1
2,18103,64654,5155717,7995,15.29,18.87,2334,4.46,1.99,17322,33.12,47.78,0.63,0.6,0.59,0.57,8.8,168.15
3,17994,61579,4867984,8166,15.64,19.5,2344,4.49,2.01,17208,32.97,47.53,0.67,0.66,0.58,0.57,7.97,170.56
4,20392,61947,4826471,8750,16.57,19.89,2736,5.18,2.09,19149,36.27,51.3,0.63,0.59,0.53,0.52,8.25,169.44
5,21235,66479,5353559,8916,16.95,21.07,2578,4.9,2.09,20103,38.22,55.57,0.64,0.62,0.57,0.55,8.23,167.25
6,24260,76052,6208063,9842,18.06,23.24,2669,4.9,2.02,23020,42.24,62.96,0.65,0.62,0.58,0.56,7.97,167.12
7,19546,66675,5265690,8482,15.97,20.41,2269,4.27,1.91,18712,35.24,51.93,0.6,0.57,0.61,0.58,9.24,165.18
8,19818,73974,5616942,8291,15.73,19.22,2722,5.17,2.13,18418,34.95,49.53,0.65,0.63,0.55,0.54,8.19,179.27
9,17866,73605,5428262,8079,15.27,18.51,2955,5.59,2.05,16336,30.88,42.3,0.68,0.67,0.5,0.5,7.94,189.92
10,16835,75668,5612005,7650,14.25,16.91,2762,5.14,1.9,15506,28.88,39.59,0.66,0.63,0.52,0.51,8.75,186.98
11,17867,83953,6301158,8311,15.48,18.14,2933,5.46,2.02,16483,30.69,42.47,0.7,0.69,0.5,0.49,8.13,188.57
12,18708,81224,6084425,8374,15.89,19.14,2625,4.98,1.99,17423,33.06,46.9,0.68,0.66,0.53,0.53,8.31,184.91
13,18817,77564,6057439,8339,15.65,19.77,2430,4.56,1.97,18070,33.9,49.19,0.67,0.66,0.59,0.57,8.03,179.33
14,17707,67115,5205594,8030,15.3,19.47,2260,4.3,2.33,16970,32.32,47.29,0.62,0.6,0.6,0.58,8.88,171.84
15,18024,68586,5394984,8541,16.68,21.63,2080,4.06,1.85,17340,33.87,48.96,0.58,0.55,0.6,0.58,9.15,167.45
16,19892,74248,5807715,8596,16.76,20.9,2478,4.83,2.17,18993,37.02,52.38,0.58,0.55,0.58,0.56,9.27,167.31
17,20822,74012,5824845,8747,16.79,21.26,2439,4.68,2.24,19904,38.2,55.29,0.6,0.58,0.59,0.57,8.73,167.68
18,22334,72707,5757806,9289,17.69,23.41,2134,4.06,1.93,21481,40.92,61.04,0.6,0.58,0.62,0.6,7.86,164.26
19,25210,77805,6223446,10364,19.55,26.21,2294,4.33,1.99,24138,45.54,68.35,0.59,0.57,0.61,0.59,7.82,161.73
20,23525,82596,6256002,9715,18.4,24.41,2499,4.73,2.09,22500,42.61,64.23,0.64,0.62,0.6,0.59,8.39,165.27
21,22470,81388,6232937,9698,18.16,25.83,2351,4.4,1.89,21392,40.06,62.07,0.62,0.6,0.61,0.59,8.84,167.3
22,21046,79350,6087034,8611,16.4,21.07,2332,4.44,2.11,20071,38.23,56.92,0.66,0.65,0.6,0.58,8.6,170.3
