id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,1684,3809,260640,1233,4.06,1.93,995,3.27,1.57,1622,5.34,2.73,0.25,0.18,0.4,0.44,4.61,106.3
1,1450,3541,244847,1022,3.64,1.73,794,2.83,1.41,1398,4.98,2.71,0.21,0.15,0.42,0.46,4.51,97.55
2,1643,3391,235279,1143,3.9,1.86,935,3.19,1.58,1567,5.35,2.92,0.27,0.2,0.38,0.43,4.27,106.21
3,1632,3537,244627,1154,3.93,1.73,946,3.22,1.51,1568,5.33,2.65,0.27,0.19,0.39,0.43,5.29,106.06
4,2229,4445,300325,1366,4.54,1.78,1183,3.93,1.8,1946,6.47,2.9,0.31,0.23,0.36,0.41,3.8,123.73
5,1812,3835,251133,1252,4.52,1.85,1070,3.86,1.72,1611,5.82,2.76,0.33,0.24,0.35,0.4,3.03,119.97
6,2263,5022,352585,1440,4.34,2.16,1117,3.36,1.52,2153,6.48,3.4,0.24,0.17,0.39,0.43,4.25,90.73
7,1604,3712,266421,1057,3.67,1.79,801,2.78,1.32,1551,5.39,2.86,0.2,0.14,0.44,0.47,5.66,91.41
8,2024,3417,226581,1182,4.08,1.7,990,3.41,1.51,1684,5.81,2.79,0.33,0.24,0.39,0.44,3.46,123.55
9,2129,3290,216096,1070,4.16,1.57,1022,3.98,1.35,1639,6.38,2.56,0.43,0.31,0.28,0.35,3.5,154.36
10,2131,3630,239787,1178,4.33,1.63,1040,3.82,1.36,1670,6.14,2.53,0.4,0.29,0.32,0.39,4.02,150.91
11,2361,4018,266300,1429,4.91,1.72,1173,4.03,1.43,1869,6.42,2.68,0.42,0.3,0.31,0.38,4.36,151.15
12,2109,3549,236646,1316,4.52,1.71,1045,3.59,1.38,1719,5.91,2.6,0.38,0.27,0.34,0.4,3.78,140.49
13,1524,2984,209617,1097,3.85,1.73,876,3.07,1.42,1470,5.16,2.56,0.27,0.18,0.43,0.48,4.61,107.03
14,1636,3132,227523,1072,3.8,1.71,835,2.96,1.43,1554,5.51,2.96,0.24,0.16,0.43,0.47,4.88,104.76
15,1878,3783,278799,1176,3.88,1.94,903,2.98,1.52,1771,5.84,3.1,0.21,0.14,0.42,0.46,6.39,99.97
16,2117,4083,296320,1286,4.33,2.0,1074,3.62,1.87,1954,6.58,3.18,0.26,0.18,0.41,0.46,6.18,110.68
17,2334,4360,318604,1394,4.2,1.68,1142,3.44,1.57,2206,6.64,2.99,0.25,0.17,0.4,0.44,5.57,103.94
