id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,1191,1763,86870,1002,4.01,1.59,1094,4.38,1.8,1131,4.52,1.93,0.87,0.81,0.43,0.43,0.58,168.66
1,1048,1509,68541,906,3.67,1.48,981,3.97,1.62,984,3.98,1.63,0.9,0.86,0.45,0.44,0.3,173.8
2,1128,1557,73322,963,3.91,1.63,1040,4.23,1.88,1068,4.34,1.98,0.88,0.83,0.44,0.43,0.31,172.44
3,1221,1769,84419,1000,4.1,1.59,1094,4.48,1.77,1148,4.7,2.02,0.89,0.85,0.42,0.42,0.58,169.84
4,1573,2056,97959,1159,4.56,1.82,1293,5.09,2.1,1322,5.2,2.17,0.9,0.85,0.37,0.36,0.6,183.13
5,1504,2019,97928,1141,4.55,1.77,1247,4.97,2.04,1298,5.17,2.19,0.88,0.83,0.38,0.37,0.55,178.81
6,1413,2931,127680,1183,4.46,1.79,1317,4.97,2.27,1321,4.98,2.26,0.91,0.87,0.45,0.44,0.75,171.68
7,1275,1969,103668,1047,4.2,1.79,1122,4.51,2.04,1209,4.86,2.38,0.81,0.73,0.47,0.46,1.3,159.89
8,1622,2066,95717,1061,4.14,1.67,1258,4.91,2.17,1286,5.02,2.23,0.91,0.86,0.38,0.37,0.42,189.73
9,2047,2531,116334,1155,4.36,1.6,1468,5.54,1.98,1517,5.72,2.12,0.9,0.84,0.32,0.33,0.46,203.24
10,1714,2168,100628,1038,4.1,1.5,1246,4.92,1.86,1281,5.06,1.96,0.89,0.85,0.33,0.34,0.39,198.95
11,1803,2323,104627,1223,4.62,1.65,1357,5.12,1.8,1384,5.22,1.88,0.93,0.89,0.35,0.35,0.22,200.34
12,1620,2235,103944,1162,4.38,1.65,1266,4.78,1.91,1312,4.95,2.08,0.89,0.84,0.36,0.36,0.49,194.04
13,1261,1890,92613,1016,3.85,1.56,1136,4.3,1.95,1195,4.53,2.09,0.86,0.81,0.44,0.44,0.76,174.97
14,1188,1730,87008,951,3.74,1.72,1037,4.08,1.89,1083,4.26,2.18,0.88,0.83,0.44,0.43,0.62,179.16
15,1129,1707,89143,866,3.42,1.48,966,3.82,1.69,1045,4.13,2.06,0.82,0.77,0.47,0.46,1.24,169.35
16,1341,1880,99066,986,3.88,1.77,1127,4.44,2.07,1215,4.78,2.26,0.8,0.74,0.4,0.4,1.22,172.24
17,1286,1946,103990,984,3.86,1.83,1111,4.36,1.91,1219,4.78,2.49,0.81,0.75,0.44,0.44,1.14,168.0
18,1235,1879,105011,964,3.86,1.71,1017,4.07,1.85,1176,4.7,2.47,0.73,0.66,0.45,0.44,1.36,155.13
19,1229,1953,102385,1011,3.9,1.81,1065,4.11,2.13,1152,4.45,2.31,0.81,0.75,0.49,0.49,1.71,155.84
20,1416,2231,112163,1107,4.46,4.18,1123,4.53,1.99,1341,5.41,5.88,0.83,0.77,0.47,0.46,0.98,160.05
21,1280,1923,92353,969,3.76,1.64,1096,4.25,1.9,1145,4.44,2.15,0.88,0.83,0.48,0.47,0.35,169.63
22,1130,1612,73792,882,3.51,1.63,993,3.96,1.89,1002,3.99,1.94,0.91,0.87,0.46,0.45,0.41,173.89
