id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,567623,1887156,269475854,347690,6.03,3.41,372725,6.47,8.43,489992,8.5,6.74,0.75,0.74,0.49,0.51,4.38,118.33
1,531709,1842616,257626954,339530,5.86,3.29,350955,6.05,3.5,466922,8.05,6.44,0.76,0.75,0.49,0.52,4.27,120.27
2,626729,3327404,2138787168,364183,6.27,3.62,392129,6.75,4.07,523864,9.02,7.6,0.73,0.72,0.48,0.5,4.15,121.46
3,609628,19012400,24328201305,363711,6.27,3.45,384182,6.63,4.19,524060,9.04,7.57,0.74,0.73,0.48,0.51,4.36,121.09
4,706156,2278671,411913539,389022,6.69,3.5,415486,7.14,3.82,559381,9.61,7.86,0.75,0.75,0.45,0.48,4.21,133.39
5,800906,3498007,1188323719,387408,6.73,3.79,434713,7.55,4.61,577414,10.03,8.69,0.73,0.73,0.47,0.5,4.33,123.47
6,783393,3683107,1202781427,389390,6.65,3.98,447506,7.64,9.24,596854,10.19,9.51,0.71,0.71,0.5,0.53,4.8,109.08
7,540253,5597863,4045384760,318919,5.58,3.34,327359,5.73,3.4,466013,8.15,7.45,0.7,0.69,0.51,0.53,4.73,112.94
8,608968,1639771,231953780,318977,5.61,3.23,345841,6.08,3.27,485895,8.54,7.46,0.75,0.74,0.45,0.48,4.39,137.77
9,628283,1708600,419762085,318347,5.56,2.78,366681,6.4,2.73,481170,8.4,6.43,0.8,0.78,0.39,0.43,3.55,160.48
10,564243,1395020,178100994,300133,5.31,2.62,328676,5.82,2.56,439529,7.78,6.15,0.79,0.77,0.4,0.44,3.67,156.02
11,568453,1429162,162791439,310692,5.52,2.69,322477,5.73,2.67,440300,7.83,6.33,0.78,0.77,0.41,0.44,3.93,154.96
12,609637,1648672,255645610,335913,5.8,2.82,347834,6.01,3.02,476661,8.23,6.81,0.78,0.78,0.43,0.45,3.99,144.64
13,494011,1621134,340810314,280362,4.98,2.9,293970,5.22,6.02,433553,7.7,7.02,0.72,0.72,0.51,0.53,5.18,115.61
14,404213,1739312,888804583,237846,4.39,2.84,235862,4.35,2.47,364703,6.73,7.05,0.7,0.69,0.53,0.54,4.73,114.99
15,472655,2376828,1358620720,263587,4.71,3.0,277024,4.95,5.93,416121,7.44,8.29,0.71,0.7,0.5,0.52,4.35,122.07
