id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,1549,2345,112577,1285,3.54,1.62,1407,3.88,1.84,1478,4.07,2.06,0.89,0.86,0.46,0.45,0.71,212.0
1,1395,2091,108302,1152,3.38,1.59,1225,3.59,1.71,1327,3.89,2.08,0.87,0.83,0.49,0.47,1.06,201.72
2,1615,2289,110144,1343,3.74,1.65,1474,4.11,1.95,1529,4.26,2.06,0.9,0.86,0.45,0.43,0.89,208.72
3,1629,2515,122528,1341,3.62,1.83,1390,3.76,1.74,1538,4.16,2.53,0.86,0.82,0.47,0.46,1.27,203.62
4,2077,2692,126050,1524,4.25,1.58,1693,4.72,1.8,1744,4.86,1.93,0.91,0.88,0.38,0.36,0.61,214.99
5,1828,2449,115470,1380,3.92,1.58,1535,4.36,2.22,1576,4.48,2.13,0.91,0.88,0.4,0.38,0.44,210.81
6,1753,2600,125069,1457,3.84,1.57,1555,4.1,1.9,1640,4.33,2.13,0.89,0.85,0.46,0.44,0.9,193.46
7,1417,2009,103729,1181,3.35,1.51,1280,3.63,1.62,1352,3.83,1.89,0.88,0.84,0.49,0.47,0.93,205.21
8,2327,2998,139593,1471,4.01,1.9,1700,4.63,1.99,1829,4.98,2.48,0.89,0.85,0.38,0.38,0.62,220.08
9,2624,3213,146146,1461,3.91,1.44,1878,5.02,1.79,1917,5.13,1.9,0.94,0.91,0.32,0.31,0.41,235.57
10,2386,2908,126786,1448,3.95,1.52,1766,4.81,1.86,1783,4.86,1.91,0.96,0.93,0.33,0.32,0.25,233.75
11,2572,3333,144037,1725,4.4,1.56,1910,4.87,1.78,1927,4.92,1.87,0.96,0.93,0.32,0.31,0.44,233.72
12,2317,3136,145498,1619,4.27,1.59,1772,4.68,1.83,1855,4.89,2.01,0.92,0.88,0.35,0.35,0.47,227.2
13,1664,2444,118081,1401,3.76,1.92,1513,4.06,1.95,1614,4.33,2.31,0.89,0.85,0.47,0.45,0.6,214.71
14,1642,2381,118094,1307,3.55,1.49,1406,3.82,1.74,1497,4.07,2.0,0.89,0.85,0.44,0.43,0.93,218.66
15,1528,2239,109809,1210,3.43,1.47,1349,3.82,1.71,1439,4.08,1.96,0.88,0.84,0.46,0.45,0.68,219.56
16,1996,2787,133672,1466,3.84,1.82,1736,4.54,2.14,1814,4.75,2.33,0.91,0.87,0.43,0.42,0.66,217.56
17,1776,2503,113735,1421,3.79,1.71,1634,4.36,2.07,1683,4.49,2.15,0.92,0.88,0.44,0.43,0.33,217.21
18,1631,2458,119745,1367,3.65,1.71,1478,3.94,1.94,1548,4.13,2.1,0.9,0.87,0.46,0.45,0.93,209.23
19,1726,2672,126306,1446,3.77,1.78,1552,4.04,1.91,1637,4.26,2.1,0.89,0.86,0.46,0.45,0.87,201.33
20,1899,2859,138069,1511,3.98,1.83,1658,4.36,1.89,1782,4.69,2.35,0.89,0.86,0.47,0.46,0.97,203.8
21,1798,2707,127109,1314,3.45,1.66,1474,3.87,1.96,1554,4.08,2.15,0.9,0.88,0.47,0.46,0.71,210.39
22,1685,2398,105383,1309,3.63,1.68,1488,4.12,2.04,1496,4.14,2.11,0.94,0.93,0.46,0.45,0.34,216.79
23,1901,3117,144418,1535,3.95,3.89,1597,4.11,1.89,1812,4.66,5.06,0.9,0.87,0.46,0.45,0.86,209.44
24,1439,2084,95120,1210,3.33,1.72,1327,3.66,1.81,1375,3.79,2.02,0.92,0.9,0.49,0.48,0.37,210.19
25,1436,2050,96581,1184,3.29,1.56,1315,3.65,1.74,1345,3.74,1.75,0.91,0.88,0.49,0.47,0.29,211.48
26,1537,2062,96372,1178,3.43,1.39,1391,4.06,1.89,1397,4.07,1.9,0.94,0.92,0.47,0.46,0.41,214.35
27,1734,2457,119473,1315,3.42,1.43,1552,4.04,1.85,1636,4.26,2.08,0.87,0.83,0.47,0.45,0.66,209.67
28,1646,2339,112349,1308,3.4,1.48,1472,3.82,1.74,1532,3.98,1.83,0.89,0.85,0.47,0.45,0.53,210.78
29,1594,2118,94490,1294,3.65,1.65,1421,4.0,1.79,1465,4.13,1.9,0.92,0.89,0.44,0.43,0.17,215.8
30,1815,2571,119263,1501,3.92,1.63,1673,4.37,1.98,1730,4.52,2.1,0.9,0.86,0.44,0.43,0.2,215.92
31,1714,2428,113447,1414,3.8,1.64,1552,4.17,1.8,1618,4.35,2.0,0.91,0.88,0.45,0.44,0.08,213.66
32,1885,2452,111645,1510,3.98,1.66,1695,4.47,1.97,1723,4.55,2.03,0.93,0.9,0.43,0.41,0.04,215.52
33,1863,2570,113370,1517,4.0,1.64,1726,4.55,1.96,1745,4.6,2.03,0.93,0.91,0.44,0.43,0.11,214.05
34,1914,2661,117470,1563,4.12,1.9,1716,4.53,1.88,1780,4.7,2.16,0.92,0.89,0.42,0.41,0.2,214.38
35,1553,2195,102819,1300,3.7,1.57,1409,4.01,1.82,1463,4.17,1.94,0.9,0.87,0.42,0.41,0.13,211.12
36,1436,1990,91632,1262,3.43,1.63,1340,3.64,1.77,1366,3.71,1.83,0.92,0.89,0.5,0.48,0.34,211.09
37,1632,2281,100757,1343,3.7,1.75,1459,4.02,1.92,1484,4.09,1.98,0.93,0.91,0.46,0.44,0.54,218.09
38,1940,2790,136815,1564,4.09,1.78,1681,4.4,1.93,1811,4.74,2.27,0.89,0.85,0.44,0.43,0.49,211.62
39,2155,3108,154305,1675,4.4,2.07,1790,4.7,2.07,2017,5.29,2.82,0.85,0.81,0.42,0.41,0.17,204.17
40,1745,2468,121107,1426,3.91,1.73,1507,4.13,1.87,1587,4.35,2.15,0.86,0.83,0.45,0.43,0.27,203.38
41,1599,2231,104732,1376,3.76,1.64,1487,4.06,1.88,1524,4.16,1.94,0.9,0.87,0.46,0.44,0.5,204.47
42,1792,2310,102439,1390,3.9,1.58,1465,4.12,1.74,1481,4.16,1.77,0.93,0.9,0.39,0.38,0.05,217.56
43,1667,2343,106253,1366,3.72,1.74,1448,3.95,1.86,1480,4.03,1.91,0.92,0.89,0.44,0.43,0.45,212.69
44,1916,2737,137137,1540,4.02,1.94,1554,4.06,1.83,1720,4.49,2.43,0.85,0.81,0.42,0.41,0.18,209.74
45,1401,2259,107740,1186,3.3,1.6,1258,3.5,1.74,1312,3.65,2.01,0.9,0.86,0.43,0.42,0.13,209.34
46,1349,1928,91494,1191,3.33,1.54,1254,3.5,1.67,1306,3.65,1.8,0.91,0.87,0.46,0.44,0.16,208.7
47,1596,2315,114596,1348,3.66,1.6,1428,3.88,1.76,1492,4.05,1.91,0.88,0.84,0.44,0.42,0.14,203.01
48,2522,3134,142378,1485,4.17,1.56,1630,4.58,1.69,1685,4.73,1.85,0.92,0.88,0.3,0.3,0.33,224.75
49,2059,2699,120546,1394,3.85,1.64,1514,4.18,1.9,1543,4.26,1.78,0.92,0.89,0.35,0.34,0.44,222.65
50,2328,3214,153301,1677,4.41,1.58,1801,4.74,1.73,1886,4.96,1.91,0.9,0.85,0.36,0.35,0.23,222.64
51,1796,2524,115172,1511,4.02,1.66,1669,4.44,1.88,1696,4.51,1.99,0.92,0.88,0.43,0.41,0.07,216.2
52,1840,2475,118112,1347,3.84,1.7,1487,4.24,1.87,1557,4.44,2.16,0.91,0.88,0.39,0.38,0.33,219.23
53,1780,2420,112454,1341,3.88,1.63,1445,4.18,1.84,1487,4.3,1.97,0.9,0.86,0.38,0.38,0.34,214.49
54,1782,2301,101213,1369,4.2,1.8,1440,4.42,1.7,1496,4.59,2.04,0.91,0.88,0.33,0.32,0.64,214.81
55,2032,2609,119065,1428,4.35,1.66,1551,4.73,1.9,1622,4.95,2.15,0.92,0.89,0.34,0.33,0.11,220.16
56,1854,2536,129916,1329,3.82,1.63,1448,4.16,1.82,1577,4.53,2.28,0.88,0.84,0.38,0.37,0.13,217.3
57,1964,2587,118922,1376,4.1,1.78,1477,4.4,1.83,1522,4.53,2.05,0.91,0.88,0.36,0.35,0.26,224.85
58,1871,2387,106301,1384,4.11,1.63,1465,4.35,1.73,1489,4.42,1.82,0.94,0.92,0.34,0.33,0.06,223.88
59,1768,2267,110809,1282,3.88,1.64,1294,3.92,1.5,1383,4.19,1.97,0.89,0.85,0.37,0.36,0.1,216.09
60,1827,2372,111893,1290,3.75,1.59,1389,4.04,1.85,1411,4.1,1.79,0.91,0.87,0.4,0.38,0.1,215.53
61,2384,3116,155460,1498,4.34,1.66,1582,4.59,1.77,1719,4.98,2.36,0.89,0.85,0.32,0.32,0.1,219.74
62,1723,2380,115175,1421,3.84,1.77,1540,4.16,1.77,1604,4.34,2.19,0.9,0.88,0.44,0.43,0.04,206.52
