id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,88911,342941,66752382,40878,8.37,3.1,41347,8.46,3.78,75909,15.54,7.59,0.61,0.67,0.5,0.54,5.55,121.47
1,82834,29409268,38600931463,40533,8.3,3.17,39241,8.04,3.73,72569,14.86,6.92,0.6,0.66,0.5,0.54,5.55,123.83
2,95471,318480,52357996,41180,8.45,3.43,42529,8.73,4.08,79953,16.41,8.52,0.55,0.6,0.49,0.52,5.01,123.97
3,91616,253475,33530511,41482,8.5,3.08,40917,8.38,3.6,79871,16.36,7.65,0.56,0.62,0.5,0.54,5.26,124.9
4,102189,21725112,24933877961,42899,8.78,3.02,43424,8.88,3.73,81962,16.77,7.35,0.59,0.65,0.48,0.53,5.14,132.33
5,112886,445073,85124112,44503,9.1,3.1,48609,9.94,4.2,87926,17.98,7.6,0.57,0.64,0.5,0.54,5.42,123.87
6,115964,366702,54881059,45384,9.28,3.21,51086,10.45,4.47,94241,19.28,8.68,0.57,0.64,0.51,0.56,5.76,115.1
7,85012,241249,32860166,37068,7.61,2.87,35859,7.36,3.39,73817,15.16,7.35,0.53,0.6,0.51,0.54,5.59,121.45
8,85513,196209,21871025,35795,7.34,2.83,36198,7.43,3.4,72323,14.84,6.86,0.57,0.64,0.48,0.52,5.28,138.72
9,80381,1533156,1988476431,34943,7.19,2.5,36551,7.52,2.85,66668,13.71,6.41,0.63,0.67,0.45,0.49,4.19,152.19
10,77365,195142,28038775,33825,6.97,2.4,33458,6.89,2.7,63494,13.08,6.01,0.6,0.64,0.45,0.49,4.54,150.25
11,79735,269663,122277267,34914,7.2,2.52,34854,7.19,19.96,65719,13.55,6.45,0.6,0.65,0.46,0.5,4.89,149.42
12,83346,191556,22242316,36838,7.57,2.59,35723,7.34,3.11,70399,14.47,6.72,0.6,0.67,0.47,0.51,5.11,143.08
13,76821,188666,22203182,32409,6.66,2.62,31672,6.51,3.1,69612,14.3,7.26,0.54,0.63,0.51,0.54,6.35,127.24
14,66747,228828,40052384,27556,5.72,2.39,25161,5.22,2.6,59014,12.25,7.21,0.5,0.56,0.51,0.53,5.49,129.97
15,81773,186994,19490899,29549,6.12,2.44,28115,5.82,2.8,66075,13.68,8.69,0.51,0.57,0.5,0.52,5.41,130.33
16,85196,198100,23464673,35914,7.42,3.19,35837,7.4,3.8,74832,15.45,8.58,0.54,0.6,0.5,0.54,5.42,124.83
17,91583,194449,20405107,39345,8.05,2.91,38192,7.82,3.49,80645,16.51,8.43,0.53,0.59,0.49,0.53,4.97,122.88
18,99228,387795,74618697,39532,8.09,2.82,37348,7.64,3.23,80227,16.42,8.09,0.54,0.6,0.49,0.53,4.96,124.7
19,99591,251374,33135925,40488,8.29,2.98,40160,8.23,3.8,85291,17.47,7.41,0.49,0.56,0.5,0.55,5.48,120.87
20,101617,252272,28082771,42426,9.05,5.98,43193,9.21,3.97,87536,18.67,10.39,0.55,0.62,0.51,0.55,5.95,121.29
21,90598,238953,32707192,37870,7.75,2.85,37658,7.71,3.55,76280,15.62,6.65,0.5,0.56,0.49,0.53,5.22,124.27
22,86048,222686,25920423,36853,7.55,2.79,38093,7.8,3.47,74805,15.32,6.97,0.55,0.62,0.5,0.54,5.7,122.66
23,91556,261566,38464971,38510,7.9,2.87,37861,7.77,3.68,77795,15.96,7.41,0.53,0.58,0.5,0.54,5.35,127.82
24,85082,337763,71511606,35828,7.34,2.71,36462,7.47,3.53,70961,14.54,6.43,0.52,0.57,0.5,0.54,4.96,122.23
25,71262,188933,26287436,31770,6.56,2.62,31381,6.48,3.11,64810,13.38,6.67,0.55,0.62,0.49,0.52,5.95,126.05
26,78776,216501,25103397,35002,7.18,2.66,36640,7.52,3.83,70833,14.54,6.74,0.58,0.66,0.47,0.51,5.73,123.68
27,164430,328438,28291170,35629,7.29,2.84,36247,7.42,3.34,77662,15.89,6.97,0.61,0.65,0.46,0.5,4.3,139.23
28,71959,132416,10531389,27471,5.67,2.28,28400,5.86,3.2,64291,13.26,6.75,0.41,0.44,0.49,0.51,5.52,134.57
29,79764,179395,19028099,34386,7.08,2.71,32737,6.74,3.13,71806,14.79,7.19,0.5,0.56,0.49,0.53,5.52,130.62
30,85027,234306,83383213,37419,7.67,2.97,35606,7.3,3.38,75679,15.51,7.35,0.53,0.58,0.49,0.52,4.98,130.84
31,79655,187705,19879215,35513,7.27,2.88,33057,6.77,3.24,72215,14.78,6.63,0.49,0.55,0.5,0.54,6.12,128.92
32,100235,227363,22439787,35308,7.23,2.95,33675,6.9,3.32,72998,14.95,6.86,0.49,0.56,0.5,0.54,6.87,130.23
33,117979,272722,27081939,37830,7.75,3.2,37782,7.74,3.95,80081,16.41,7.15,0.51,0.57,0.49,0.52,6.97,131.6
34,135465,296937,29333993,38703,7.93,3.3,38687,7.92,4.09,85290,17.47,7.84,0.58,0.63,0.47,0.51,4.64,134.29
35,96671,216858,33666970,33752,6.93,2.97,31586,6.49,3.35,73133,15.02,7.18,0.5,0.55,0.48,0.51,4.47,132.12
36,75297,198576,25460101,31040,6.37,2.81,29095,5.97,3.94,68435,14.05,6.91,0.46,0.51,0.5,0.53,5.1,127.74
37,81676,206452,45847333,33477,6.91,3.08,33587,6.93,3.99,71218,14.69,7.63,0.49,0.54,0.49,0.53,4.96,127.2
38,116846,353222,58109232,36750,7.54,2.92,39897,8.18,3.89,82588,16.93,8.44,0.5,0.54,0.49,0.52,4.76,121.24
39,115905,382701,50423729,37934,7.77,2.99,41210,8.44,3.95,89650,18.37,8.24,0.48,0.53,0.5,0.53,4.74,123.87
40,132651,320946,40350009,37910,7.76,3.17,40728,8.33,5.11,90260,18.47,8.95,0.5,0.56,0.49,0.53,5.37,127.21
41,117046,257022,26755925,38856,7.95,3.16,43050,8.8,4.52,88994,18.2,8.39,0.53,0.58,0.48,0.52,4.8,128.02
42,95658,209234,21691225,36507,7.52,3.15,38324,7.9,4.42,74595,15.37,7.66,0.52,0.57,0.47,0.5,4.72,136.78
43,126428,292287,31932134,41997,8.59,3.25,50592,10.35,4.61,84994,17.38,7.43,0.61,0.66,0.47,0.51,5.27,123.13
44,111752,254408,27085973,39884,8.17,3.17,41708,8.54,4.0,80645,16.51,7.69,0.58,0.63,0.49,0.53,4.54,126.13
45,94108,236007,29351467,39138,8.02,2.95,40600,8.32,4.2,78124,16.01,7.41,0.54,0.6,0.49,0.54,4.75,127.7
46,87613,266435,94395542,35774,7.48,2.85,36301,7.59,3.65,73764,15.43,7.01,0.53,0.59,0.49,0.53,5.22,128.03
47,102562,320773,49047013,37449,7.66,2.9,37998,7.77,3.74,81902,16.75,7.3,0.56,0.63,0.49,0.53,5.58,128.5
48,101456,231798,25956238,38850,7.94,2.82,40344,8.25,3.59,74880,15.3,6.83,0.6,0.65,0.51,0.56,4.28,125.94
49,96269,226837,27606937,35833,7.34,2.62,36969,7.57,3.25,69511,14.24,6.06,0.58,0.62,0.48,0.52,4.56,130.96
50,96687,248060,74796586,38842,7.95,2.7,40453,8.28,3.33,74597,15.26,6.44,0.58,0.63,0.47,0.52,4.31,133.92
51,93996,233167,40341580,37946,7.76,2.78,38823,7.94,3.44,80812,16.54,7.25,0.51,0.56,0.49,0.53,4.89,130.98
52,101939,338279,57432834,40815,8.37,3.01,40636,8.33,3.76,82167,16.84,7.18,0.55,0.61,0.48,0.51,4.57,136.45
53,101191,247196,30259767,40196,8.24,2.91,43069,8.83,3.76,84525,17.33,7.66,0.53,0.6,0.48,0.53,5.68,130.4
54,96300,281173,101878034,38872,8.18,3.01,42907,9.03,4.0,79215,16.67,8.07,0.55,0.61,0.48,0.53,5.66,130.59
55,95958,230198,27358459,39476,8.37,3.18,41346,8.76,3.97,80061,16.97,7.64,0.56,0.63,0.47,0.52,5.52,138.62
56,81835,193005,21356596,34648,7.34,3.04,33826,7.17,3.53,70359,14.91,7.51,0.55,0.6,0.48,0.52,6.33,139.7
57,81193,200847,37373698,34307,7.2,2.72,32383,6.8,3.04,69298,14.55,6.94,0.53,0.58,0.46,0.5,4.98,146.74
58,103587,63048718,70732200310,35678,7.33,2.84,33462,6.88,3.21,74791,15.37,7.28,0.54,0.6,0.46,0.48,5.06,136.55
59,82714,6030272,7175206958,35719,7.34,2.59,33019,6.79,2.85,69546,14.29,6.54,0.54,0.59,0.46,0.5,4.94,142.79
60,88729,222458,29872711,34995,7.17,2.73,33675,6.9,3.27,75236,15.42,7.49,0.51,0.57,0.48,0.52,5.15,138.84
61,101812,235048,26768920,38837,7.95,2.84,38708,7.93,3.83,83177,17.03,7.55,0.55,0.62,0.46,0.51,5.42,146.69
62,104738,431319,81056759,39280,8.04,3.58,40321,8.25,4.66,87768,17.96,8.56,0.52,0.59,0.5,0.54,6.24,130.05
63,108838,620400,143429513,36705,7.56,3.25,36923,7.6,4.14,75057,15.45,7.54,0.52,0.57,0.47,0.5,5.57,139.62
64,104144,451894,89972250,39343,8.06,3.24,40829,8.37,5.75,80607,16.52,7.78,0.53,0.59,0.48,0.51,4.95,132.79
65,101008,396413,73307690,37895,7.77,3.31,41334,8.48,4.45,82380,16.89,8.45,0.51,0.56,0.5,0.53,5.78,122.15
66,94244,335189,58877172,37356,7.65,3.27,39893,8.17,4.21,77900,15.95,7.58,0.52,0.57,0.49,0.52,6.04,127.02
67,90753,275418,43122807,37396,7.66,3.21,39054,8.0,3.98,79310,16.26,8.03,0.52,0.57,0.49,0.52,5.3,134.28
68,107551,242568,25864122,43996,9.0,3.37,49110,10.05,4.56,94520,19.34,8.72,0.54,0.59,0.47,0.51,5.02,134.65
69,99716,243855,27475853,40628,8.32,3.24,44017,9.01,4.48,88934,18.21,8.69,0.54,0.6,0.48,0.51,6.11,137.52
70,95476,209557,20797429,38523,7.88,3.22,39764,8.13,4.07,85404,17.47,8.98,0.52,0.57,0.48,0.51,5.23,140.38
71,101950,399345,77995663,38870,7.96,3.09,41805,8.56,4.1,84548,17.31,8.7,0.53,0.58,0.48,0.51,5.25,135.93
72,101989,395000,73028683,37894,7.76,3.08,42666,8.74,4.39,83574,17.11,8.73,0.51,0.57,0.48,0.51,5.63,132.05
73,100683,227755,25703622,39363,8.06,3.04,45336,9.29,4.42,88451,18.12,9.47,0.53,0.58,0.47,0.51,5.84,136.38
74,103715,309932,48961718,41679,8.54,2.85,46199,9.46,3.75,87468,17.91,8.15,0.53,0.58,0.47,0.5,5.93,135.26
75,99482,367228,77858847,38477,7.88,2.95,40666,8.32,3.86,83062,17.0,8.2,0.54,0.6,0.48,0.5,6.08,140.94
76,106031,257290,30476116,38592,7.92,3.08,43852,9.0,4.51,89040,18.26,9.04,0.52,0.57,0.49,0.52,6.21,136.46
77,108277,239067,24120683,42155,8.63,2.85,48101,9.85,3.85,93187,19.08,8.74,0.55,0.61,0.44,0.47,5.54,134.29
78,102911,225190,22020932,41608,8.52,2.9,45034,9.22,4.15,89525,18.32,8.1,0.56,0.61,0.46,0.49,5.35,142.28
79,95027,227075,23270073,41366,8.47,3.29,46487,9.52,4.32,83685,17.15,7.79,0.59,0.64,0.43,0.46,5.67,135.53
80,97508,254696,27704234,40921,8.36,4.56,47045,9.61,7.85,86218,17.62,10.15,0.58,0.64,0.45,0.48,6.21,131.54
81,87343,230448,34471369,38222,7.84,2.92,39653,8.13,3.62,78551,16.11,7.57,0.56,0.62,0.48,0.52,6.38,135.81
82,96370,241495,27596716,39058,7.99,2.98,43212,8.84,4.15,85886,17.58,8.43,0.55,0.62,0.49,0.53,6.89,133.48
