id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,8643,11541,557086,3588,5.1,2.64,2670,3.8,1.92,8287,11.79,6.66,0.27,0.27,0.52,0.51,4.48,226.48
1,5935,7909,386315,3085,4.52,2.39,2309,3.39,1.63,5732,8.4,4.66,0.31,0.31,0.52,0.5,3.56,228.55
2,7959,10581,495058,3607,5.09,2.6,2652,3.74,1.71,7634,10.77,5.37,0.26,0.26,0.52,0.51,4.16,228.06
3,8571,11589,568899,3665,5.16,2.5,2750,3.87,1.75,8182,11.52,5.78,0.25,0.24,0.52,0.51,4.85,228.94
4,8202,10760,488567,4105,5.98,2.64,3249,4.74,1.85,7467,10.88,5.67,0.41,0.41,0.47,0.46,2.98,228.5
5,8039,10546,502219,4008,5.69,2.64,3088,4.38,1.84,7431,10.54,4.99,0.36,0.36,0.48,0.48,3.86,226.64
6,9713,13128,607641,4123,5.77,2.94,2926,4.09,1.82,9295,13.0,5.9,0.25,0.25,0.53,0.53,4.36,227.06
7,7300,9668,470649,3588,5.07,2.62,2530,3.57,1.6,7060,9.97,4.95,0.28,0.27,0.54,0.52,4.41,225.29
8,7536,9604,459484,3373,4.9,2.5,2809,4.08,1.75,6613,9.6,4.75,0.38,0.37,0.46,0.46,3.34,232.62
9,7648,9393,458686,3378,4.95,1.97,3061,4.49,1.53,6325,9.27,4.28,0.46,0.45,0.4,0.4,3.26,236.17
10,7151,8889,412497,3219,5.0,2.25,2681,4.16,1.55,6044,9.39,5.12,0.45,0.45,0.42,0.42,3.2,235.18
11,7590,9304,461451,3628,5.35,2.14,2970,4.38,1.6,6351,9.37,4.42,0.44,0.43,0.41,0.41,3.31,234.57
12,8390,10483,501753,3616,5.19,2.06,2886,4.14,1.59,7351,10.55,4.87,0.35,0.35,0.44,0.44,4.38,233.72
13,6401,8140,379354,3174,4.66,2.36,2426,3.56,1.68,6171,9.06,4.99,0.32,0.32,0.51,0.5,3.8,228.48
14,6660,8806,432499,3167,4.54,2.09,2399,3.44,1.57,6382,9.14,4.69,0.27,0.27,0.52,0.52,4.59,228.4
