id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,305504,19585587,16608405427,21796,31.36,51.74,7707,11.09,8.32,106667,153.48,300.18,0.73,0.73,0.43,0.41,11.61,135.09
1,271495,17471258,14502032064,20981,29.84,49.46,6959,9.9,8.4,101039,143.73,276.86,0.65,0.64,0.48,0.45,10.46,137.06
2,306647,23550795,20704402149,21352,30.42,49.57,7616,10.85,8.11,105776,150.68,290.12,0.69,0.68,0.45,0.43,6.99,137.08
3,303594,19580721,16198015937,21603,31.08,50.49,7634,10.98,8.94,104740,150.71,287.08,0.68,0.67,0.45,0.43,6.5,136.1
4,320060,21801195,18889260425,22960,31.98,52.23,9295,12.95,30.42,108890,151.66,296.55,0.7,0.7,0.42,0.4,7.39,143.45
5,271481,18356563,17244912747,21051,29.65,46.76,7931,11.17,6.9,91162,128.4,234.46,0.73,0.73,0.4,0.38,6.98,138.37
6,302380,18477833,16607199954,20904,29.65,47.35,8241,11.69,8.31,94512,134.06,247.36,0.71,0.7,0.43,0.41,6.88,131.62
7,335345,19856094,14524707806,22257,31.35,52.25,7704,10.85,7.9,111860,157.55,310.75,0.72,0.72,0.44,0.42,8.0,131.59
8,308529,15674843,12564524530,21859,31.59,51.97,7641,11.04,7.47,106320,153.64,303.23,0.74,0.73,0.41,0.4,6.94,143.26
9,233892,12511169,10324058344,20000,29.5,47.4,6893,10.17,6.53,91201,134.51,254.96,0.79,0.78,0.39,0.38,7.75,155.8
10,223461,9953326,7822265308,20134,30.32,48.46,6497,9.78,6.59,88901,133.89,249.47,0.76,0.75,0.41,0.4,7.13,155.89
11,239145,13290600,10879394505,20658,34.15,50.93,6728,11.12,7.36,91153,150.67,265.49,0.79,0.78,0.4,0.39,7.37,151.63
12,196396,9886131,8423145897,18517,28.18,43.36,6599,10.04,8.33,73753,112.26,197.99,0.76,0.75,0.4,0.39,8.12,150.72
13,218219,13424087,11494690585,19112,28.15,43.99,6845,10.08,6.85,80069,117.92,211.45,0.7,0.7,0.43,0.41,8.1,136.63
14,264716,14632096,11999715969,20742,30.32,49.64,6701,9.8,7.57,97722,142.87,272.4,0.69,0.68,0.44,0.43,9.59,138.8
15,296772,19367520,16141988728,21306,31.52,51.74,7196,10.64,8.35,105544,156.13,298.31,0.76,0.75,0.44,0.42,8.59,134.05
16,302848,16044327,12676183908,22224,32.49,52.76,7641,11.17,8.18,106544,155.77,295.42,0.72,0.71,0.44,0.43,8.61,137.14
17,321811,20682828,18626777426,22313,32.34,52.36,7778,11.27,7.74,109145,158.18,300.55,0.71,0.7,0.44,0.42,8.34,134.95
18,311460,19562119,17352123741,20449,28.56,47.96,7518,10.5,8.23,105379,147.18,285.2,0.65,0.65,0.44,0.42,8.94,133.28
19,260480,19853437,18261787961,19244,27.34,42.18,7702,10.94,7.76,90584,128.67,233.07,0.67,0.66,0.43,0.41,7.9,131.06
20,247205,12643184,10555054366,17697,25.61,39.74,7583,10.97,7.53,85363,123.54,226.52,0.67,0.66,0.44,0.43,9.72,133.11
21,310586,21527904,18933063355,19995,27.58,45.15,7690,10.61,7.73,107473,148.24,296.77,0.7,0.69,0.45,0.43,10.73,135.43
22,303539,15975253,13148093501,19744,28.13,45.12,7887,11.24,8.65,105084,149.69,287.48,0.71,0.7,0.45,0.43,10.08,133.97
23,308952,18201659,15818986088,19949,28.46,46.44,7685,10.96,7.94,106648,152.14,299.07,0.73,0.73,0.45,0.43,10.05,129.44
24,301170,17109667,14737283315,18875,26.93,43.88,7270,10.37,7.97,103322,147.39,285.66,0.74,0.74,0.45,0.43,10.59,129.21
25,313606,15077018,12811095557,18484,26.52,42.95,7227,10.37,8.0,103505,148.5,286.36,0.72,0.71,0.44,0.41,10.86,136.31
26,242346,10598008,9188919836,16669,23.98,37.43,7064,10.16,7.7,82606,118.86,215.54,0.67,0.67,0.46,0.44,8.54,137.74
27,299694,11947734,9788505018,18572,26.88,42.22,7920,11.46,8.47,96073,139.03,254.12,0.69,0.68,0.46,0.45,10.05,132.19
28,322711,18547480,15803576974,19521,27.93,46.62,6957,9.95,7.93,108619,155.39,303.56,0.67,0.68,0.45,0.42,11.61,139.65
29,306976,18643858,15992505940,19189,28.77,45.5,7182,10.77,7.57,105394,158.01,298.31,0.74,0.73,0.44,0.42,9.41,132.83
