id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,167,228,14006,150,3.41,1.4,142,3.23,1.36,164,3.73,1.72,0.41,0.31,0.33,0.39,1.18,116.75
1,197,328,22846,146,2.98,1.28,143,2.92,1.35,192,3.92,1.57,0.35,0.26,0.42,0.48,3.7,111.62
2,207,311,20283,158,3.43,1.5,155,3.37,1.57,198,4.3,1.79,0.39,0.29,0.31,0.37,2.89,117.63
3,94,134,6942,87,3.35,2.99,72,2.77,1.48,93,3.58,3.38,0.39,0.32,0.36,0.4,0.11,123.37
4,169,221,13406,125,4.17,1.21,125,4.17,1.44,151,5.03,1.65,0.51,0.41,0.24,0.3,1.41,149.34
5,193,274,17654,165,3.75,1.33,155,3.52,1.41,182,4.14,1.3,0.45,0.34,0.29,0.34,2.19,134.93
6,312,516,35462,249,3.95,1.88,237,3.76,1.93,310,4.92,2.37,0.37,0.28,0.37,0.41,4.63,114.83
7,204,317,21351,157,3.65,1.53,151,3.51,1.91,200,4.65,2.21,0.43,0.31,0.38,0.46,2.08,118.08
8,374,570,35977,236,4.14,2.25,213,3.74,1.6,324,5.68,2.8,0.35,0.26,0.4,0.46,4.97,136.47
9,474,672,41527,236,3.81,1.51,269,4.34,1.5,360,5.81,2.49,0.53,0.4,0.26,0.34,3.62,167.22
10,241,320,20728,128,3.88,1.45,138,4.18,1.55,179,5.42,2.0,0.56,0.42,0.25,0.32,2.32,170.85
11,314,464,30380,178,4.24,1.46,165,3.93,1.55,243,5.79,2.58,0.45,0.33,0.3,0.38,3.73,155.57
12,164,225,13995,112,3.61,1.31,106,3.42,1.48,131,4.23,1.8,0.51,0.4,0.27,0.35,2.04,156.02
13,215,342,21657,157,3.65,2.43,135,3.14,1.52,206,4.79,3.0,0.31,0.23,0.45,0.49,3.03,117.93
14,270,403,28926,189,3.32,1.39,175,3.07,1.25,254,4.46,2.37,0.34,0.23,0.4,0.47,2.9,125.03
15,321,509,36830,202,3.37,1.58,206,3.43,1.85,296,4.93,2.46,0.32,0.23,0.4,0.45,3.66,118.66
16,200,289,19955,149,3.72,1.65,149,3.72,1.6,179,4.47,2.34,0.45,0.34,0.37,0.44,2.65,144.97
17,292,489,35771,193,3.51,1.48,183,3.33,1.53,277,5.04,2.24,0.32,0.23,0.41,0.47,4.48,117.68
18,209,323,23479,141,3.2,1.42,131,2.98,1.28,194,4.41,2.39,0.31,0.24,0.4,0.43,4.26,109.06
19,128,222,14580,96,3.1,1.45,85,2.74,1.29,119,3.84,2.15,0.27,0.2,0.41,0.44,3.83,107.78
20,99,144,9390,82,3.28,1.46,80,3.2,1.53,98,3.92,2.02,0.4,0.29,0.31,0.36,1.55,119.8
21,236,394,28686,166,3.32,1.63,168,3.36,1.86,223,4.46,2.3,0.34,0.26,0.37,0.42,4.13,122.37
22,308,487,33774,217,3.34,1.63,205,3.15,1.49,296,4.55,2.11,0.34,0.24,0.4,0.46,3.78,110.56
23,291,492,32059,182,3.96,6.35,133,2.89,1.62,275,5.98,8.69,0.3,0.22,0.38,0.43,3.97,103.47
24,392,656,47655,260,3.56,1.72,222,3.04,1.53,380,5.21,2.41,0.25,0.17,0.39,0.43,2.48,101.92
25,642,1017,75599,384,3.23,1.49,337,2.83,1.4,614,5.16,2.45,0.24,0.15,0.41,0.46,1.17,95.85
26,688,1018,74706,415,3.35,1.47,388,3.13,1.53,652,5.26,2.2,0.29,0.19,0.38,0.43,0.56,103.96
27,737,1108,82427,423,3.38,1.56,399,3.19,1.5,707,5.66,2.68,0.26,0.16,0.38,0.43,0.72,97.58
28,774,1268,93084,455,3.5,1.53,404,3.11,1.5,749,5.76,2.56,0.25,0.16,0.4,0.45,1.79,99.71
29,289,482,33296,183,3.45,1.08,177,3.34,1.22,274,5.17,1.95,0.32,0.24,0.37,0.41,2.32,118.85
30,148,215,15109,119,3.13,1.28,113,2.97,1.2,142,3.74,1.41,0.35,0.24,0.38,0.43,0.3,120.75
31,165,241,15654,133,3.41,1.39,131,3.36,1.44,162,4.15,1.51,0.42,0.32,0.32,0.39,0.26,129.97
32,333,526,39343,228,3.74,1.47,220,3.61,1.63,306,5.02,2.31,0.38,0.26,0.37,0.44,0.41,139.42
