id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,6515607,559291054,518999011253,2112649,5.89,11.17,2647027,7.38,60.35,4728250,13.17,53.33,0.74,0.73,0.47,0.45,19.17,145.54
1,6735359,538497273,509654884843,1971768,5.6,11.54,3312485,9.41,138.87,4182311,11.88,40.94,0.73,0.72,0.48,0.46,19.35,143.96
2,8229237,651153492,626086711345,2154295,5.95,11.9,4052130,11.19,196.55,4975375,13.74,74.86,0.73,0.72,0.47,0.45,18.28,147.13
3,7592417,552914086,513063243984,2167856,6.04,13.16,3558743,9.92,144.94,4993876,13.92,78.25,0.73,0.73,0.47,0.45,18.64,145.68
4,6366770,384601393,350494057016,2105702,6.49,14.15,2692797,8.3,88.57,4276608,13.18,36.29,0.73,0.73,0.44,0.43,15.54,158.48
5,7643966,324309503,280938407480,1865677,6.5,15.64,4332639,15.1,274.6,4016074,13.99,39.37,0.69,0.69,0.45,0.45,14.38,152.56
6,10216064,431085779,368625926522,2141599,7.08,19.75,6233888,20.62,313.86,4741433,15.68,51.52,0.69,0.69,0.45,0.45,14.87,150.07
7,8108668,607681742,548557510632,2242129,6.19,16.53,3023602,8.34,95.09,4872448,13.44,51.44,0.73,0.72,0.48,0.45,19.77,142.97
8,8837940,553026287,511396042111,2206553,6.18,15.44,3539520,9.92,110.7,5361609,15.03,85.96,0.75,0.75,0.45,0.43,17.05,159.0
9,7122855,442222630,399983307614,2070811,6.06,11.2,3392924,9.93,111.72,4704697,13.77,71.0,0.79,0.78,0.41,0.4,11.62,181.05
10,6883082,350490525,310721175268,2017311,5.98,11.63,3266877,9.69,83.39,4935128,14.64,91.21,0.78,0.77,0.42,0.41,12.57,177.09
11,5835736,447378427,422287430558,2097536,6.53,13.05,2651797,8.25,56.82,3948426,12.29,37.91,0.78,0.77,0.41,0.41,12.32,179.54
12,6828036,257012777,229853646012,1794836,6.32,12.95,3559245,12.53,111.3,4732375,16.65,111.58,0.74,0.74,0.43,0.44,11.38,172.77
13,7236063,337842863,297064120269,1736282,5.93,13.22,3104149,10.61,116.06,4121112,14.08,78.16,0.7,0.7,0.48,0.48,15.29,153.05
14,8071635,510408004,466389924962,1947810,5.63,13.35,2539723,7.35,84.11,4342841,12.56,59.5,0.73,0.73,0.49,0.47,19.15,148.93
15,9296836,635197952,583103437766,2172557,6.01,16.09,3117828,8.62,97.47,5320302,14.72,97.73,0.74,0.73,0.47,0.45,19.41,151.68
16,9581980,695280702,649565198480,2233309,6.1,15.68,3155903,8.62,84.91,5491928,15.01,101.49,0.74,0.74,0.47,0.45,18.39,152.03
17,8963561,587037729,531357232881,2214099,6.08,14.06,2453284,6.74,34.52,5036158,13.84,76.97,0.73,0.73,0.48,0.46,19.74,148.68
18,7119531,405970131,370166276388,1885848,5.77,13.02,2181670,6.68,57.2,4452461,13.63,93.62,0.71,0.7,0.49,0.47,19.9,143.71
19,6615367,363454386,317758763167,1815364,6.11,14.48,2221154,7.48,59.7,4043348,13.62,37.68,0.68,0.68,0.48,0.47,17.54,145.23
20,6282704,413593120,358742117286,1890623,6.42,14.37,2209786,7.51,33.57,4141218,14.07,37.6,0.7,0.69,0.47,0.46,16.8,149.42
21,6828192,526359570,474071051251,2195063,6.0,13.18,2347952,6.41,33.9,4559452,12.46,35.63,0.74,0.73,0.47,0.45,19.88,148.35
22,9244212,641151535,570302229141,2236029,6.02,14.18,2486614,6.7,34.67,4903133,13.21,64.17,0.74,0.74,0.48,0.46,20.98,145.37
23,11230235,600627772,539080575086,2184021,5.87,13.23,2412145,6.48,31.3,5196709,13.97,108.87,0.74,0.73,0.48,0.46,20.86,144.67
24,9274952,513274055,457602633649,2003502,5.6,12.18,2232602,6.24,30.1,4508574,12.6,88.93,0.73,0.73,0.49,0.47,20.98,143.62
25,14304847,406745375,365204317262,1836746,5.67,12.04,2196251,6.78,35.5,4858139,14.99,167.7,0.72,0.72,0.48,0.47,19.62,149.02
26,17704889,299922220,247301783530,1547768,5.5,12.4,1950924,6.93,35.58,4913305,17.45,320.97,0.69,0.69,0.49,0.49,17.58,148.25
27,16328559,428188933,379041714489,1804221,6.03,16.92,2391985,7.99,46.04,4411483,14.74,57.3,0.68,0.68,0.49,0.49,18.15,145.85
28,6739745,574935014,538932414039,2195501,6.05,15.07,2431132,6.7,35.51,4658571,12.84,40.09,0.73,0.72,0.46,0.44,19.24,151.71
29,7676774,553160439,499459399054,2277919,6.18,13.52,2619961,7.11,37.56,4962559,13.47,47.66,0.74,0.73,0.45,0.44,17.13,154.74
30,9940854,575370813,528220798083,2063715,5.91,12.63,2503199,7.17,67.09,4688179,13.43,46.78,0.72,0.72,0.48,0.46,19.92,147.52
31,12601988,576387039,528301184191,2119755,5.9,13.87,2595060,7.22,45.03,4865436,13.54,58.37,0.73,0.73,0.48,0.46,20.67,146.46
32,11339500,415500326,377857298345,1970337,5.94,12.98,2531345,7.62,55.29,4564279,13.75,65.67,0.72,0.72,0.47,0.46,19.54,150.11
33,10645512,354619380,304252910882,1870343,6.24,13.88,2318320,7.73,36.19,4089122,13.63,55.84,0.69,0.69,0.46,0.46,16.75,153.47
34,11499541,422018277,371088317836,1924515,6.3,15.5,2483016,8.13,45.57,4339779,14.21,54.45,0.69,0.68,0.46,0.46,16.32,153.57
35,13531826,577777581,522954658990,2116493,5.85,12.68,2918018,8.06,63.25,5330993,14.72,80.73,0.72,0.72,0.47,0.45,20.0,147.35
36,15382574,570451624,515746835066,2100658,5.74,12.44,2701973,7.39,49.81,5029922,13.75,92.19,0.72,0.72,0.48,0.46,20.25,144.52
37,12902412,682375429,643400527175,2170653,6.0,13.72,2995044,8.28,65.37,5456466,15.09,144.05,0.73,0.73,0.46,0.44,18.31,152.31
38,14030242,591750986,542902791775,2163618,6.01,13.98,2694277,7.48,36.12,4858550,13.49,46.98,0.72,0.71,0.47,0.45,19.03,146.41
39,17740889,379424543,322011835382,1945259,6.45,15.35,2386040,7.91,33.51,4599452,15.25,53.01,0.69,0.68,0.46,0.46,15.97,153.63
40,17983482,410531655,358934011608,1940589,6.4,14.54,2493490,8.23,39.08,4656443,15.36,50.77,0.68,0.67,0.46,0.46,16.65,150.32
41,20805179,565321973,498312385074,1939213,6.36,13.99,2598600,8.53,52.74,5020701,16.48,92.98,0.68,0.68,0.47,0.46,16.74,150.78
42,15465065,634882804,577365199878,2308007,6.45,13.81,3426965,9.58,90.44,6121234,17.1,118.72,0.74,0.74,0.44,0.42,16.87,160.78
43,14149523,666519611,608778974743,2492492,6.56,12.53,3305693,8.71,67.21,5863645,15.44,83.76,0.75,0.75,0.44,0.43,18.35,155.75
44,8417750,726887539,687329915343,2262644,5.98,12.56,3328666,8.8,87.28,5739387,15.17,99.71,0.74,0.73,0.47,0.45,20.69,146.41
45,8091943,538110204,483703155771,2165563,5.82,13.81,3416391,9.18,95.51,5642410,15.16,114.27,0.73,0.72,0.48,0.45,21.06,146.51
46,7859495,451882855,404237182577,1955681,5.69,10.79,3021409,8.79,91.88,4680030,13.62,67.44,0.71,0.71,0.48,0.46,19.93,148.28
47,8923105,340456832,291744736911,1798968,5.94,12.53,4190225,13.83,213.74,4818392,15.9,93.64,0.68,0.68,0.47,0.47,17.82,150.14
48,6788074,297638052,246389545558,1838659,6.47,11.5,2959393,10.42,110.18,4583613,16.13,110.95,0.74,0.73,0.4,0.41,10.58,181.53
49,8133365,549251379,503817289267,2171688,6.09,12.1,3536819,9.92,147.92,5251801,14.74,107.48,0.76,0.75,0.43,0.42,16.58,164.92
50,10456223,583784824,533969279676,2385022,6.57,12.27,3961582,10.91,152.02,5778647,15.91,121.99,0.77,0.76,0.43,0.42,15.27,168.21
51,9444018,731862880,680856606529,2440895,6.33,11.61,3709101,9.62,133.65,5969352,15.49,84.25,0.74,0.74,0.46,0.44,19.01,152.56
52,10969119,627085260,578706940724,2354362,6.37,12.13,3102075,8.39,113.79,5034840,13.61,50.46,0.75,0.74,0.45,0.43,18.13,157.52
53,9477763,491585623,455180086562,2147095,6.38,12.22,2650853,7.87,78.62,4805504,14.27,57.46,0.73,0.72,0.45,0.43,17.96,159.57
54,7951015,303864160,266208279801,1822577,6.47,11.36,3392007,12.03,150.41,4653204,16.51,130.14,0.71,0.7,0.43,0.43,14.58,167.73
55,10349801,413532144,369489087583,1948184,6.8,12.38,4260888,14.88,182.8,5049368,17.63,143.3,0.72,0.71,0.42,0.42,13.67,171.73
56,11519122,575538559,547473309976,2159031,6.29,12.25,3753658,10.93,122.91,5488078,15.99,109.88,0.75,0.74,0.44,0.43,17.06,162.84
57,12601229,591410527,528821299906,2383660,6.9,27.37,2874129,8.32,56.08,5591186,16.18,129.61,0.76,0.75,0.42,0.41,15.04,172.54
58,12337397,730377558,679429742774,2340069,6.45,24.67,3519273,9.69,102.01,6561103,18.07,151.27,0.74,0.73,0.44,0.43,18.28,159.25
59,8454095,561918933,509539117359,2146772,6.16,12.54,3379999,9.69,110.55,5501224,15.77,109.32,0.74,0.74,0.44,0.42,17.09,162.56
60,10616569,474017818,415032258456,2106563,6.29,15.1,4728414,14.11,184.01,6330644,18.89,167.82,0.73,0.72,0.45,0.44,18.26,155.15
61,11933150,415816294,360216506788,2072280,6.81,14.76,4560257,14.98,166.28,6743677,22.15,195.5,0.73,0.72,0.41,0.41,13.45,172.32
62,10685442,675983818,621970390091,1976373,6.27,12.61,3146793,9.99,107.61,5575154,17.69,121.58,0.69,0.69,0.47,0.46,17.66,148.97
63,9904192,601349665,535938257076,2218199,6.27,13.08,3532457,9.99,114.79,5990820,16.95,139.59,0.74,0.74,0.43,0.42,16.59,164.36
64,10614626,757840282,694820420546,2339982,6.37,13.88,3571010,9.72,85.15,6207888,16.9,107.89,0.75,0.74,0.44,0.42,18.02,158.93
65,10212995,891927948,844558115288,2284655,6.13,13.33,3817610,10.25,112.56,6607915,17.74,139.32,0.73,0.72,0.48,0.45,20.61,143.38
66,12762756,715293309,651974485830,2201004,6.18,13.36,4901771,13.77,184.08,8699921,24.43,291.24,0.74,0.73,0.46,0.44,18.86,152.17
67,13654654,574280288,560940166893,1920758,5.99,11.31,4448386,13.87,183.95,8312731,25.91,345.03,0.72,0.71,0.46,0.45,18.15,155.41
68,11362059,578325851,562780273938,1915963,6.4,12.17,4284839,14.32,150.5,6100753,20.39,233.72,0.7,0.7,0.45,0.44,15.98,159.16
69,10278997,547031425,513297121483,1842251,6.23,12.81,4970417,16.81,239.98,7413457,25.07,304.09,0.69,0.69,0.46,0.45,16.75,156.05
70,11525405,662980923,618945341326,2102097,6.06,11.64,4437624,12.8,177.08,7269611,20.96,216.49,0.71,0.7,0.47,0.45,19.53,150.67
71,11874565,604788339,537582789768,2000521,5.9,11.62,4872024,14.37,192.7,7621354,22.47,252.88,0.72,0.71,0.47,0.45,19.74,150.69
72,10101520,441599108,397824864897,1931079,6.06,11.17,4893660,15.35,208.38,7505258,23.54,281.09,0.71,0.71,0.46,0.45,18.15,156.36
73,8668807,425838637,381289100569,1896465,6.22,11.48,4058187,13.32,177.97,6311281,20.71,224.55,0.71,0.71,0.46,0.45,17.18,157.99
74,8753365,264886119,221925080090,1751268,6.23,10.73,4592609,16.34,223.19,6706615,23.86,281.75,0.7,0.69,0.45,0.45,15.16,163.24
75,12296361,242989389,192819354948,1667046,6.19,12.42,5618858,20.87,291.64,8038100,29.86,368.94,0.68,0.67,0.45,0.46,14.42,161.79
76,12164504,216564294,176649227709,1564416,5.75,11.09,6139656,22.57,348.7,7757630,28.52,378.72,0.66,0.66,0.47,0.47,15.43,153.76
77,9792228,187650920,147243327737,1825988,6.53,11.13,3812790,13.62,182.64,5426752,19.39,157.01,0.69,0.68,0.42,0.43,13.02,168.44
78,10985076,212493158,180068063031,1666440,6.09,11.22,5162660,18.87,271.2,6969900,25.47,283.35,0.69,0.68,0.44,0.45,14.62,161.14
79,8623379,196710230,165621913728,1567677,5.95,12.58,3845284,14.59,205.74,5719096,21.69,238.76,0.68,0.68,0.45,0.45,14.33,163.05
80,10310435,196532671,163025169698,1357835,5.71,12.29,4592344,19.32,298.74,6458198,27.16,307.27,0.64,0.64,0.47,0.47,13.92,155.77
81,8596421,207912052,173138415563,1248014,5.4,11.88,4084722,17.66,248.65,6261374,27.07,319.75,0.62,0.62,0.49,0.49,13.74,151.16
82,9374238,207170642,165373609592,1346100,5.58,11.28,3998889,16.57,258.33,5448254,22.57,237.14,0.63,0.63,0.48,0.48,13.34,151.66
83,11386578,198989621,168003433287,1423853,5.98,11.97,4093054,17.18,240.59,6145796,25.8,289.32,0.65,0.64,0.45,0.46,11.91,156.19
84,9454241,236282379,199231530709,1411329,5.81,12.3,3996379,16.44,274.53,6004887,24.7,275.44,0.64,0.64,0.47,0.48,12.86,154.18
85,9523503,298820441,260031790645,1622780,5.92,10.86,3871579,14.12,193.62,6001157,21.88,244.97,0.72,0.71,0.43,0.43,13.48,170.94
86,9820527,344309431,293505876855,1699028,5.76,12.52,3612820,12.25,149.06,5515117,18.69,174.95,0.73,0.72,0.44,0.43,15.66,167.29
87,9443557,318415484,278383567526,1614802,5.54,12.07,3129952,10.73,137.75,5230383,17.93,179.93,0.73,0.73,0.45,0.44,15.95,165.77
88,10426625,301664860,257604966110,1583337,5.53,11.2,3942005,13.77,185.19,6238578,21.79,247.03,0.73,0.72,0.44,0.44,15.58,166.92
89,16097171,232491638,193523352083,1419482,5.57,10.36,5457819,21.42,397.91,5716243,22.44,254.34,0.71,0.7,0.44,0.44,13.07,169.16
90,20412670,242091056,201289999628,1373531,5.41,12.1,6379199,25.11,448.48,6465031,25.45,306.52,0.69,0.69,0.47,0.47,15.15,160.27
91,11680159,320481108,299038560068,1541182,5.43,9.97,4501444,15.87,323.7,4868708,17.17,181.48,0.72,0.72,0.47,0.46,18.66,158.74
92,10946493,383543909,354377578083,1534398,5.35,9.3,4906937,17.09,305.26,5169933,18.01,186.76,0.73,0.73,0.45,0.44,19.3,157.03
93,7971179,440320407,411654914001,1839958,5.91,28.36,3993721,12.82,174.41,5076581,16.3,288.41,0.75,0.75,0.42,0.41,17.92,161.14
94,10220641,353223356,321442385945,1781947,5.66,9.42,5729887,18.2,271.99,6673821,21.2,265.31,0.76,0.76,0.42,0.41,16.81,158.8
95,10989695,681173826,739402901852,2018651,6.33,11.65,5891169,18.47,264.78,6828278,21.4,247.21,0.77,0.76,0.4,0.4,16.92,163.87
96,10298993,298042388,265113908766,1730270,6.3,12.26,5476419,19.93,291.23,6576449,23.94,287.54,0.73,0.73,0.4,0.41,14.95,165.54
97,10506711,279641158,242248934216,1700169,6.25,11.53,5741208,21.1,299.72,5795598,21.3,227.73,0.74,0.73,0.4,0.41,14.47,168.28
98,15962891,368545741,340611218906,1721524,5.57,9.96,5593301,18.09,321.72,5653718,18.29,202.09,0.76,0.76,0.43,0.42,16.99,157.03
99,13903174,395760802,354887440061,1617507,5.22,10.79,7068783,22.83,379.48,7847020,25.34,356.72,0.74,0.73,0.46,0.45,19.46,157.23
100,11406484,397752708,330419765823,1654645,5.21,10.42,5100635,16.06,306.49,5445868,17.15,198.68,0.72,0.72,0.48,0.47,20.03,152.1
101,9815294,368746171,337870602463,1603295,5.28,11.31,5567813,18.34,249.16,6960421,22.92,284.61,0.71,0.71,0.48,0.46,20.45,151.78
102,8026800,209914664,182669054052,1626545,5.39,11.97,4714635,15.61,198.22,5400951,17.88,192.43,0.77,0.77,0.45,0.45,14.16,167.22
103,10456306,148021458,115518967173,1488028,5.64,10.51,6357720,24.09,307.23,6112617,23.16,260.66,0.79,0.78,0.43,0.44,8.91,179.28
