id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,1855291,137524202,140256002372,469112,9.03,32.44,826236,15.9,425.8,1022551,19.67,90.51,0.79,0.79,0.48,0.43,21.2,135.04
1,2219349,145409196,143980538017,452067,8.66,36.68,1247438,23.89,561.84,989424,18.95,99.04,0.78,0.79,0.5,0.44,23.75,127.36
2,1780116,140981729,139159589736,495661,9.21,40.9,844011,15.69,253.77,1134124,21.08,117.21,0.78,0.78,0.49,0.43,21.98,129.82
3,2374406,138406054,139993458668,448630,9.17,32.87,1278976,26.14,630.13,987162,20.18,85.0,0.78,0.79,0.48,0.43,19.82,133.96
4,1617441,119781614,120853906475,342425,9.03,21.87,764191,20.14,473.5,765944,20.19,53.03,0.76,0.77,0.46,0.43,18.93,146.53
5,1248007,135153348,135465778363,319610,10.53,38.19,546037,18.0,190.89,796009,26.24,112.24,0.71,0.73,0.47,0.44,20.25,140.19
6,1517527,104091816,99646185497,384104,11.44,49.85,691643,20.6,189.4,1000320,29.79,143.28,0.72,0.73,0.48,0.44,22.15,129.69
7,1672178,144886963,142394144763,488656,9.09,37.37,697079,12.97,128.15,1121708,20.87,103.85,0.78,0.78,0.49,0.43,22.77,124.39
8,1594098,127990388,121983465850,476573,8.86,35.64,651990,12.12,114.14,1062921,19.75,94.41,0.79,0.79,0.48,0.43,20.19,138.05
9,1327590,92717390,90555167953,435952,8.55,30.7,562656,11.03,88.51,913830,17.92,75.9,0.79,0.79,0.46,0.43,14.39,166.77
10,1228448,77212004,71636345051,408144,8.61,30.69,528749,11.16,87.19,848754,17.91,74.07,0.79,0.79,0.47,0.44,16.21,161.89
11,1260535,97230327,97510454109,397930,10.0,36.05,579771,14.57,108.77,848812,21.32,89.11,0.77,0.78,0.46,0.43,16.34,160.21
12,1064014,79380366,75499306764,303224,10.49,38.64,491950,17.01,126.65,716261,24.77,103.64,0.74,0.75,0.47,0.47,18.58,152.08
13,1237487,79602008,72773922168,334387,10.45,43.14,572507,17.89,144.03,838714,26.21,115.52,0.72,0.73,0.5,0.47,24.74,130.01
14,1331804,105007296,99833036318,400784,7.91,29.73,532641,10.51,96.31,920768,18.17,83.73,0.77,0.78,0.51,0.45,24.35,121.34
15,1411566,118520427,111983971510,401333,8.81,31.55,588772,12.93,109.05,962932,21.14,92.49,0.76,0.77,0.49,0.44,25.07,129.43
16,1522417,155115083,158620109213,445152,7.92,22.6,581310,10.34,82.3,1044940,18.58,76.51,0.78,0.79,0.49,0.44,23.54,129.68
17,1526177,148440886,152988121379,428750,8.64,24.41,591776,11.93,91.74,1043760,21.04,82.72,0.77,0.77,0.49,0.44,25.02,129.62
18,1373371,109432961,104924796785,373587,9.37,25.33,545594,13.68,102.49,938550,23.54,88.6,0.75,0.76,0.49,0.44,24.53,131.88
