id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,17048,473965,339030037,6367,8.27,4.68,5144,6.68,5.04,14623,18.99,21.85,0.57,0.6,0.47,0.44,12.53,152.31
1,16675,576271,335902770,6155,8.04,4.51,5200,6.79,5.89,14215,18.56,19.01,0.64,0.69,0.44,0.42,11.8,151.62
2,16224,669421,542950989,6579,8.68,4.59,5519,7.28,5.14,13689,18.06,17.04,0.65,0.68,0.4,0.39,11.9,148.83
3,17450,929916,860083253,6891,8.65,4.93,6400,8.03,7.17,14139,17.74,18.93,0.65,0.67,0.4,0.39,11.96,147.41
4,19102,765922,443025429,7435,9.35,4.86,6396,8.05,5.58,15841,19.93,21.73,0.65,0.67,0.38,0.36,11.04,161.21
5,14329,467905,429152742,6482,8.26,4.48,5513,7.02,8.69,10922,13.91,11.05,0.66,0.69,0.41,0.38,10.43,156.06
6,16019,533179,491889960,6924,8.4,5.0,5765,7.0,6.31,12175,14.78,13.08,0.65,0.67,0.43,0.4,11.61,145.22
7,14585,1039960,448131388,6254,8.18,4.65,6105,7.98,7.56,11031,14.42,10.9,0.65,0.66,0.39,0.37,11.78,140.48
8,17071,678469,386584928,6623,8.42,4.62,7948,10.1,20.06,11499,14.61,10.46,0.7,0.72,0.4,0.39,9.73,158.71
9,13962,447832,282254887,5954,7.99,4.01,6459,8.67,15.4,9780,13.13,8.97,0.66,0.68,0.4,0.39,9.78,174.22
10,12659,625890,345567828,6028,8.03,4.16,5811,7.74,6.01,9213,12.27,7.94,0.66,0.68,0.42,0.4,10.62,170.31
11,13285,747763,304882210,6365,8.46,4.15,5879,7.82,6.14,9722,12.93,8.93,0.67,0.68,0.37,0.36,9.51,170.82
12,11613,416384,320203982,6012,7.77,3.99,5026,6.49,4.35,8661,11.19,7.85,0.65,0.68,0.4,0.39,9.87,165.55
13,11233,421059,427650404,5682,7.47,4.35,4257,5.59,5.27,8904,11.7,8.96,0.65,0.68,0.44,0.42,9.62,148.65
14,11670,676152,408658960,6038,8.04,4.54,4745,6.32,4.63,9498,12.65,9.17,0.63,0.65,0.42,0.41,11.85,147.49
15,13074,543100,451739357,6410,8.32,4.73,5381,6.99,5.68,10457,13.58,9.71,0.63,0.64,0.4,0.4,12.51,147.26
16,13905,694869,588560972,6625,8.64,4.66,5756,7.5,5.74,11162,14.55,10.13,0.63,0.64,0.39,0.38,11.55,151.53
17,14174,764397,500067048,6750,8.81,5.0,6224,8.13,10.78,10789,14.08,10.41,0.63,0.63,0.41,0.41,12.69,148.31
18,12675,833223,356469257,6264,8.16,4.62,5049,6.57,5.33,10090,13.14,9.75,0.68,0.7,0.42,0.41,12.95,142.18
19,12687,466876,360632081,6070,7.78,4.72,4549,5.83,4.91,9960,12.77,10.63,0.68,0.72,0.45,0.43,11.84,145.42
20,13752,406474,333521392,6245,8.16,5.06,5174,6.76,13.78,10446,13.65,11.33,0.66,0.7,0.44,0.41,11.83,146.78
21,13503,982850,415975033,6481,8.4,5.98,5804,7.52,10.95,10503,13.6,10.87,0.65,0.66,0.4,0.39,12.28,144.44
22,13427,511769,377940675,6398,8.4,4.59,6018,7.9,7.48,10511,13.79,10.12,0.66,0.69,0.42,0.42,12.1,147.8
23,13415,851112,500900967,6348,7.91,4.46,6832,8.51,8.84,10214,12.72,9.05,0.69,0.71,0.42,0.41,11.78,142.24
24,12139,1054603,581668027,5721,7.73,4.1,5838,7.89,7.52,9788,13.23,11.4,0.66,0.67,0.42,0.41,10.89,140.13
25,13505,862313,286841992,5905,8.09,3.95,6774,9.28,12.0,10390,14.23,18.33,0.69,0.71,0.41,0.39,10.19,145.19
26,10290,398971,287968421,5327,7.42,3.92,4794,6.68,9.26,7722,10.75,7.15,0.69,0.72,0.43,0.41,10.08,149.74
27,12362,350650,338682428,5849,7.83,4.05,5556,7.44,6.75,9607,12.86,15.52,0.65,0.69,0.45,0.44,9.97,143.85
28,19381,679173,522226460,6152,8.2,4.39,5516,7.35,6.17,16694,22.26,35.2,0.66,0.69,0.44,0.44,10.44,146.94
29,30102,550685,315488901,7048,8.54,4.98,6550,7.94,7.24,26376,31.97,49.34,0.61,0.65,0.42,0.42,9.83,151.04
30,25787,504876,323466627,6858,8.89,5.31,6279,8.14,7.3,21998,28.53,43.81,0.61,0.65,0.43,0.42,8.82,148.73
31,24004,952541,787529438,6228,8.08,4.24,17978,23.32,174.44,9034,11.72,7.37,0.68,0.69,0.43,0.42,9.02,140.28
