id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,5046,7206,350155,2039,4.83,2.04,1867,4.42,2.25,4796,11.36,5.67,0.33,0.34,0.45,0.45,4.34,192.19
1,5425,8073,430744,1957,4.65,1.85,1767,4.2,4.0,5136,12.2,6.62,0.27,0.28,0.46,0.45,4.6,199.25
2,6617,9526,518736,2120,5.0,1.86,1888,4.45,2.9,6251,14.74,7.72,0.27,0.29,0.45,0.44,5.18,201.07
3,6061,8815,492534,2154,5.0,1.95,1902,4.41,2.07,5767,13.38,6.2,0.28,0.31,0.45,0.45,4.87,199.58
4,6938,10119,606896,2493,5.78,2.1,2212,5.13,2.08,6334,14.7,6.12,0.31,0.34,0.43,0.43,4.3,203.75
5,6450,9301,479059,2373,5.53,2.09,2073,4.83,2.12,5931,13.83,5.49,0.29,0.31,0.45,0.44,4.33,201.83
6,7663,11105,605051,2353,5.48,2.21,1959,4.57,2.11,7257,16.92,7.59,0.24,0.26,0.46,0.47,5.05,198.89
7,6404,9112,456884,2089,4.86,1.98,1721,4.0,1.94,6071,14.12,6.74,0.24,0.26,0.46,0.46,4.77,194.69
8,6089,7955,363829,2133,5.05,1.98,2016,4.78,2.13,5365,12.71,6.5,0.37,0.38,0.41,0.41,3.43,203.35
9,6852,9154,505826,2279,5.32,1.62,2235,5.22,1.8,5893,13.77,5.95,0.4,0.4,0.4,0.4,3.81,202.24
10,7008,9316,439328,2346,5.49,1.77,2112,4.95,2.24,6067,14.21,5.21,0.34,0.35,0.4,0.4,4.62,212.28
11,6046,8292,491468,2540,5.91,1.9,2352,5.47,2.28,5173,12.03,5.22,0.46,0.47,0.4,0.41,3.99,199.33
12,5625,7774,405070,2235,5.31,1.9,2038,4.84,1.96,4903,11.65,4.86,0.42,0.43,0.4,0.41,3.62,200.87
13,6078,9563,665369,2163,5.01,1.9,2039,4.72,3.93,5646,13.07,5.81,0.33,0.36,0.44,0.44,4.6,195.59
14,4251,5810,283426,1917,4.63,1.74,1740,4.2,1.94,3986,9.63,4.42,0.38,0.39,0.44,0.44,4.34,192.09
15,5061,7893,450008,1879,4.58,1.8,1756,4.28,1.95,4795,11.7,6.21,0.34,0.35,0.45,0.45,5.01,194.33
16,5656,8021,434266,2064,5.01,2.02,1971,4.78,2.48,5270,12.79,6.89,0.34,0.36,0.45,0.46,4.0,196.92
17,7244,10324,561020,2298,5.46,2.23,1967,4.67,2.23,6824,16.21,7.79,0.26,0.29,0.45,0.46,5.17,203.62
18,6821,9846,554365,2169,5.13,1.98,1752,4.14,1.95,6451,15.25,7.15,0.24,0.28,0.46,0.47,4.98,198.66
19,6612,10022,522364,2280,5.29,2.09,2024,4.7,3.18,6159,14.29,6.34,0.3,0.33,0.46,0.45,4.85,191.97
20,7154,10697,541194,2394,5.8,4.99,1975,4.78,2.14,6718,16.27,8.83,0.28,0.32,0.45,0.46,5.3,198.35
21,6333,9085,450556,2111,4.98,1.97,1866,4.4,2.0,5879,13.87,6.73,0.3,0.32,0.43,0.43,4.89,198.88
22,5875,8623,472193,2063,4.85,1.89,1846,4.34,2.1,5475,12.88,6.16,0.29,0.31,0.45,0.46,4.82,197.59
23,6243,9527,653638,2178,5.14,1.9,1876,4.42,1.96,5935,14.0,6.17,0.27,0.28,0.47,0.48,6.15,199.94
24,5662,8402,423621,1972,4.65,1.92,1731,4.08,1.9,5405,12.75,6.19,0.27,0.29,0.47,0.47,6.22,197.49
25,5696,8708,519830,2032,4.77,1.97,1750,4.11,1.87,5405,12.69,6.03,0.28,0.3,0.45,0.45,5.92,196.68
26,6647,9718,462554,2111,4.94,1.94,1801,4.22,1.93,6316,14.79,6.29,0.23,0.25,0.46,0.45,6.02,205.19
27,7149,10777,510424,2108,5.03,1.88,1823,4.35,2.03,6767,16.15,7.42,0.23,0.25,0.47,0.47,6.84,202.9
28,6005,8949,422706,2097,4.98,2.06,1814,4.31,1.89,5716,13.58,6.67,0.28,0.31,0.45,0.45,5.69,200.53
29,5979,9243,552445,2143,5.08,1.88,1889,4.48,1.95,5597,13.26,6.52,0.29,0.31,0.45,0.45,5.65,197.63
30,6188,9729,567940,2213,5.21,1.91,2031,4.78,2.51,5601,13.18,5.91,0.29,0.31,0.46,0.46,6.02,194.24
31,15518,27285,1460641,2367,5.57,2.01,10295,24.22,226.85,6211,14.61,6.87,0.34,0.36,0.43,0.43,5.8,203.19
32,7572,12194,708998,2377,5.58,1.87,2251,5.28,2.4,6730,15.8,7.0,0.3,0.33,0.43,0.43,7.01,204.91
33,6482,10385,522573,2405,5.65,2.17,2164,5.08,2.08,5991,14.06,6.42,0.3,0.32,0.45,0.44,6.34,190.97
34,7264,10939,637965,2502,5.86,2.18,2252,5.27,2.32,6741,15.79,6.71,0.29,0.29,0.45,0.46,5.36,196.0
35,6162,9341,527729,2138,5.0,1.9,1942,4.54,1.96,5764,13.47,6.76,0.3,0.3,0.45,0.45,4.61,189.7
36,6645,9938,508241,2245,5.21,1.94,1871,4.34,1.89,6258,14.52,7.44,0.28,0.29,0.45,0.45,5.08,190.93
37,5865,8499,404602,2265,5.39,2.12,1990,4.74,2.05,5481,13.05,6.43,0.32,0.33,0.44,0.43,4.52,199.62
38,7794,11800,730913,2460,5.75,2.1,2170,5.07,2.24,7226,16.88,7.7,0.28,0.29,0.45,0.46,4.99,198.51
39,7215,10368,564946,2485,5.83,2.12,2249,5.28,2.18,6631,15.57,7.48,0.32,0.34,0.44,0.43,4.1,199.17
40,5957,8709,586398,2327,5.46,1.96,2129,5.0,2.08,5447,12.79,6.95,0.39,0.4,0.45,0.45,3.11,188.58
41,7946,11082,524241,2449,5.74,1.95,2143,5.02,1.99,7361,17.24,7.55,0.27,0.28,0.44,0.44,4.3,202.03
42,6627,9127,493270,2242,5.23,2.01,2040,4.76,2.06,5909,13.77,6.53,0.33,0.34,0.42,0.42,3.22,203.46
43,7223,10619,644813,2339,5.56,2.09,2030,4.82,2.11,6613,15.71,6.88,0.26,0.27,0.45,0.46,4.46,200.57
44,6707,9886,542034,2333,5.45,2.05,2015,4.71,2.11,6188,14.46,6.63,0.29,0.31,0.45,0.45,4.42,200.17
45,5136,7748,410071,2003,4.84,2.01,1811,4.37,2.23,4671,11.28,6.03,0.34,0.35,0.43,0.43,3.31,201.16
