id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,13227,1731665,1917086593,5552,6.23,8.68,4063,4.56,3.87,11035,12.38,21.65,0.58,0.56,0.46,0.44,7.03,184.5
1,13635,4114435,4855089321,4979,5.66,5.7,3405,3.87,2.19,10859,12.35,21.27,0.55,0.52,0.49,0.46,7.88,185.42
2,16163,1806276,1763552995,5553,6.12,8.27,4016,4.42,3.2,12635,13.92,26.35,0.56,0.54,0.47,0.44,6.48,185.54
3,16972,2711452,2970170560,5803,6.22,6.54,4124,4.42,2.59,13269,14.22,23.36,0.54,0.52,0.47,0.44,7.12,189.02
4,8415,389581,412327921,4310,5.24,3.22,3898,4.74,1.97,7093,8.63,9.34,0.61,0.59,0.41,0.4,4.73,202.85
5,5799,8813,561309,3405,4.19,1.75,3424,4.22,1.86,5314,6.54,4.36,0.55,0.53,0.44,0.45,3.01,200.97
6,11383,1199897,1207247311,4831,5.29,4.29,4217,4.62,2.47,9351,10.24,15.47,0.52,0.49,0.47,0.46,5.39,187.39
7,17128,1731477,1552559697,5804,6.46,7.84,4043,4.5,3.14,13469,15.0,27.22,0.53,0.5,0.5,0.47,7.37,182.14
8,16970,3630805,4063422340,5730,6.28,5.9,4500,4.93,2.57,12849,14.07,22.71,0.61,0.58,0.43,0.41,6.35,194.93
9,15736,1384761,1338376389,5775,6.49,10.53,5049,5.67,6.91,11741,13.19,26.88,0.71,0.68,0.37,0.35,4.8,207.72
10,14651,1978530,1989726223,5307,6.62,10.07,4146,5.17,4.75,10907,13.6,26.75,0.75,0.73,0.4,0.37,5.4,205.92
11,8740,672669,644050809,4589,5.5,3.72,4090,4.9,1.94,6790,8.13,10.15,0.71,0.67,0.35,0.36,3.47,209.96
12,5040,7135,438002,3279,4.39,1.73,3285,4.4,1.84,4116,5.51,2.82,0.66,0.63,0.39,0.41,2.08,215.48
