id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
119,110,135154,186328562,38,3.45,1.13,33,3.0,1.0,71,6.45,7.45,0.92,0.92,0.4,0.3,2.89,146.74
120,251,397,29817,174,3.16,1.34,164,2.98,1.33,243,4.42,2.15,0.32,0.21,0.41,0.46,0.49,116.62
121,296,64598,78198150,161,3.16,1.54,141,2.76,1.53,217,4.25,3.0,0.61,0.57,0.48,0.48,2.95,123.54
122,417,1315,504698,308,2.8,1.35,281,2.55,1.3,394,3.58,1.98,0.55,0.49,0.45,0.47,1.79,124.35
123,350,1301,604665,252,2.74,1.42,239,2.6,1.36,320,3.48,1.97,0.5,0.44,0.46,0.47,2.52,118.97
124,225,4676,5144574,176,2.67,1.24,178,2.7,1.46,209,3.17,1.61,0.69,0.66,0.45,0.44,6.75,136.11
125,256,734,174280,173,2.88,1.28,165,2.75,1.22,222,3.7,1.96,0.6,0.56,0.51,0.53,3.32,143.61
126,302,814,219825,221,3.45,1.33,219,3.42,1.38,249,3.89,1.57,0.71,0.66,0.42,0.46,3.46,170.86
127,233,549,118580,134,3.05,1.16,136,3.09,1.16,164,3.73,1.73,0.77,0.73,0.36,0.37,4.24,167.15
128,429,21244,15332390,261,3.35,1.34,255,3.27,1.35,341,4.37,2.07,0.63,0.58,0.39,0.4,3.25,152.53
129,295,891,166585,198,2.61,1.27,194,2.55,1.23,276,3.63,1.9,0.48,0.45,0.51,0.51,5.2,115.27
130,248,3740,3460741,190,2.6,1.37,188,2.58,1.46,226,3.1,1.95,0.6,0.57,0.5,0.49,3.89,123.95
131,244,781,192697,180,2.47,1.21,182,2.49,1.18,228,3.12,1.62,0.57,0.54,0.55,0.56,3.04,121.57
132,325,2993,2933128,216,2.7,1.49,209,2.61,1.41,290,3.62,1.87,0.58,0.55,0.5,0.51,2.64,116.5
133,215,653,151289,162,2.61,1.26,159,2.56,1.21,200,3.23,2.0,0.62,0.59,0.51,0.53,4.93,128.1
134,286,2439,1984059,209,2.46,1.32,192,2.26,1.27,264,3.11,1.73,0.46,0.45,0.5,0.49,2.0,113.56
135,377,1887,994159,265,2.7,1.27,258,2.63,1.25,361,3.68,2.02,0.49,0.45,0.51,0.52,12.55,118.77
136,440,1941,772311,276,2.79,1.3,262,2.65,1.29,413,4.17,2.12,0.42,0.39,0.48,0.49,10.23,109.18
137,425,2374,1725652,310,3.16,1.44,313,3.19,1.62,384,3.92,1.81,0.59,0.54,0.51,0.55,14.4,132.11
138,445,2057,1060383,297,2.88,1.39,288,2.8,1.41,411,3.99,2.15,0.5,0.47,0.5,0.49,15.81,120.1
139,330,3527,3347758,223,2.75,1.39,223,2.75,1.43,298,3.68,2.21,0.68,0.68,0.5,0.46,30.26,121.17
140,508,1513,768129,198,2.83,1.61,179,2.56,1.18,238,3.4,1.93,0.5,0.46,0.46,0.47,11.53,127.97
141,717,7097,7796235,215,2.99,1.34,210,2.92,1.24,270,3.75,1.77,0.65,0.61,0.42,0.43,9.8,150.42
142,223,2021,1612758,175,2.87,1.44,171,2.8,1.35,208,3.41,1.75,0.63,0.61,0.48,0.47,12.18,124.95
143,266,1802,1326818,192,2.46,1.12,190,2.44,1.08,251,3.22,1.84,0.54,0.5,0.53,0.51,20.83,122.53
144,243,8494,9715212,167,2.74,1.38,169,2.77,1.31,206,3.38,1.94,0.62,0.59,0.51,0.5,25.0,130.87
145,314,1254,368813,203,2.67,1.45,199,2.62,1.46,276,3.63,2.22,0.56,0.54,0.51,0.48,16.79,124.2
146,334,2302,1485128,239,2.69,1.56,229,2.57,1.3,309,3.47,2.03,0.57,0.56,0.49,0.45,18.01,123.07
147,341,1197,323678,228,3.08,1.36,230,3.11,1.46,320,4.32,2.2,0.57,0.55,0.49,0.47,12.83,131.11
148,251,1070,315311,178,2.47,1.43,177,2.46,1.44,222,3.08,1.81,0.45,0.43,0.55,0.52,22.19,113.01
149,270,1925,1344523,191,2.81,1.3,190,2.79,1.29,247,3.63,2.04,0.63,0.6,0.53,0.51,28.82,141.94
150,300,1040,269833,213,2.92,1.31,212,2.9,1.34,280,3.84,2.15,0.6,0.56,0.52,0.53,29.14,131.67
151,405,1154,266230,263,2.96,1.34,254,2.85,1.31,377,4.24,2.06,0.46,0.4,0.45,0.47,15.96,120.95
152,322,1303,342968,206,2.86,1.29,203,2.82,1.37,284,3.94,2.23,0.57,0.56,0.48,0.42,28.66,127.67
153,191,1869,1517845,143,2.31,1.17,148,2.39,1.31,176,2.84,1.53,0.55,0.52,0.51,0.48,25.95,118.64
154,311,6194,5304818,205,2.66,1.34,197,2.56,1.11,279,3.62,2.0,0.55,0.53,0.47,0.43,25.97,114.93
155,361,91551,113506279,195,2.71,1.62,193,2.68,1.61,267,3.71,2.33,0.51,0.48,0.49,0.47,10.14,120.59
