id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
52,13,16,728,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.34,0.39,7.93,192.32
53,17,30,2113,11,5.5,2.12,12,6.0,2.83,12,6.0,2.83,1.0,1.0,0.34,0.32,8.69,164.68
54,7,22,1100,6,2.0,0.0,6,2.0,0.0,6,2.0,0.0,1.0,1.0,0.28,0.3,10.01,196.22
55,12,30,1432,12,4.0,0.0,12,4.0,0.0,12,4.0,0.0,1.0,1.0,0.32,0.32,6.96,167.58
56,6,14,704,5,2.5,2.12,6,3.0,1.41,6,3.0,1.41,0.92,0.9,0.75,0.74,39.48,108.62
57,21,35,2040,19,4.75,1.5,20,5.0,1.83,20,5.0,1.83,0.93,0.89,0.3,0.36,4.34,178.42
60,10,22,1163,8,2.67,0.58,10,3.33,1.53,10,3.33,1.53,1.0,1.0,0.58,0.57,15.85,90.57
61,15,32,2001,14,3.5,2.38,15,3.75,2.63,15,3.75,2.63,0.92,0.82,0.38,0.35,3.9,108.33
62,9,21,1297,8,4.0,0.0,9,4.5,0.71,8,4.0,0.0,1.0,1.0,0.46,0.56,10.9,101.25
63,15,35,2000,10,2.0,0.71,13,2.6,1.14,12,2.4,1.14,0.98,0.99,0.61,0.66,13.81,129.93
64,10,24,1226,7,2.33,0.58,10,3.33,1.53,9,3.0,1.0,0.98,0.97,0.33,0.33,4.22,174.04
65,29,76,3922,15,3.0,2.45,29,5.8,2.28,19,3.8,2.28,0.94,0.92,0.28,0.27,5.13,125.96
66,27,44,2166,22,4.4,1.67,25,5.0,2.45,23,4.6,1.95,0.97,0.97,0.24,0.26,3.09,190.37
69,16,20,1113,15,5.0,1.0,15,5.0,1.0,15,5.0,1.0,1.0,1.0,0.28,0.36,0.02,149.42
70,11,35,2490,11,3.67,0.58,11,3.67,0.58,11,3.67,0.58,0.98,0.97,0.47,0.55,5.14,178.64
71,20,39,2722,16,3.2,1.48,19,3.8,2.28,18,3.6,2.19,1.0,1.0,0.49,0.49,7.35,159.11
72,16,25,1096,15,3.0,1.87,16,3.2,1.64,15,3.0,1.87,0.96,0.96,0.36,0.38,0.04,195.53
73,9,18,1083,6,3.0,1.41,7,3.5,2.12,6,3.0,1.41,1.0,1.0,0.25,0.22,6.12,217.67
74,16,39,2542,13,4.33,2.52,15,5.0,2.65,15,5.0,2.65,1.0,1.0,0.56,0.61,19.67,145.7
75,23,49,2523,15,3.0,0.71,19,3.8,1.3,16,3.2,0.84,1.0,1.0,0.29,0.28,7.7,159.5
76,17,49,2761,15,1.88,0.99,16,2.0,0.93,15,1.88,0.99,0.98,0.98,0.43,0.43,13.35,127.55
77,13,28,1483,8,2.67,1.53,11,3.67,0.58,11,3.67,0.58,1.0,1.0,0.13,0.14,1.01,183.33
78,10,29,2104,6,3.0,0.0,7,3.5,0.71,6,3.0,0.0,1.0,1.0,0.33,0.34,11.48,177.31
79,14,38,2150,11,3.67,0.58,12,4.0,1.0,11,3.67,0.58,1.0,1.0,0.39,0.34,9.73,179.95
81,6,19,944,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.28,0.28,10.03,85.84
82,25,54,3004,17,2.83,0.75,23,3.83,0.98,20,3.33,0.82,1.0,1.0,0.39,0.42,2.59,136.92
83,15,41,2385,12,3.0,0.82,14,3.5,1.0,13,3.25,0.96,0.96,0.96,0.24,0.28,7.88,159.74
84,13,32,1636,8,2.67,1.53,12,4.0,3.61,12,4.0,3.61,1.0,1.0,0.32,0.32,8.41,183.42
85,15,34,1714,9,4.5,0.71,12,6.0,1.41,9,4.5,0.71,1.0,1.0,0.54,0.59,19.34,142.22
87,10,19,964,8,4.0,2.83,9,4.5,3.54,8,4.0,2.83,0.96,0.94,0.64,0.7,16.61,163.45
88,25,43,2233,14,2.8,1.3,18,3.6,2.07,15,3.0,1.22,1.0,1.0,0.3,0.32,2.98,155.45
89,33,52,2469,19,3.17,0.98,22,3.67,1.21,21,3.5,1.05,1.0,1.0,0.41,0.46,8.75,196.62
90,6,15,756,4,2.0,1.41,6,3.0,1.41,5,2.5,2.12,1.0,1.0,0.56,0.56,32.1,107.12
91,13,33,2031,12,3.0,0.82,13,3.25,0.96,13,3.25,0.96,1.0,1.0,0.4,0.45,12.66,174.19
92,16,63,3554,11,3.67,0.58,16,5.33,2.31,11,3.67,0.58,0.99,0.99,0.25,0.24,17.78,128.63
93,21,38,1982,15,3.0,1.0,17,3.4,1.34,15,3.0,1.0,0.97,0.95,0.23,0.32,3.1,188.18
94,9,22,1272,9,3.0,1.0,9,3.0,1.0,9,3.0,1.0,0.93,0.86,0.27,0.34,3.24,202.78
95,28,83,5573,18,3.0,0.89,26,4.33,1.63,22,3.67,1.21,0.98,0.98,0.36,0.4,10.63,134.56
96,40,108,6540,25,3.57,1.27,38,5.43,2.76,25,3.57,1.27,0.99,0.99,0.38,0.38,9.09,113.99
98,5,18,1101,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.32,0.26,12.92,135.25
99,21,34,1655,18,3.6,1.52,21,4.2,2.28,20,4.0,1.87,0.93,0.94,0.44,0.45,10.44,164.0
100,13,34,2405,7,2.33,1.15,12,4.0,1.73,7,2.33,1.15,0.89,0.87,0.58,0.61,7.3,134.22
101,25,89,5568,13,3.25,0.96,25,6.25,2.22,14,3.5,0.58,1.0,1.0,0.36,0.36,19.43,115.06
103,31,46,2375,16,4.0,2.16,22,5.5,1.73,20,5.0,1.63,1.0,1.0,0.24,0.24,6.5,198.47
104,24,28,1172,9,4.5,2.12,12,6.0,2.83,12,6.0,2.83,0.96,0.97,0.11,0.12,0.64,234.96
106,19,65,3788,13,2.17,1.17,19,3.17,1.94,13,2.17,1.17,1.0,1.0,0.66,0.64,36.8,92.36
107,15,38,2262,11,2.75,0.96,13,3.25,0.96,11,2.75,0.96,1.0,1.0,0.35,0.4,14.05,155.04
109,25,76,5043,16,2.67,0.82,25,4.17,2.32,17,2.83,0.75,1.0,1.0,0.47,0.44,19.52,136.61
110,15,36,3167,12,3.0,0.82,15,3.75,1.26,14,3.5,1.0,0.94,0.78,0.26,0.24,1.4,122.69
111,28,62,3676,20,2.22,0.83,26,2.89,1.76,21,2.33,1.0,0.98,0.99,0.56,0.62,19.54,103.44
112,20,49,2808,11,2.75,1.5,15,3.75,1.5,14,3.5,1.29,1.0,1.0,0.38,0.38,16.14,142.86
113,18,61,3995,11,2.2,0.84,18,3.6,2.3,11,2.2,0.84,0.99,1.0,0.7,0.75,14.82,104.89
115,11,17,897,10,2.5,1.29,11,2.75,0.96,10,2.5,1.29,1.0,1.0,0.29,0.33,1.36,138.12
116,21,56,3182,16,2.67,1.51,21,3.5,3.33,16,2.67,1.51,0.97,0.98,0.47,0.52,17.02,135.71
117,3,8,659,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,1.0,1.0,0.64,0.59,1.5,60.75
119,7,18,961,4,2.0,1.41,6,3.0,2.83,6,3.0,2.83,1.0,1.0,0.41,0.43,14.0,79.35
120,9,24,1497,8,2.67,1.53,9,3.0,1.0,9,3.0,1.0,1.0,1.0,0.62,0.68,22.75,96.03
122,11,27,1622,8,2.0,0.82,10,2.5,1.73,8,2.0,0.82,1.0,1.0,0.41,0.4,0.98,130.67
123,15,54,3199,10,1.67,0.82,15,2.5,2.26,11,1.83,0.75,1.0,1.0,0.64,0.65,19.59,79.7
124,18,37,1948,15,3.75,2.22,18,4.5,3.11,18,4.5,3.11,1.0,1.0,0.33,0.32,6.04,138.21
125,23,34,1706,11,2.75,0.96,13,3.25,1.26,12,3.0,0.82,0.89,0.89,0.22,0.23,2.08,141.5
126,18,31,1512,13,2.6,0.55,13,2.6,0.55,13,2.6,0.55,1.0,1.0,0.56,0.61,16.26,186.27
127,21,40,2512,15,2.5,1.22,19,3.17,1.47,16,2.67,1.37,1.0,1.0,0.54,0.54,15.47,132.42
