id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
184,274,1792,75227,180,3.75,1.59,265,5.52,2.74,255,5.31,2.67,0.98,0.96,0.41,0.4,30.33,102.32
185,1129,5666,239524,791,5.82,2.39,1041,7.65,3.58,962,7.07,3.15,0.99,0.99,0.43,0.41,83.83,111.58
186,1569,7289,312025,1136,7.94,2.32,1460,10.21,3.47,1288,9.01,2.73,1.0,0.98,0.43,0.41,108.64,110.14
187,1833,9024,384229,1308,9.08,2.71,1706,11.85,4.12,1457,10.12,3.21,0.99,0.98,0.44,0.42,131.28,102.2
188,2472,13083,545590,1685,11.7,2.56,2299,15.97,4.06,1943,13.49,3.23,1.0,0.99,0.45,0.43,149.21,94.74
189,1830,9832,411262,1341,9.38,2.73,1732,12.11,4.08,1488,10.41,3.16,1.0,0.99,0.43,0.42,158.54,96.02
190,2417,14665,608727,1661,11.53,2.81,2299,15.97,4.47,1851,12.85,3.18,0.99,0.99,0.44,0.43,160.03,100.58
191,2225,13552,560717,1542,10.71,2.79,2122,14.74,4.44,1770,12.29,3.47,1.0,0.99,0.44,0.43,159.42,97.13
192,2669,17409,718522,1804,12.53,3.25,2507,17.41,5.08,2113,14.67,3.95,1.0,0.99,0.49,0.47,168.07,95.84
193,2822,18059,739826,1911,13.27,3.28,2659,18.47,5.47,2218,15.4,4.0,1.0,1.0,0.47,0.46,169.82,95.99
194,3520,20696,859317,2312,16.06,3.63,3223,22.38,5.96,2602,18.07,4.26,1.0,0.99,0.48,0.47,171.16,92.61
195,3042,17704,732731,2062,14.32,3.32,2824,19.61,5.25,2303,15.99,3.87,1.0,1.0,0.46,0.45,160.46,98.37
196,2804,18000,737409,2023,14.05,3.34,2615,18.16,4.96,2205,15.31,3.85,1.0,0.99,0.48,0.47,179.87,98.99
197,2338,15019,617374,1648,11.69,3.37,2215,15.71,4.7,1840,13.05,3.86,1.0,0.99,0.47,0.45,153.27,99.5
198,1204,6044,253266,782,5.47,2.08,1148,8.03,3.73,982,6.87,2.91,0.99,0.99,0.41,0.39,52.31,92.92
199,1536,7484,326882,999,6.99,2.44,1422,9.94,4.0,1231,8.61,2.93,0.97,0.95,0.41,0.39,77.03,94.99
200,809,3658,154639,563,5.52,2.06,765,7.5,2.91,685,6.72,2.25,0.99,0.99,0.32,0.31,49.47,124.33
201,753,3423,144547,495,4.63,2.21,727,6.79,3.36,633,5.92,2.59,0.99,0.99,0.39,0.38,47.77,106.89
202,1032,5993,250930,614,5.25,2.32,994,8.5,4.49,793,6.78,2.99,0.99,0.98,0.36,0.34,66.12,94.1
203,1296,6980,294682,933,6.57,2.35,1224,8.62,3.42,1054,7.42,2.7,0.98,0.98,0.39,0.38,127.04,99.31
204,1462,7716,324324,1068,7.63,2.48,1414,10.1,4.32,1224,8.74,3.02,1.0,1.0,0.37,0.36,128.45,98.65
205,1730,9044,382485,1258,8.74,2.73,1635,11.35,3.72,1412,9.81,2.96,0.99,0.98,0.39,0.37,146.39,98.14
206,1833,9573,394881,1235,8.58,3.13,1720,11.94,5.27,1400,9.72,3.92,1.0,0.99,0.5,0.49,158.49,98.81
207,1872,9507,394831,1309,9.09,2.71,1713,11.9,7.75,1440,10.0,3.48,1.0,1.0,0.49,0.48,159.79,103.89
208,2323,11107,454721,1636,11.36,2.38,2050,14.24,3.17,1744,12.11,2.76,1.0,1.0,0.45,0.44,160.13,102.46
209,2336,12251,501063,1629,11.31,2.77,2108,14.64,4.07,1755,12.19,3.1,1.0,0.99,0.44,0.43,181.13,98.57
210,2849,13841,570194,1852,13.04,4.28,2603,18.33,7.51,2005,14.12,4.7,0.99,0.99,0.45,0.44,146.49,97.99
211,3591,16717,735121,2090,14.51,3.41,3285,22.81,6.04,2338,16.24,3.87,1.0,0.99,0.47,0.45,139.8,95.47
212,3399,15213,633245,2115,14.69,3.68,3022,20.99,6.02,2426,16.85,4.59,0.99,0.98,0.44,0.42,124.88,96.26
213,3297,15179,628159,2170,15.07,3.93,2993,20.78,6.08,2402,16.68,4.55,1.0,0.99,0.42,0.41,143.24,97.3
214,3429,15924,662624,2147,14.91,3.35,3109,21.59,5.52,2390,16.6,3.95,1.0,0.99,0.43,0.42,139.85,94.63
215,3046,15299,637314,1922,13.35,3.28,2730,18.96,4.9,2094,14.54,3.73,1.0,0.99,0.45,0.44,139.62,94.97
216,3656,19411,818251,2170,15.07,2.84,3339,23.19,6.06,2389,16.59,3.5,1.0,1.0,0.43,0.41,146.75,97.63
217,1255,5980,255655,789,7.17,5.26,1174,10.67,9.09,901,8.19,5.6,0.97,0.96,0.36,0.34,51.08,106.39
218,579,2801,124543,397,3.93,1.67,551,5.46,3.11,477,4.72,2.1,0.99,0.99,0.38,0.36,21.14,105.91
219,527,2308,98988,367,3.71,1.77,514,5.19,2.66,455,4.6,2.23,0.97,0.96,0.37,0.35,17.56,104.19
220,759,3568,154653,511,4.44,2.0,741,6.44,3.52,622,5.41,2.53,0.99,0.98,0.37,0.35,33.82,101.53
221,582,2893,130749,407,4.07,1.67,560,5.6,2.5,480,4.8,1.96,0.99,0.98,0.35,0.33,27.01,105.36
222,1082,4650,198894,522,5.12,1.85,1040,10.2,8.64,680,6.67,2.97,0.98,0.97,0.32,0.3,24.43,100.84
223,713,3336,145802,458,4.28,1.97,687,6.42,3.44,571,5.34,2.54,0.99,0.99,0.38,0.36,28.22,96.82
224,653,3157,134065,423,4.07,2.0,627,6.03,3.71,511,4.91,2.76,0.96,0.96,0.36,0.35,29.08,105.1
225,441,2081,87828,319,3.47,1.54,432,4.7,2.55,384,4.17,1.93,0.98,0.98,0.4,0.39,28.28,99.37
226,354,1737,74765,249,3.11,1.37,348,4.35,2.69,291,3.64,1.64,0.98,0.98,0.39,0.37,21.97,89.14
227,259,1420,66554,190,2.84,1.37,250,3.73,1.91,223,3.33,1.65,0.99,0.98,0.38,0.35,24.29,98.39
228,453,2011,83847,277,3.26,1.5,378,4.45,2.24,337,3.96,1.87,1.0,1.0,0.37,0.36,21.93,114.69
229,660,2355,99260,346,3.57,1.41,436,4.49,2.13,386,3.98,1.5,0.99,0.98,0.31,0.3,13.9,138.11
230,418,1626,68718,268,3.48,1.54,337,4.38,2.0,307,3.99,1.66,0.99,0.98,0.38,0.36,28.3,118.26
231,905,4901,214336,261,3.3,1.5,892,11.29,5.69,311,3.94,1.75,0.99,0.98,0.23,0.21,36.48,109.47
232,542,2494,110587,243,3.2,1.34,538,7.08,5.39,276,3.63,1.65,0.99,0.98,0.33,0.31,21.02,104.65
233,276,1346,56516,216,2.81,1.56,270,3.51,2.08,247,3.21,1.81,0.99,0.99,0.46,0.44,26.81,90.17
234,250,1127,47571,193,2.97,1.45,247,3.8,1.64,231,3.55,1.49,0.99,0.98,0.44,0.42,16.23,94.64
235,370,1857,79123,259,2.94,1.5,363,4.12,2.35,326,3.7,1.95,1.0,1.0,0.44,0.41,24.63,101.38
236,270,1278,56882,172,2.77,1.6,260,4.19,2.62,230,3.71,2.03,0.99,0.98,0.38,0.36,20.43,103.05
237,243,1036,49760,165,2.58,1.32,229,3.58,1.65,224,3.5,1.51,0.96,0.95,0.34,0.32,20.38,110.44
238,399,1785,79118,294,2.97,1.48,392,3.96,1.86,364,3.68,1.74,0.97,0.96,0.39,0.37,26.58,100.25
