id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,16,32,1991,15,3.75,2.22,16,4.0,1.83,15,3.75,2.22,0.95,0.86,0.35,0.3,11.84,125.75
1,5,9,424,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.52,0.54,11.34,137.16
2,6,13,676,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.65,0.68,23.89,129.75
3,17,36,2227,13,4.33,1.15,17,5.67,1.53,15,5.0,2.0,0.98,0.92,0.38,0.37,10.5,170.47
5,57,87,3975,12,4.0,0.0,15,5.0,1.0,15,5.0,1.0,1.0,1.0,0.29,0.32,11.81,145.03
6,19,53,3213,12,3.0,2.71,19,4.75,4.11,16,4.0,4.08,0.99,1.0,0.56,0.55,31.52,116.55
7,9,20,1205,9,3.0,1.0,9,3.0,1.0,9,3.0,1.0,0.95,0.94,0.4,0.38,10.93,130.83
9,65,122,6019,24,3.43,1.27,37,5.29,2.06,32,4.57,1.27,1.0,1.0,0.36,0.39,10.75,207.07
10,26,44,2299,16,3.2,0.84,21,4.2,0.84,16,3.2,0.84,1.0,1.0,0.43,0.45,7.87,163.94
11,27,51,2789,17,4.25,2.22,24,6.0,2.83,20,5.0,2.45,0.98,0.98,0.3,0.27,12.66,176.5
12,12,21,1102,11,3.67,1.53,12,4.0,2.0,12,4.0,2.0,1.0,1.0,0.26,0.29,0.37,152.89
13,16,29,1648,15,5.0,1.0,15,5.0,1.0,15,5.0,1.0,0.85,0.79,0.34,0.38,12.14,164.75
14,5,8,344,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.9,0.88,0.26,0.27,0.01,136.5
15,13,40,2161,9,1.5,0.55,12,2.0,1.1,9,1.5,0.55,0.91,0.91,0.57,0.56,27.77,122.33
16,14,36,2489,8,4.0,2.83,14,7.0,7.07,13,6.5,6.36,1.0,1.0,0.34,0.3,8.9,95.42
17,14,21,1020,14,2.8,0.84,14,2.8,0.84,14,2.8,0.84,1.0,1.0,0.42,0.47,4.37,136.28
18,10,34,1900,6,2.0,0.0,9,3.0,1.0,8,2.67,1.15,0.93,0.96,0.63,0.62,24.94,90.48
19,12,18,909,11,3.67,0.58,12,4.0,1.0,12,4.0,1.0,1.0,1.0,0.43,0.43,4.54,111.53
20,4,11,504,4,2.0,1.41,4,2.0,1.41,4,2.0,1.41,1.0,1.0,0.57,0.57,31.79,88.66
21,20,33,1573,16,4.0,2.58,20,5.0,3.65,19,4.75,3.3,0.98,0.98,0.42,0.44,8.82,171.86
22,84,155,6624,55,18.33,23.18,17,5.67,2.52,75,25.0,34.7,1.0,0.99,0.21,0.21,13.03,167.5
23,13,25,1379,10,2.5,1.0,11,2.75,1.26,10,2.5,1.0,1.0,1.0,0.18,0.19,0.22,189.0
24,11,17,804,11,3.67,2.08,11,3.67,2.08,11,3.67,2.08,1.0,1.0,0.52,0.57,14.04,164.83
26,21,47,1950,18,3.0,1.1,21,3.5,1.05,19,3.17,0.98,1.0,1.0,0.17,0.18,2.47,179.77
27,17,38,1893,14,3.5,2.08,17,4.25,2.36,16,4.0,2.16,0.99,0.96,0.21,0.21,2.56,161.71
30,16,34,1883,10,3.33,1.53,16,5.33,4.16,15,5.0,4.36,0.97,0.94,0.47,0.47,15.93,111.88
31,13,34,1718,11,2.75,1.26,13,3.25,2.06,12,3.0,1.63,0.98,0.98,0.55,0.56,8.64,162.29
32,10,13,585,8,4.0,1.41,9,4.5,2.12,9,4.5,2.12,1.0,1.0,0.16,0.15,0.0,217.5
33,26,43,1998,23,3.83,1.94,26,4.33,2.42,24,4.0,2.28,1.0,1.0,0.38,0.4,7.15,172.82
34,11,28,1888,8,2.67,0.58,10,3.33,0.58,10,3.33,0.58,0.97,0.98,0.32,0.26,11.76,165.64
36,12,27,1833,8,4.0,0.0,12,6.0,2.83,12,6.0,2.83,0.96,0.87,0.4,0.36,12.01,148.82
37,11,28,1383,10,2.5,1.0,11,2.75,0.96,10,2.5,1.0,1.0,1.0,0.44,0.45,11.01,165.9
38,30,70,5316,20,3.33,1.51,30,5.0,2.61,23,3.83,1.94,0.95,0.92,0.45,0.4,14.01,132.82
39,29,69,3669,18,3.6,0.55,29,5.8,2.05,22,4.4,0.55,0.98,0.98,0.47,0.48,15.8,123.42
41,32,120,7771,19,3.17,0.75,31,5.17,3.06,20,3.33,0.82,0.91,0.82,0.34,0.3,13.0,106.18
42,21,48,2440,14,2.8,1.64,18,3.6,1.82,15,3.0,1.41,1.0,1.0,0.62,0.65,29.55,124.77
43,14,22,1086,12,4.0,1.0,13,4.33,1.53,12,4.0,1.0,0.97,0.96,0.17,0.16,7.18,170.86
44,6,13,584,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.46,0.48,15.92,178.5
45,21,50,2569,18,3.0,1.41,21,3.5,2.17,21,3.5,2.17,0.99,0.99,0.4,0.38,5.72,167.44
47,14,24,1301,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.82,0.89,0.2,0.2,2.64,190.29
48,25,34,1536,18,3.6,0.55,21,4.2,0.84,21,4.2,0.84,1.0,1.0,0.24,0.29,2.53,216.09
49,28,51,2559,19,3.17,0.98,20,3.33,0.82,20,3.33,0.82,0.98,0.94,0.4,0.4,12.92,182.28
50,25,55,2773,20,4.0,1.58,23,4.6,1.67,21,4.2,1.48,0.98,0.98,0.27,0.28,8.52,161.15
51,8,10,494,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,0.9,0.88,0.4,0.44,10.55,144.34
52,24,53,2618,18,3.0,1.26,21,3.5,1.38,20,3.33,1.21,0.99,1.0,0.55,0.58,17.98,161.22
53,24,39,1946,16,3.2,0.84,19,3.8,0.45,18,3.6,0.55,0.96,0.93,0.28,0.27,5.22,185.84
54,30,74,4138,19,3.17,1.47,24,4.0,1.67,20,3.33,1.51,0.98,0.98,0.34,0.32,15.46,164.79
55,17,22,912,8,4.0,1.41,11,5.5,3.54,11,5.5,3.54,1.0,1.0,0.29,0.3,1.52,237.55
58,29,35,1904,19,4.75,1.89,20,5.0,2.16,20,5.0,2.16,0.96,0.83,0.24,0.25,1.78,199.69
60,26,48,2861,21,5.25,1.71,25,6.25,2.22,22,5.5,1.91,0.98,0.92,0.32,0.32,10.74,166.94
61,13,20,1203,8,4.0,1.41,9,4.5,0.71,9,4.5,0.71,1.0,1.0,0.32,0.34,8.32,172.2
