id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,217173,40473652,41557626978,18298,20.65,38.37,15999,18.06,24.48,95254,107.51,254.42,0.94,0.94,0.45,0.5,16.96,157.27
1,176348,42858350,48901746197,16120,18.32,32.6,15400,17.5,26.68,82731,94.01,217.55,0.93,0.92,0.46,0.49,17.1,156.96
2,189964,42130472,47165563097,17913,19.71,36.94,16868,18.56,26.02,86745,95.43,221.7,0.94,0.94,0.45,0.49,15.71,155.36
3,174430,43911293,47147867598,15411,17.34,28.01,17026,19.15,28.06,78372,88.16,207.99,0.94,0.94,0.46,0.49,15.62,159.91
4,126941,25551327,27507233484,13481,15.42,22.0,13648,15.62,20.96,60683,69.43,161.21,0.95,0.95,0.42,0.46,17.27,165.35
5,73933,13715930,14489645825,11707,13.53,17.79,12873,14.88,20.49,40862,47.24,90.26,0.95,0.95,0.44,0.46,21.11,163.01
6,113731,29237689,31306420996,21490,23.75,48.75,24048,26.57,53.63,64860,71.67,159.45,0.95,0.94,0.45,0.49,19.29,158.5
7,233682,42760968,44797519579,20497,22.33,43.95,19368,21.1,31.69,103672,112.93,274.59,0.95,0.94,0.47,0.52,17.88,153.56
8,249202,49064921,47487739211,27259,30.7,75.63,36951,41.61,151.92,112941,127.19,324.07,0.94,0.94,0.44,0.48,13.82,167.57
9,154130,39199917,36741165025,15926,17.85,32.7,13334,14.95,19.21,76626,85.9,207.98,0.95,0.95,0.41,0.44,14.9,180.54
10,132624,20787956,21228091107,14044,16.8,25.55,11615,13.89,19.86,68006,81.35,182.91,0.95,0.95,0.43,0.46,15.76,176.67
11,97302,12759430,12661720386,12849,14.62,20.37,11106,12.63,12.01,53177,60.5,144.24,0.95,0.95,0.41,0.44,17.16,180.94
12,56029,10787130,11884642665,10045,11.75,12.43,8939,10.45,7.74,32886,38.46,69.32,0.95,0.95,0.42,0.46,18.18,174.82
13,74292,14976360,16349008929,10782,12.09,15.0,10299,11.55,11.32,42264,47.38,96.54,0.95,0.95,0.46,0.51,18.25,163.04
14,164264,26416131,28102567868,14750,16.48,27.14,11995,13.4,15.71,78960,88.22,205.65,0.94,0.94,0.47,0.51,15.9,162.7
15,185815,27201599,29112511950,17033,19.18,37.0,14006,15.77,20.71,86497,97.41,223.13,0.95,0.95,0.46,0.5,15.28,159.49
16,192375,40803414,42814814340,16243,18.42,31.59,13571,15.39,16.49,87441,99.14,230.2,0.94,0.93,0.44,0.47,15.99,162.6
17,217004,39238537,40761193558,21464,23.8,51.56,29418,32.61,240.91,95940,106.36,263.01,0.94,0.94,0.44,0.48,15.43,162.18
18,139501,23055877,23846804832,14367,16.18,29.21,12791,14.4,18.46,67979,76.55,193.15,0.95,0.95,0.47,0.51,19.43,160.78
19,74915,14092261,14184997874,12413,13.93,19.23,15058,16.9,28.97,42040,47.18,93.49,0.94,0.93,0.46,0.49,20.35,160.13
20,82142,13466167,13516493627,13086,15.04,21.46,15287,17.57,23.64,45708,52.54,107.57,0.95,0.95,0.46,0.48,20.8,162.43
21,192665,35280832,36862846076,16195,17.82,30.5,14502,15.95,19.28,87568,96.33,235.6,0.95,0.95,0.45,0.48,16.33,161.47
22,143888,27093214,24895283711,12606,19.04,39.17,9963,15.05,21.73,64284,97.11,244.29,0.95,0.95,0.45,0.48,14.66,160.57
23,232936,50648809,44531676194,18963,20.43,40.81,14493,15.62,22.5,103743,111.79,284.66,0.95,0.95,0.48,0.51,15.83,158.36
24,200146,33878852,37754720104,17754,19.79,37.34,14495,16.16,25.38,92135,102.71,259.19,0.95,0.95,0.46,0.49,16.54,156.95
25,159138,24030619,25480752721,13227,15.0,24.07,10406,11.8,11.27,69765,79.1,203.83,0.95,0.95,0.46,0.48,18.87,159.05
26,78347,11752877,13040013658,11379,13.28,20.12,11630,13.57,21.91,41892,48.88,99.1,0.95,0.95,0.45,0.47,21.44,163.03
27,103092,14535532,14827722375,12123,14.03,21.6,12259,14.19,19.08,52646,60.93,130.58,0.93,0.93,0.47,0.49,23.16,153.91
28,215173,33285444,35358656946,19665,22.12,45.98,16545,18.61,37.3,96567,108.62,266.25,0.94,0.94,0.47,0.52,18.98,155.05
29,230151,39353016,42435742745,19990,21.89,40.21,15443,16.91,21.97,103203,113.04,273.21,0.94,0.94,0.45,0.48,16.24,158.79
30,247236,42715694,41494254806,19185,21.39,41.91,15302,17.06,23.5,104689,116.71,289.33,0.94,0.94,0.45,0.49,15.2,158.78
31,236435,42750993,45139202877,23310,25.7,61.01,18537,20.44,42.24,104897,115.65,304.69,0.95,0.95,0.45,0.49,15.48,160.49
32,160030,28717441,32041598509,18331,20.6,36.64,13184,14.81,17.88,74046,83.2,205.03,0.95,0.95,0.43,0.47,15.4,164.14
33,88617,12478509,12840751699,14368,16.69,24.46,13154,15.28,18.11,43440,50.45,96.47,0.94,0.94,0.44,0.47,15.71,164.95
34,110941,20861483,21819934449,16382,18.3,31.59,15393,17.2,25.3,54791,61.22,133.49,0.93,0.92,0.46,0.49,15.94,161.88
35,232976,37394753,39263139994,20554,22.99,43.81,21008,23.5,36.38,106552,119.19,285.37,0.93,0.92,0.46,0.5,15.74,156.72
36,262722,39126185,41522414625,26689,29.62,66.98,26749,29.69,64.39,119559,132.7,330.4,0.94,0.93,0.46,0.51,12.42,156.89
37,281827,43957002,46298188799,20418,22.99,44.11,20921,23.56,35.62,111020,125.02,302.39,0.94,0.94,0.46,0.51,13.77,159.11
38,212570,39340836,42845311986,18824,20.87,42.06,17935,19.88,31.44,93030,103.14,270.79,0.96,0.96,0.45,0.5,14.27,160.61
39,89932,14095686,14283424157,12860,14.95,19.1,14463,16.82,42.89,44447,51.68,96.86,0.94,0.94,0.45,0.48,17.44,159.71
40,99649,17719452,19955663875,15267,17.67,36.5,18329,21.21,87.45,49599,57.41,121.74,0.94,0.93,0.44,0.47,16.47,157.73
41,108691,18320460,19743148492,15817,17.77,30.79,16028,18.01,27.89,56458,63.44,136.53,0.94,0.93,0.45,0.5,16.93,154.54
42,246388,44860423,44016905632,19707,22.24,37.69,21461,24.22,41.14,105949,119.58,275.56,0.95,0.95,0.42,0.47,13.64,160.57
43,318314,54478362,57863328808,28899,31.93,71.11,28727,31.74,54.33,137110,151.5,364.38,0.94,0.93,0.46,0.51,13.67,154.72
44,296800,46069611,46794806470,21065,23.54,44.48,22465,25.1,56.29,123293,137.76,331.72,0.95,0.95,0.45,0.5,14.05,158.99
45,251556,41802346,43294685231,19793,22.47,40.55,20838,23.65,34.09,108054,122.65,296.26,0.94,0.94,0.44,0.49,15.27,155.21
