id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,7947,293295,235690966,3374,12.45,8.21,7543,27.83,26.3,5588,20.62,17.61,0.96,0.96,0.57,0.77,15.61,93.15
1,7186,268535,230555549,3182,11.32,7.65,6764,24.07,23.49,5148,18.32,15.92,0.96,0.97,0.55,0.73,13.97,90.91
2,8569,990463,961386823,3746,12.78,8.92,7696,26.27,24.16,5840,19.93,16.6,0.94,0.95,0.54,0.74,16.35,92.26
3,8192,421639,332065338,3784,12.87,8.57,7689,26.15,24.01,5846,19.88,16.54,0.94,0.94,0.55,0.73,10.77,95.11
4,7785,220288,183778361,3719,13.33,8.68,6608,23.68,20.97,5304,19.01,15.27,0.97,0.98,0.53,0.73,9.29,106.51
5,6753,151938,112581695,3597,12.89,7.88,5931,21.26,15.37,4802,17.21,11.88,0.98,0.98,0.53,0.75,10.57,97.13
6,9053,830878,777060161,3833,12.99,8.18,8367,28.36,24.78,5870,19.9,15.48,0.98,0.99,0.49,0.72,12.67,87.81
7,8885,294497,246006412,3632,12.66,8.44,8351,29.1,27.07,6064,21.13,17.38,0.99,0.99,0.5,0.72,12.81,85.02
8,8611,806439,732756257,3646,12.53,8.51,7848,26.97,24.69,6030,20.72,17.28,0.97,0.98,0.54,0.73,11.68,102.33
9,7077,249336,245546447,3234,11.0,7.34,6154,20.93,17.38,5019,17.07,12.89,0.95,0.96,0.59,0.75,10.21,123.75
10,6509,176121,148842625,3037,10.44,6.47,5728,19.68,15.73,4605,15.82,11.82,0.94,0.95,0.58,0.79,10.25,115.45
11,5758,190836,123557327,2891,10.51,5.99,5042,18.33,14.43,4049,14.72,10.49,0.98,0.98,0.52,0.77,10.28,118.97
12,4961,633712,605518688,2719,9.47,5.35,4383,15.27,10.47,3659,12.75,8.61,0.95,0.96,0.51,0.75,10.78,114.74
13,6354,307146,256078569,2893,10.26,6.49,5954,21.11,18.41,4322,15.33,12.25,0.95,0.95,0.53,0.76,14.06,93.86
14,6750,170496,113653667,2861,10.8,6.52,6304,23.79,20.38,4621,17.44,13.24,0.98,0.98,0.54,0.77,12.13,92.08
15,7049,643256,607550519,2910,10.14,6.48,6390,22.26,19.78,4563,15.9,13.19,0.97,0.97,0.53,0.74,12.34,92.29
16,6974,180445,136868287,3260,11.56,6.82,6227,22.08,18.66,4909,17.41,13.7,0.96,0.96,0.55,0.76,11.8,98.77
17,5232,189411,101831391,2998,10.45,6.33,4792,16.7,11.51,3886,13.54,8.86,0.94,0.94,0.53,0.75,15.3,99.43
18,5408,245236,99134475,2977,10.02,6.38,4910,16.53,12.24,3894,13.11,9.29,0.94,0.94,0.53,0.75,17.24,89.27
19,6116,168145,127448611,3180,10.53,6.29,5744,19.02,14.52,4284,14.19,9.62,0.96,0.96,0.51,0.76,16.13,87.4
20,7364,217708,164111029,3341,11.85,7.77,6775,24.02,20.37,4950,17.55,13.48,0.98,0.99,0.52,0.77,15.48,88.09
21,8207,269360,208002920,3161,11.58,7.27,7618,27.9,25.61,5567,20.39,16.85,0.99,0.99,0.54,0.79,12.74,93.48
22,8075,255518,192501649,3233,11.38,7.12,7617,26.82,25.3,5553,19.55,16.23,0.96,0.96,0.55,0.75,15.06,90.98
23,8520,346325,307503351,3223,11.51,7.06,7969,28.46,26.16,5698,20.35,16.37,0.98,0.99,0.51,0.76,14.08,87.0
24,8915,231030,184024102,3263,11.65,7.93,8327,29.74,31.17,6230,22.25,23.15,0.98,0.99,0.54,0.76,12.78,87.24
25,8340,209538,158150706,3270,11.47,7.1,7613,26.71,25.46,5768,20.24,16.8,0.97,0.97,0.52,0.76,12.39,85.17
26,5839,243654,212091742,3116,11.05,6.42,5216,18.5,13.15,4407,15.63,10.13,0.98,0.99,0.52,0.75,13.3,88.8
