id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,4665,6536,333298,3962,4.44,2.4,3799,4.26,2.0,4431,4.97,2.87,0.87,0.83,0.49,0.5,1.05,218.41
1,4083,5771,299958,3460,4.01,2.13,3353,3.89,1.78,3881,4.5,2.55,0.87,0.82,0.5,0.5,0.91,218.3
2,4497,6054,314482,3764,4.35,2.29,3674,4.24,1.98,4247,4.9,2.77,0.86,0.81,0.49,0.49,0.57,218.69
3,4419,5920,308689,3676,4.24,2.18,3615,4.17,1.93,4172,4.81,2.73,0.86,0.81,0.49,0.49,0.67,218.54
4,5980,7553,376641,4400,5.0,2.2,4438,5.04,1.94,5013,5.7,2.7,0.89,0.84,0.4,0.4,0.7,221.29
5,5447,7368,381902,4256,4.85,2.5,4161,4.74,2.07,4832,5.51,3.1,0.88,0.83,0.45,0.45,0.81,217.31
6,5564,7648,400118,4634,4.92,2.77,4295,4.56,1.93,5231,5.55,3.31,0.85,0.8,0.49,0.49,0.96,214.04
7,4349,6228,340548,3702,4.24,2.43,3488,3.99,1.87,4137,4.73,2.92,0.85,0.8,0.51,0.5,0.79,218.2
8,6029,7600,381932,3889,4.4,2.21,4140,4.69,2.03,4789,5.42,2.93,0.88,0.83,0.43,0.44,0.73,228.28
9,7030,8459,408945,4002,4.45,2.06,4687,5.21,1.83,5260,5.85,2.77,0.91,0.86,0.35,0.37,0.56,237.85
10,6231,8636,469267,3769,4.22,1.82,4200,4.7,1.72,4728,5.29,2.46,0.9,0.86,0.38,0.39,0.63,238.45
11,6812,8568,405825,4542,4.96,2.1,4557,4.98,1.78,5200,5.68,2.69,0.9,0.86,0.36,0.37,0.43,235.45
12,5937,7885,389713,4217,4.69,2.22,4173,4.64,1.87,4793,5.33,2.77,0.89,0.84,0.39,0.4,0.62,233.23
13,4403,6237,325492,3597,4.13,2.2,3587,4.12,1.9,4234,4.87,2.87,0.87,0.82,0.5,0.51,0.86,224.24
14,4232,5849,302437,3466,4.05,2.15,3348,3.91,1.78,3900,4.56,2.58,0.87,0.82,0.5,0.51,0.79,225.54
15,4451,6300,335344,3513,4.06,2.18,3477,4.02,1.85,4179,4.83,2.83,0.85,0.79,0.5,0.5,0.86,224.48
