id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,13743,1903719,2095049856,3605,13.01,10.68,2186,7.89,4.17,8562,30.91,33.15,0.71,0.73,0.44,0.35,16.22,157.59
1,12637,1170838,1133824961,3368,11.69,8.24,1880,6.53,3.21,8293,28.8,23.44,0.61,0.64,0.43,0.34,18.2,164.24
2,12430,8101554,8587374200,3464,12.24,9.01,2167,7.66,3.96,7771,27.46,23.95,0.67,0.7,0.45,0.38,18.29,162.92
3,14207,3985776,3418364378,3619,12.83,10.19,2051,7.27,3.58,8707,30.88,31.77,0.72,0.76,0.44,0.34,19.46,161.73
4,11147,5790735,4731939771,3018,11.39,7.76,2190,8.26,4.02,6472,24.42,22.68,0.82,0.85,0.45,0.37,19.23,160.01
5,10377,1791463,2054829447,2539,9.13,5.4,2065,7.43,3.41,5286,19.01,15.93,0.82,0.85,0.45,0.38,16.59,151.74
6,11508,664715,623859355,2738,9.71,5.41,2127,7.54,3.38,5851,20.75,15.55,0.69,0.74,0.45,0.39,18.39,154.19
7,30482,3922694,3707226589,4389,16.38,15.99,1909,7.12,3.37,16559,61.79,91.94,0.82,0.82,0.44,0.32,20.24,146.55
8,69936,10140039,9305828727,5734,20.19,25.14,5376,18.93,92.76,28855,101.6,180.01,0.66,0.68,0.42,0.32,18.56,164.96
9,34256,4006695,3501962603,4972,17.76,18.15,2353,8.4,3.5,18471,65.97,102.55,0.74,0.77,0.42,0.32,18.5,166.71
10,53241,6233918,5524282899,6109,21.66,25.19,2264,8.03,3.77,27060,95.96,162.28,0.78,0.8,0.41,0.31,18.04,168.53
11,12514,977017,967032989,3788,13.24,9.5,2450,8.57,3.87,8127,28.42,26.21,0.68,0.72,0.42,0.35,17.72,172.05
12,40002,7839514,6286060567,5109,17.99,19.22,2455,8.64,4.48,23339,82.18,130.76,0.62,0.66,0.45,0.37,18.58,164.78
13,10046,2309273,2447945256,2625,9.55,6.17,1961,7.13,3.69,5548,20.17,16.62,0.79,0.83,0.45,0.38,14.61,159.94
14,32159,3488633,3393677843,4183,14.99,15.61,3463,12.41,85.49,17089,61.25,96.8,0.84,0.85,0.43,0.34,15.53,156.42
15,50378,4786836,4367867641,5241,19.06,22.42,1770,6.44,3.08,25016,90.97,150.81,0.82,0.82,0.43,0.32,17.33,155.22
16,44560,5553276,5353367116,4993,18.16,20.2,2004,7.29,3.11,22840,83.05,138.18,0.82,0.83,0.42,0.33,16.12,157.31
17,77742,7586097,7340827250,6388,22.26,26.36,2275,7.93,3.71,32767,114.17,191.43,0.62,0.64,0.45,0.38,15.02,161.39
18,21024,2053999,1760170996,3833,13.31,10.83,2401,8.34,4.67,10969,38.09,36.99,0.53,0.59,0.46,0.42,19.12,167.25
19,13560,2218975,2029062246,2836,9.85,5.8,2096,7.28,3.65,7634,26.51,15.82,0.57,0.61,0.47,0.41,18.28,164.29
20,12240,3517289,4111598467,2758,10.03,5.45,1935,7.04,2.9,6581,23.93,15.85,0.73,0.74,0.39,0.31,18.49,160.11
21,43190,6311916,6013775904,5156,18.61,19.52,2042,7.37,3.47,22248,80.32,127.83,0.8,0.8,0.37,0.25,19.24,157.96
22,63930,7690280,7707580082,6141,22.33,25.57,1995,7.25,3.42,30272,110.08,185.09,0.81,0.82,0.4,0.3,18.32,155.25
23,56599,7752444,7961324439,5793,20.26,23.04,1971,6.89,3.26,27827,97.3,163.3,0.65,0.66,0.4,0.3,21.24,162.23
24,67713,8670699,8824858131,6382,22.16,26.86,1965,6.82,3.09,33488,116.28,196.25,0.67,0.68,0.41,0.31,20.67,160.77
