id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,526,730,33335,447,3.63,1.69,494,4.02,2.04,498,4.05,2.08,0.92,0.89,0.47,0.45,0.48,205.45
1,521,728,31938,370,3.22,1.45,460,4.0,2.93,413,3.59,1.64,0.95,0.93,0.5,0.48,0.57,216.86
2,547,753,35261,456,3.97,1.54,504,4.38,1.71,520,4.52,1.83,0.9,0.85,0.42,0.4,0.41,205.39
3,518,758,35186,453,3.78,1.98,498,4.15,2.21,495,4.12,2.23,0.93,0.9,0.45,0.43,0.17,209.04
4,763,990,44736,563,4.5,1.83,619,4.95,1.98,622,4.98,2.0,0.93,0.9,0.35,0.33,0.13,212.96
5,4059,45331,2638953,986,4.65,1.93,3906,18.42,21.04,1077,5.08,2.24,0.93,0.9,0.45,0.45,1.52,144.52
6,19787,196818,11241266,1629,5.9,2.68,19191,69.53,88.93,1771,6.42,2.97,0.95,0.93,0.5,0.5,1.39,125.66
7,67172,631528,37008310,1520,6.08,3.07,65171,260.68,275.97,1621,6.48,3.23,0.96,0.95,0.49,0.5,0.72,123.95
8,1471,2231,152283,976,3.89,1.51,1170,4.66,2.0,1169,4.66,1.94,0.9,0.86,0.4,0.4,0.29,181.42
9,1966,3068,216221,1121,4.21,1.53,1448,5.44,2.07,1431,5.38,1.95,0.95,0.92,0.36,0.37,0.32,198.63
10,2303,5210,508006,972,3.98,1.43,1687,6.91,5.97,1210,4.96,2.0,0.95,0.93,0.36,0.38,0.57,191.5
11,2451,5213,455773,1132,4.53,1.71,1799,7.2,6.19,1273,5.09,2.01,0.95,0.91,0.36,0.38,0.48,194.12
12,3267,20729,2249830,1174,4.53,1.63,2668,10.3,7.55,1271,4.91,1.84,0.98,0.96,0.38,0.43,1.46,158.65
13,1401,3161,245426,936,3.59,1.54,1267,4.85,3.96,1034,3.96,1.88,0.92,0.89,0.45,0.46,0.66,164.88
