id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,42419,2755523,2145807392,10649,15.1,12.46,23894,33.89,22.99,21968,31.16,35.3,0.9,0.91,0.49,0.54,100.75,128.21
1,36568,2939075,2533560931,9750,13.95,11.29,22942,32.82,25.69,19624,28.07,30.36,0.91,0.91,0.5,0.55,102.92,127.68
2,37439,3965610,3646098268,10171,14.78,11.7,19668,28.59,23.3,21867,31.78,35.13,0.88,0.89,0.48,0.53,69.14,123.86
3,29059,2580062,2074807236,10027,14.45,11.09,12208,17.59,17.0,20326,29.29,30.46,0.87,0.89,0.48,0.53,24.19,117.63
4,35061,2817294,2318675264,10822,15.66,11.9,17268,24.99,19.92,21011,30.41,33.15,0.9,0.92,0.47,0.51,63.58,129.79
5,25272,1140286,715086782,8806,12.46,8.28,18379,26.0,23.32,15214,21.52,21.28,0.85,0.87,0.5,0.57,80.99,127.29
6,23402,793953,371189624,8193,11.74,7.13,20309,29.1,26.08,13441,19.26,17.95,0.85,0.88,0.51,0.61,95.52,121.23
7,31934,3391908,3003907335,10173,14.83,12.59,11674,17.02,15.18,21636,31.54,38.24,0.87,0.9,0.49,0.53,32.31,117.87
8,29041,2908717,2365610267,9560,13.78,11.61,11748,16.93,16.14,19646,28.31,34.19,0.87,0.89,0.46,0.52,22.46,132.25
9,26366,1748119,1458279322,9378,13.45,10.22,13480,19.34,13.35,16812,24.12,25.33,0.9,0.92,0.48,0.53,59.3,141.96
10,27633,2064516,1690042179,9666,14.01,10.28,15163,21.98,14.59,17378,25.19,25.88,0.9,0.91,0.48,0.53,68.05,136.2
11,30676,4007233,3855699620,10223,14.54,10.92,15805,22.48,16.0,18160,25.83,28.15,0.88,0.89,0.47,0.52,73.1,140.23
12,18124,1115211,827073297,7959,11.32,7.34,13020,18.52,19.09,12352,17.57,16.18,0.86,0.89,0.48,0.55,50.54,139.5
13,15887,637967,382279143,7417,10.7,6.88,13562,19.57,20.73,12140,17.52,17.73,0.83,0.86,0.52,0.62,62.95,121.66
14,29712,2613353,1941433323,10192,14.42,11.49,13875,19.63,21.19,20883,29.54,33.1,0.88,0.9,0.49,0.54,48.53,125.47
15,26605,3143597,2957600824,9433,13.77,10.86,12881,18.8,18.75,19012,27.75,30.42,0.87,0.89,0.49,0.56,35.12,120.6
16,30960,3531681,3263972645,10248,15.03,11.86,12725,18.66,18.51,21091,30.93,33.04,0.88,0.91,0.48,0.55,24.35,125.5
17,34005,3380524,2978933461,10638,15.28,12.01,14243,20.46,21.76,22897,32.9,35.4,0.87,0.9,0.48,0.53,25.19,120.56
18,33685,3300051,3058932578,10459,15.09,12.28,13866,20.01,21.11,22321,32.21,35.9,0.88,0.9,0.48,0.54,27.46,116.69
