id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,1541,2116,98462,1325,3.56,1.6,1480,3.98,1.86,1470,3.95,1.82,0.96,0.93,0.47,0.45,0.07,211.81
1,1534,2037,90892,1111,3.22,1.41,1390,4.03,3.44,1231,3.57,1.69,0.96,0.94,0.45,0.43,0.08,210.04
2,1545,2152,97106,1342,3.67,1.51,1477,4.04,1.78,1479,4.04,1.78,0.96,0.93,0.44,0.42,0.2,209.63
3,1455,2088,93411,1236,3.52,1.57,1380,3.93,1.82,1380,3.93,1.8,0.95,0.92,0.45,0.43,0.27,212.35
4,2147,2815,123733,1611,4.59,1.95,1730,4.93,2.01,1775,5.06,2.27,0.95,0.93,0.36,0.34,0.19,212.96
5,1888,2489,114601,1469,4.08,1.63,1610,4.47,1.88,1631,4.53,1.89,0.94,0.91,0.42,0.39,0.28,206.8
6,1829,2558,114564,1571,3.98,1.75,1750,4.43,1.97,1739,4.4,1.94,0.94,0.92,0.45,0.43,0.38,203.94
7,1447,2079,95770,1253,3.44,1.51,1388,3.81,1.9,1378,3.79,1.82,0.94,0.9,0.47,0.44,0.42,201.41
8,2163,2686,119957,1365,3.57,1.5,1663,4.35,1.96,1670,4.37,1.92,0.95,0.93,0.38,0.36,0.3,223.69
9,2683,3208,137319,1518,4.06,1.49,1933,5.17,1.67,1943,5.2,1.8,0.97,0.95,0.32,0.31,0.12,234.78
10,2985,3579,159054,1466,3.86,1.4,2219,5.84,4.22,1831,4.82,1.83,0.96,0.94,0.33,0.32,0.3,226.72
11,3113,3831,169444,1589,4.27,1.52,2231,6.0,4.57,1789,4.81,1.81,0.97,0.95,0.31,0.3,0.06,228.52
12,2995,3834,175935,1455,3.94,1.57,2242,6.08,5.38,1604,4.35,1.8,0.96,0.93,0.34,0.33,0.11,222.43
13,1862,2595,116190,1367,3.63,1.55,1716,4.55,3.04,1525,4.05,1.73,0.95,0.93,0.44,0.42,0.16,217.26
14,1690,2295,101685,1384,3.7,1.67,1526,4.08,1.9,1556,4.16,2.05,0.95,0.93,0.45,0.44,0.33,214.17
15,1532,2196,97778,1227,3.34,1.66,1433,3.9,2.03,1436,3.91,2.04,0.97,0.95,0.47,0.45,0.06,220.29
16,1882,3529,154339,1424,3.79,1.77,1725,4.59,2.21,1722,4.58,2.2,0.96,0.93,0.42,0.4,0.37,220.33
17,1826,2441,106834,1442,3.77,1.58,1721,4.51,2.06,1707,4.47,1.98,0.96,0.93,0.43,0.42,0.03,218.7
18,1580,2200,95846,1326,3.55,1.53,1503,4.02,1.84,1500,4.01,1.82,0.95,0.92,0.46,0.44,0.35,208.23
19,1764,2641,116923,1551,4.03,1.9,1662,4.32,2.02,1706,4.43,2.24,0.93,0.91,0.44,0.42,0.47,195.58
20,1823,2763,120379,1523,4.03,1.75,1737,4.6,2.16,1722,4.56,2.12,0.97,0.95,0.46,0.45,0.55,208.26
21,1851,2800,118913,1449,3.7,1.59,1654,4.22,1.91,1646,4.2,1.87,0.97,0.95,0.44,0.42,0.39,209.62
22,1971,3053,130948,1567,4.17,4.23,1632,4.34,2.12,1800,4.79,5.52,0.96,0.94,0.47,0.45,0.29,208.72
23,1708,2381,103914,1397,3.68,1.56,1640,4.32,2.33,1600,4.21,1.95,0.96,0.94,0.46,0.44,0.22,209.66
24,1619,2357,102918,1381,3.71,1.94,1515,4.07,2.02,1553,4.17,2.21,0.95,0.93,0.47,0.46,0.11,208.89
25,1445,2064,90472,1198,3.37,1.47,1341,3.78,1.73,1358,3.83,1.8,0.95,0.93,0.44,0.43,0.36,211.76
26,1571,2045,89315,1275,3.56,1.46,1467,4.1,1.8,1476,4.12,1.82,0.96,0.94,0.47,0.46,0.12,215.69
27,1566,2121,91253,1298,3.58,1.62,1487,4.1,1.88,1485,4.09,1.87,0.95,0.94,0.47,0.45,0.04,210.31
28,1530,2078,89098,1295,3.58,1.63,1455,4.02,1.88,1454,4.02,1.89,0.97,0.95,0.46,0.45,0.13,217.95
29,1668,2218,95970,1371,3.94,1.61,1502,4.32,1.73,1532,4.4,1.86,0.94,0.91,0.43,0.42,0.04,214.05
30,1749,2420,104210,1457,3.75,1.69,1663,4.28,2.09,1657,4.26,2.06,0.97,0.95,0.46,0.45,0.08,212.78
31,1801,2539,113458,1474,3.85,1.72,1692,4.42,2.1,1705,4.45,2.13,0.95,0.92,0.44,0.43,1.01,213.81
32,1857,2445,105892,1505,4.15,1.85,1699,4.68,2.18,1689,4.65,2.14,0.97,0.95,0.41,0.4,0.03,218.63
33,1900,2707,117244,1570,4.05,1.74,1775,4.57,1.96,1782,4.59,1.98,0.97,0.95,0.42,0.41,0.21,215.72
34,1931,2611,109937,1589,4.12,1.8,1773,4.59,1.92,1809,4.69,2.06,0.95,0.94,0.42,0.4,0.07,210.59
35,990,1339,60559,829,3.53,1.4,935,3.98,1.81,931,3.96,1.8,0.96,0.93,0.44,0.41,0.02,217.31
