id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,2870,792615,716641313,1531,6.17,5.33,1201,4.84,2.55,2454,9.9,11.49,0.88,0.88,0.48,0.44,14.4,188.08
1,2502,205844,173268119,1427,5.45,3.84,1164,4.44,2.15,2232,8.52,7.24,0.74,0.76,0.47,0.42,13.2,192.45
2,1586,28351,25410219,989,4.21,2.35,1020,4.34,2.6,1446,6.15,4.7,0.79,0.81,0.48,0.46,1.98,204.77
3,2525,36075,35792866,1275,4.89,2.25,1298,4.97,2.33,2322,8.9,5.17,0.64,0.69,0.44,0.4,6.02,207.14
4,3242,159420,126230319,1615,6.07,3.81,1492,5.61,2.36,2755,10.36,8.61,0.8,0.83,0.39,0.35,10.09,203.16
5,1465,4804,675408,1015,4.3,1.88,1183,5.01,2.48,1219,5.17,2.57,0.89,0.88,0.5,0.49,1.5,196.54
6,1467,4931,709998,1056,4.33,1.73,1184,4.85,2.25,1341,5.5,2.74,0.81,0.82,0.48,0.46,1.9,193.09
7,3764,763512,471754902,1784,7.0,6.07,1213,4.76,2.25,3158,12.38,13.49,0.71,0.72,0.47,0.42,14.83,186.33
8,3218,171384,161506560,1519,5.75,3.68,1362,5.16,2.14,2614,9.9,8.21,0.8,0.82,0.44,0.42,10.15,206.96
9,2934,158870,155763210,1462,5.73,3.59,1524,5.98,3.4,2204,8.64,6.18,0.91,0.91,0.41,0.37,9.6,213.29
10,3684,263641,230804331,1640,5.82,3.72,1707,6.05,2.59,2854,10.12,9.17,0.84,0.84,0.42,0.41,10.43,207.14
11,2776,13477,2509055,1263,4.68,1.52,1887,6.99,4.34,1804,6.68,3.48,0.93,0.95,0.4,0.46,1.56,215.95
12,2146,11392,2135486,1115,4.5,1.96,1610,6.49,3.72,1443,5.82,2.88,0.92,0.92,0.45,0.5,1.04,210.03
13,2979,16129,2937651,1298,4.64,1.8,1891,6.75,4.43,2320,8.29,4.01,0.69,0.72,0.47,0.51,3.81,204.25
14,3458,210493,142782437,1687,6.23,4.61,1465,5.41,2.94,2962,10.93,9.64,0.73,0.74,0.47,0.44,13.51,198.33
15,3535,303685,309592260,1692,6.22,4.79,1714,6.3,3.7,2851,10.48,9.31,0.79,0.79,0.46,0.44,11.29,193.03
16,3901,115799,83762840,1600,5.84,3.47,2170,7.92,4.91,2891,10.55,7.04,0.82,0.84,0.45,0.47,9.89,196.48
17,2841,37513,21558679,1429,5.22,2.73,1981,7.23,4.23,2130,7.77,5.16,0.86,0.86,0.47,0.48,9.25,189.62
18,3241,143820,124677603,1344,4.85,2.78,1976,7.13,4.25,2417,8.73,5.77,0.72,0.72,0.47,0.5,8.29,186.79
19,2213,13564,3131268,1108,4.17,1.77,1894,7.12,4.71,1507,5.67,3.09,0.88,0.88,0.47,0.52,2.56,184.29
20,3147,14855,3072224,1248,4.73,1.78,2059,7.8,5.12,2316,8.77,5.41,0.79,0.82,0.46,0.51,3.64,200.59
