id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,285063,21795296,20090117639,22412,14.01,20.26,92476,57.8,700.06,72478,45.3,115.0,0.86,0.87,0.49,0.52,19.47,120.68
1,171438,18480960,16149507940,20878,13.46,19.33,16498,10.64,12.9,66071,42.6,105.43,0.87,0.89,0.49,0.52,20.26,118.56
2,200871,16675011,12501110755,22666,14.23,19.32,21326,13.39,17.52,70015,43.95,105.42,0.87,0.89,0.49,0.52,19.92,119.73
3,211820,19851113,16347056005,22582,13.87,19.61,23644,14.52,25.07,71061,43.65,107.28,0.88,0.9,0.5,0.53,17.97,120.08
4,199105,17662018,13162510886,22662,13.92,18.68,24926,15.31,22.27,68513,42.08,101.62,0.87,0.88,0.48,0.51,17.9,130.39
5,146313,12678462,7788918138,18965,11.84,13.45,27000,16.85,31.96,47751,29.81,54.66,0.87,0.88,0.49,0.52,17.97,126.56
6,169333,16421827,11993193604,19930,12.14,13.74,28426,17.31,39.13,51723,31.5,59.99,0.86,0.87,0.49,0.51,19.24,115.5
7,226291,18885604,15420955205,22228,13.57,20.31,19974,12.19,15.45,72752,44.42,116.51,0.86,0.87,0.5,0.52,19.44,113.83
8,211283,16598507,14277852865,22002,13.67,20.4,23200,14.41,22.45,72236,44.87,118.86,0.87,0.88,0.49,0.51,18.05,131.93
9,145440,16693243,16297638544,20622,13.58,18.3,16451,10.83,11.82,59020,38.85,91.85,0.84,0.85,0.48,0.5,14.93,144.81
10,141985,25187067,24580063118,20817,13.1,17.85,17251,10.86,11.36,58356,36.72,87.67,0.86,0.87,0.49,0.52,16.76,138.77
11,153615,13183241,11478993409,21061,13.11,17.39,19403,12.08,12.79,60470,37.65,92.79,0.86,0.87,0.48,0.54,17.8,141.15
12,88294,5903161,5018482263,15728,9.85,10.02,15980,10.01,10.81,36797,23.06,41.68,0.87,0.88,0.49,0.54,20.52,139.39
13,100834,5301076,3784298546,15942,10.02,10.72,17331,10.89,12.07,39659,24.93,46.42,0.84,0.84,0.5,0.54,23.16,122.96
14,172912,17798977,17721355044,20519,12.77,18.77,18195,11.32,14.81,63702,39.64,101.35,0.84,0.84,0.51,0.53,20.21,120.7
15,201452,17987439,16490724943,21795,13.17,19.61,19466,11.76,15.33,70149,42.39,111.42,0.82,0.82,0.5,0.53,20.9,118.5
16,164798,14064618,12287930376,18180,11.13,15.75,20386,12.48,15.61,60571,37.07,98.15,0.87,0.87,0.49,0.52,20.48,126.31
17,169379,15925598,13973334578,18448,11.39,16.2,18154,11.21,15.87,61508,37.99,103.11,0.86,0.86,0.48,0.51,22.47,121.34
18,158438,17269681,15877059594,17166,10.84,15.64,15505,9.79,20.24,57122,36.06,101.01,0.89,0.89,0.51,0.54,24.18,113.82
19,96476,8007576,6643112226,14026,8.81,8.94,12978,8.15,9.65,35258,22.15,45.22,0.87,0.88,0.5,0.55,24.44,114.69
20,87751,6674246,4969321566,13916,8.77,8.46,12817,8.08,6.73,34395,21.69,44.21,0.86,0.86,0.5,0.54,28.17,118.39
21,166851,21774253,19215988572,18058,10.97,16.41,15242,9.26,10.52,61974,37.65,108.98,0.88,0.88,0.49,0.54,23.53,119.87
22,167632,22231556,21266304628,17588,10.56,15.89,13919,8.36,7.6,61260,36.79,107.4,0.87,0.86,0.49,0.53,26.93,118.82
23,177992,21926392,19546494371,17948,10.94,15.99,25275,15.4,136.64,61431,37.44,102.89,0.86,0.86,0.5,0.54,23.72,119.51
24,172554,18528546,17533889701,17516,10.53,15.5,16396,9.86,11.71,61671,37.08,104.12,0.85,0.85,0.5,0.54,22.96,117.21
25,190873,13794521,12031687530,16960,10.48,14.66,16989,10.49,13.59,59842,36.96,102.89,0.86,0.87,0.5,0.53,22.36,117.23
26,124568,5891541,4737818988,13329,8.47,8.53,14508,9.22,14.28,37019,23.52,48.4,0.86,0.86,0.5,0.53,23.38,118.48
27,143416,6947511,5179671177,13853,8.72,8.11,16883,10.62,14.59,37262,23.45,46.95,0.85,0.85,0.52,0.53,24.0,112.67
28,207374,21359501,20265303421,17837,10.78,16.08,14834,8.97,16.28,62289,37.66,109.58,0.87,0.87,0.49,0.53,20.39,118.99
29,201351,26157066,26071133463,19097,11.67,16.17,17009,10.39,11.4,63404,38.73,106.31,0.87,0.87,0.49,0.53,20.45,120.43
30,198531,23659642,22580030838,19292,11.58,16.22,17175,10.31,12.39,63732,38.25,105.52,0.87,0.87,0.5,0.54,20.62,120.14
31,295351,16755206,15092198537,18817,11.42,15.75,102411,62.14,893.28,62178,37.73,104.49,0.87,0.87,0.48,0.51,20.24,123.58
32,182663,19932448,18808961015,18586,11.15,14.37,19246,11.55,20.08,59151,35.48,95.93,0.88,0.88,0.48,0.52,19.08,131.86
33,120653,7069025,5812999443,14686,9.14,8.57,14373,8.95,10.07,37388,23.28,46.85,0.88,0.88,0.48,0.53,20.86,131.27
34,122643,6030044,4468007053,14727,9.16,8.55,18537,11.53,31.88,36771,22.87,45.78,0.84,0.83,0.48,0.51,20.49,127.29
35,189593,16041932,14130302930,17639,10.74,15.71,16980,10.33,13.85,60802,37.01,106.51,0.87,0.87,0.48,0.53,18.91,124.31
36,192784,19480710,17116782943,18188,10.86,15.29,15828,9.46,10.71,61085,36.49,103.23,0.86,0.86,0.48,0.51,18.63,129.74
