id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,1256116,201656463,184220396061,242638,10.88,18.45,392293,17.59,458.14,686226,30.76,61.14,0.64,0.64,0.41,0.33,26.11,141.78
1,924153,200331568,186090226894,226386,10.6,17.9,162131,7.59,39.93,635262,29.74,56.19,0.63,0.63,0.42,0.34,26.81,141.13
2,1040930,202915762,190799338958,241719,10.63,17.44,167146,7.35,21.87,694394,30.53,58.86,0.64,0.64,0.41,0.33,26.24,142.57
3,987550,207795573,197442828911,240325,10.56,19.48,180798,7.95,48.3,664595,29.21,57.09,0.63,0.64,0.42,0.34,26.26,142.44
4,1076018,142244403,128503226965,234224,10.79,18.7,260229,11.99,69.77,599206,27.62,51.12,0.65,0.66,0.38,0.31,23.61,154.16
5,1049340,93499891,82607032147,201733,9.43,20.33,307424,14.37,97.54,453497,21.2,48.21,0.61,0.62,0.4,0.33,22.18,150.58
6,1125966,164551413,151116913829,211166,9.58,22.4,177033,8.03,28.61,522117,23.68,58.21,0.56,0.57,0.41,0.35,22.74,141.49
7,1533947,251687486,232786131742,268078,11.27,29.72,229738,9.66,131.01,783732,32.95,105.71,0.59,0.59,0.43,0.35,25.12,136.89
8,1371507,184317445,166301213637,259990,11.67,22.65,214932,9.65,68.11,741237,33.27,66.92,0.67,0.67,0.4,0.32,24.91,150.56
9,1025661,144284783,135587662923,238958,11.2,22.38,179628,8.42,30.62,599831,28.11,60.34,0.73,0.73,0.37,0.29,22.29,168.18
10,970684,130262593,121201529261,224775,10.5,18.75,166962,7.8,35.52,542158,25.33,47.44,0.7,0.7,0.38,0.3,22.97,165.08
11,851329,118143941,107478812398,233921,11.49,22.06,176886,8.69,27.08,519885,25.53,48.32,0.69,0.69,0.37,0.3,22.65,165.74
12,700413,78767897,65946180485,196339,9.86,23.01,166536,8.36,29.46,406105,20.39,48.81,0.65,0.65,0.38,0.32,21.61,163.45
13,634837,109655767,91385553595,180477,8.8,18.32,155200,7.56,55.31,419827,20.46,45.99,0.56,0.57,0.43,0.37,25.58,144.14
14,1094552,190596842,175207317150,240392,10.93,22.43,160437,7.3,23.84,660286,30.03,63.42,0.63,0.63,0.44,0.36,29.12,139.43
15,1179253,192234802,178861619563,252602,11.13,20.92,162604,7.17,17.83,733621,32.33,64.73,0.61,0.61,0.44,0.36,28.79,139.38
16,1469944,230507958,215069782556,265939,11.67,25.44,206790,9.08,50.31,744336,32.67,71.1,0.64,0.64,0.42,0.35,28.69,143.41
17,1843600,210619868,202753571947,258638,11.32,21.05,192347,8.42,31.84,717615,31.41,60.49,0.62,0.62,0.42,0.34,29.26,143.41
18,2184947,180412995,163734896973,239623,11.12,22.04,426234,19.77,283.99,609247,28.26,55.78,0.58,0.59,0.42,0.35,27.7,139.9
19,2254604,101519103,87835976650,213978,9.78,25.36,236214,10.79,191.61,490681,22.42,55.57,0.55,0.56,0.42,0.36,26.5,140.89
20,2359112,126833455,111034207648,212690,10.37,22.32,242234,11.81,183.51,511133,24.93,58.08,0.58,0.58,0.42,0.35,25.83,144.39
21,2344177,202779155,188031048493,280351,11.99,26.05,293156,12.53,175.05,792760,33.89,74.18,0.62,0.62,0.42,0.34,26.76,141.96
22,1252923,240967641,226383736926,272542,11.69,23.29,221722,9.51,114.97,817474,35.07,76.25,0.61,0.62,0.42,0.34,29.04,140.77
23,2002166,250294704,231886500281,273272,11.64,24.89,206767,8.81,45.1,792533,33.75,74.91,0.62,0.62,0.42,0.34,29.24,140.77
24,2055836,201545940,182183161704,253525,11.11,25.68,211016,9.25,86.23,728542,31.94,72.7,0.6,0.61,0.43,0.35,30.04,139.14
25,1140374,133169007,118453235984,247224,11.44,28.31,227131,10.51,122.35,678184,31.38,74.01,0.6,0.61,0.43,0.35,30.4,139.1
26,752789,106262000,94143676637,186793,9.08,21.96,207255,10.08,115.51,451801,21.96,55.62,0.59,0.59,0.43,0.36,29.74,143.93
27,911625,128367595,111620626589,231722,10.71,37.31,235732,10.89,77.16,618087,28.56,104.05,0.56,0.57,0.43,0.36,29.46,142.67
28,1181857,207256252,190539925463,248849,10.55,18.09,173522,7.36,30.73,748163,31.72,61.29,0.6,0.6,0.43,0.35,27.73,138.29
29,1160878,213351918,199240138010,251569,10.79,17.98,163325,7.01,15.11,756028,32.44,61.93,0.61,0.61,0.41,0.33,27.63,142.29
30,1248249,208541623,189639552697,255011,10.67,18.02,257064,10.76,305.83,755717,31.62,61.76,0.62,0.62,0.42,0.34,28.02,140.79
31,1161062,195335463,185757936376,252477,11.18,25.17,248643,11.01,154.55,711191,31.49,72.87,0.61,0.62,0.42,0.34,28.56,139.99
32,895661,138702298,126188657979,215409,9.59,17.32,185776,8.27,98.33,582572,25.94,51.13,0.6,0.61,0.41,0.33,28.46,144.73
33,624607,98776008,90957106465,180760,8.31,13.82,140668,6.47,15.34,443247,20.38,39.51,0.56,0.58,0.42,0.35,28.15,143.82
34,672835,122775255,109874727311,186590,8.32,15.59,144240,6.43,24.42,466799,20.82,45.16,0.55,0.56,0.42,0.35,26.53,143.35
35,1214515,192308538,174185533659,241079,9.89,17.73,243718,9.99,143.3,731702,30.0,63.7,0.59,0.6,0.43,0.35,27.17,136.33
36,1213376,205982648,196310228630,235994,10.06,16.65,157737,6.72,32.92,741149,31.58,63.36,0.6,0.6,0.43,0.35,27.37,134.24
37,1395668,231693265,225954252650,265250,11.32,24.81,322855,13.78,298.81,781677,33.36,76.09,0.61,0.61,0.42,0.34,26.21,138.37
38,1215109,189015545,177715719806,243471,9.97,19.46,196238,8.03,81.7,701078,28.7,60.93,0.6,0.6,0.41,0.34,25.64,139.62
39,1076933,116868646,104490435382,212936,9.28,25.67,374657,16.32,353.76,525850,22.9,66.15,0.55,0.56,0.41,0.35,24.56,141.84
40,850580,109966539,96691591328,226503,9.93,34.77,236079,10.35,94.64,559753,24.54,89.44,0.54,0.55,0.42,0.35,25.94,140.92
41,766806,141797753,131129244917,205571,9.45,23.5,168380,7.74,37.95,521087,23.95,59.92,0.55,0.56,0.43,0.35,26.03,140.08
42,1220696,235868771,218088763966,255118,10.65,20.45,198942,8.3,91.73,749123,31.27,65.78,0.64,0.64,0.4,0.32,25.07,149.46
43,1369920,274603309,261146223580,275848,11.78,27.59,198299,8.47,38.77,856634,36.57,86.77,0.61,0.62,0.42,0.33,27.34,138.2
44,1345704,227371582,213249872241,288003,11.97,31.21,225019,9.35,53.86,857280,35.62,88.53,0.6,0.61,0.42,0.34,27.84,140.72
45,1071455,128636785,113121904172,246313,10.49,23.11,169303,7.21,34.56,696854,29.69,62.65,0.6,0.61,0.42,0.34,26.93,142.45
46,916064,118850657,106504128928,216585,9.5,15.73,153361,6.73,44.44,607513,26.65,48.15,0.57,0.58,0.43,0.35,27.14,139.53
47,736667,112464502,102929080118,187908,8.59,16.6,151663,6.94,53.97,457565,20.92,40.97,0.55,0.56,0.43,0.36,26.05,140.03
48,731842,91953552,80192061304,184059,9.11,16.69,149533,7.4,29.28,402928,19.94,42.66,0.66,0.67,0.37,0.3,23.61,163.56
49,1264901,187897111,174182215254,240864,10.69,18.97,195401,8.67,119.69,700932,31.1,63.65,0.64,0.64,0.4,0.32,24.56,150.55
50,1097696,191189226,180776149900,247282,11.01,18.83,172095,7.66,23.29,710910,31.64,61.75,0.65,0.66,0.39,0.31,24.99,154.22
51,1336661,226484083,212419536942,279051,11.54,22.56,198962,8.23,24.98,851318,35.19,75.05,0.61,0.61,0.4,0.32,25.79,143.94
52,1186519,183323196,173092129715,268096,11.49,21.16,192332,8.25,23.85,772664,33.12,65.31,0.64,0.65,0.39,0.31,24.57,151.01
53,1088111,146066768,131362615544,259611,11.33,25.45,227259,9.92,59.84,709629,30.97,71.59,0.62,0.63,0.39,0.32,25.61,149.84
54,819103,89710195,75930565045,229304,10.83,27.55,273271,12.9,149.15,522956,24.69,66.13,0.62,0.62,0.39,0.33,24.07,157.95
55,816767,140656524,125547009605,236803,11.59,30.58,239693,11.73,50.29,568423,27.83,78.7,0.64,0.65,0.38,0.32,24.11,162.19
56,1179490,179799505,162074023263,257979,11.29,23.3,226381,9.91,104.48,742233,32.49,71.97,0.64,0.65,0.39,0.32,24.78,152.62
57,1202569,183942896,165987307707,264505,11.62,26.48,211332,9.28,86.07,750528,32.97,77.28,0.66,0.67,0.38,0.3,24.35,157.32
58,1244715,209848725,191729118638,279162,11.63,27.54,206043,8.59,38.18,821628,34.24,80.64,0.65,0.66,0.39,0.31,25.32,153.37
59,1323776,145414184,131858835751,250161,10.93,26.89,208858,9.13,54.38,695154,30.38,77.78,0.64,0.64,0.39,0.31,24.4,154.36
60,2500633,169697389,156341082956,258324,11.3,31.64,273111,11.95,77.25,747114,32.69,96.77,0.62,0.63,0.4,0.32,25.64,148.13
61,2503590,120533567,102956849449,236608,10.45,30.12,258533,11.42,76.31,603696,26.67,97.15,0.64,0.65,0.36,0.3,22.94,163.8
62,2689047,154678832,136239855177,269711,12.26,47.28,322378,14.65,103.74,725570,32.97,140.28,0.57,0.58,0.42,0.36,27.15,141.66
63,1264767,183579665,169117707138,250783,10.76,18.13,251231,10.78,197.99,739677,31.74,63.34,0.65,0.66,0.39,0.31,24.37,154.42
64,1369438,245523836,229571373045,272342,11.59,21.13,221990,9.44,99.32,832225,35.4,73.11,0.65,0.66,0.39,0.32,26.03,148.31
65,1433510,258217811,243293810425,267219,11.02,23.81,213620,8.81,75.45,862634,35.58,80.39,0.6,0.61,0.42,0.34,26.44,135.87
66,1161926,191794517,179324519912,254932,11.27,26.07,190422,8.42,45.21,753318,33.29,73.38,0.63,0.63,0.42,0.34,27.24,139.09
67,1025673,143695547,133841586728,257274,11.73,29.01,254502,11.6,113.4,674099,30.73,71.47,0.6,0.61,0.41,0.33,25.53,144.11
68,750887,147661455,139583205688,217944,10.07,17.61,179808,8.31,17.17,519132,23.99,46.72,0.61,0.62,0.4,0.33,24.44,151.48
69,773887,122496094,110912460042,226494,10.61,22.47,188054,8.81,25.78,543563,25.45,60.47,0.62,0.62,0.4,0.33,25.23,152.37
70,1200204,178353944,168381912125,271456,11.3,22.81,216961,9.03,136.28,764311,31.8,67.03,0.59,0.6,0.41,0.34,24.61,146.01
71,1190512,167160039,154509150034,269052,11.47,26.81,252982,10.78,197.14,757139,32.27,76.63,0.61,0.62,0.41,0.34,25.77,144.83
72,1026349,126843390,114945120510,227987,10.17,17.88,165628,7.39,55.34,633978,28.29,54.43,0.59,0.6,0.42,0.34,26.7,143.75
73,1070005,102220273,92246444376,230063,10.25,18.12,168977,7.53,17.49,583908,26.03,49.05,0.61,0.61,0.4,0.33,25.76,149.57
74,732041,85853462,76797581361,209602,9.75,16.91,178658,8.31,84.62,467942,21.76,38.69,0.6,0.61,0.39,0.33,25.96,154.37
75,700406,65086696,57252070785,186458,8.84,15.69,159680,7.57,30.41,381440,18.09,31.22,0.58,0.59,0.4,0.34,26.51,154.37
