id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,2331,589831,469887317,1261,5.0,3.03,831,3.3,1.52,1683,6.68,5.37,0.92,0.92,0.51,0.41,67.24,139.87
1,17180,158000,106980288,1195,4.31,3.03,15244,55.03,266.73,1558,5.62,4.79,0.99,0.99,0.51,0.4,42.96,138.18
2,12968,345518,336430466,1417,4.85,2.92,10355,35.46,179.32,1949,6.67,4.81,0.98,0.98,0.49,0.36,31.24,142.73
3,5104,165481,75230621,1529,4.36,2.42,2873,8.19,61.93,2106,6.0,4.22,0.96,0.96,0.5,0.39,29.33,140.76
4,5552,135163,58994898,1512,5.07,3.01,3447,11.57,88.7,1938,6.5,4.55,0.98,0.98,0.48,0.36,24.9,159.55
5,2471,95907,70864625,1001,4.84,3.37,810,3.91,1.8,1273,6.15,4.87,1.0,1.0,0.48,0.32,17.17,159.4
6,3408,99222,57774317,1375,4.98,3.4,1066,3.86,1.88,1738,6.3,5.14,0.99,0.99,0.49,0.34,20.64,148.56
7,4589,333742,296279483,1195,3.93,2.5,2780,9.14,80.69,1511,4.97,3.91,0.98,0.99,0.47,0.33,28.75,146.57
8,5932,307419,182643972,1318,4.38,2.27,1141,3.79,1.62,1910,6.35,4.15,0.92,0.92,0.5,0.37,25.58,146.67
9,2504,34217,12342146,1193,4.23,2.28,1155,4.1,1.41,1600,5.67,3.29,0.96,0.97,0.49,0.4,20.81,181.07
10,3057,62212,34367405,1497,4.66,2.56,1269,3.95,1.5,1887,5.88,3.66,0.93,0.92,0.48,0.37,21.67,172.52
11,2163,26895,11211003,1040,5.05,3.37,870,4.22,1.68,1271,6.17,4.89,0.98,0.99,0.49,0.37,12.03,179.78
12,2203,47346,14574280,805,4.82,4.09,680,4.07,2.06,1129,6.76,9.19,0.99,0.99,0.48,0.33,6.06,174.14
13,2485,98405,60004688,1167,4.94,3.81,843,3.57,1.56,1553,6.58,7.03,0.99,0.99,0.48,0.33,20.75,155.07
14,5063,72320,22564577,1481,4.78,4.26,1079,3.48,2.27,2795,9.02,17.28,0.97,0.96,0.48,0.35,27.9,152.53
15,1960,51208,29781207,901,3.97,2.66,740,3.26,1.53,1114,4.91,3.89,0.98,0.98,0.47,0.32,28.82,148.96
16,1274,33621,20281168,780,4.53,2.85,603,3.51,1.79,916,5.33,4.46,0.96,0.96,0.47,0.37,40.32,148.53
17,1022,488283,652752685,577,5.66,3.25,380,3.73,1.8,757,7.42,6.14,0.93,0.91,0.46,0.36,42.4,140.29
18,881,71273,53241443,557,5.51,4.17,360,3.56,1.42,739,7.32,8.24,0.86,0.83,0.37,0.3,40.54,134.03
19,508,33907,20782023,327,5.64,5.04,212,3.66,1.64,429,7.4,9.37,0.63,0.55,0.37,0.37,29.36,137.57
20,515,42531,27490093,359,5.06,3.38,260,3.66,1.48,444,6.25,5.72,0.86,0.85,0.42,0.35,52.69,145.67
