id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,82946,5185515,4016923358,13316,14.17,22.28,10522,11.19,13.66,45285,48.18,125.8,0.88,0.87,0.55,0.68,11.91,114.7
1,67474,5692040,5282254077,13310,13.78,21.55,9762,10.11,10.9,42628,44.13,111.1,0.87,0.87,0.54,0.68,9.79,112.51
2,77726,5460380,4969807235,13347,13.96,21.34,10128,10.59,11.56,44105,46.13,112.73,0.88,0.87,0.55,0.68,10.67,114.37
3,77810,4379987,3637086576,13887,14.32,22.22,10186,10.5,10.81,46288,47.72,119.12,0.89,0.89,0.54,0.69,10.91,114.61
4,78307,5022465,4198504102,14406,14.64,22.04,11284,11.47,14.77,46869,47.63,118.99,0.88,0.87,0.52,0.66,9.65,130.3
5,35864,1119945,822193296,9944,10.41,13.1,9054,9.48,9.92,23324,24.42,45.72,0.9,0.89,0.53,0.71,11.06,122.77
6,32199,1189843,1006129161,9001,8.76,7.51,12076,11.76,14.25,19719,19.2,28.08,0.89,0.88,0.53,0.71,11.37,115.02
7,85970,7068069,5585256696,13407,13.79,21.82,10409,10.71,12.17,47872,49.25,130.62,0.87,0.87,0.56,0.69,11.08,111.25
8,81396,6100173,5679956660,13368,14.1,21.56,10120,10.68,16.18,47664,50.28,127.32,0.88,0.88,0.52,0.67,10.48,127.75
9,60977,6029206,6758014862,12600,13.48,20.02,9215,9.86,6.93,38849,41.55,98.83,0.89,0.88,0.51,0.66,7.96,141.8
10,57898,2696975,2160718776,13005,13.45,19.77,9222,9.54,7.82,37439,38.72,90.71,0.9,0.89,0.51,0.67,8.85,138.7
11,61704,3547698,2951584535,13143,14.16,19.65,10023,10.8,11.14,36657,39.5,90.77,0.9,0.9,0.5,0.67,8.13,140.47
12,25314,794126,650683422,8952,9.81,11.64,8047,8.81,7.61,17609,19.29,32.13,0.91,0.9,0.51,0.7,9.99,139.01
13,23095,1411784,861476408,8117,8.44,7.53,10263,10.67,12.91,15546,16.16,21.45,0.89,0.89,0.53,0.71,10.85,114.62
14,75466,4900521,3897030191,13348,13.19,20.1,10408,10.28,11.15,42936,42.43,110.12,0.88,0.88,0.52,0.67,10.8,113.62
15,67108,3582378,2967518847,13206,13.15,20.18,10601,10.56,11.44,41829,41.66,107.15,0.88,0.88,0.52,0.67,10.01,113.38
16,73356,5768638,4471422764,13960,14.09,21.03,10448,10.54,10.25,45054,45.46,113.61,0.89,0.89,0.51,0.67,10.89,118.76
17,77018,4479952,3830188359,14478,13.57,20.65,12385,11.61,15.54,46043,43.15,108.6,0.87,0.87,0.5,0.66,10.74,117.71
18,70391,3335275,2828408450,13223,13.08,18.77,11700,11.57,11.67,41728,41.27,99.86,0.89,0.89,0.51,0.67,9.83,107.09
19,28817,982130,770074658,9601,9.33,10.53,10720,10.42,8.73,19491,18.94,25.61,0.89,0.89,0.51,0.69,9.75,109.68
20,28625,1046582,807105855,8723,8.85,7.68,12516,12.69,17.46,18352,18.61,24.14,0.9,0.9,0.52,0.7,11.23,115.31
21,83427,4572539,4106620233,14492,13.68,21.21,12460,11.77,12.21,49082,46.35,120.93,0.88,0.88,0.51,0.67,9.21,115.39
22,82171,6243313,6024023842,13632,14.11,21.25,11887,12.31,15.95,46789,48.44,120.18,0.87,0.86,0.55,0.68,11.0,114.6
23,83905,4540630,3557577697,14064,13.84,21.09,12195,12.0,16.23,48064,47.31,117.81,0.87,0.86,0.54,0.69,10.42,111.34
24,78690,6402702,5767388697,13416,13.54,20.48,11583,11.69,13.84,46402,46.82,116.51,0.86,0.86,0.54,0.7,11.21,106.62
25,76750,3761174,3281215266,13589,14.02,19.99,11874,12.25,13.05,45222,46.67,108.32,0.89,0.89,0.55,0.7,9.68,106.76
26,39194,1001783,772014964,9759,10.27,12.43,12809,13.48,14.41,22772,23.97,39.84,0.9,0.9,0.56,0.72,10.56,110.57
27,36330,1197494,848315844,8590,8.55,7.77,14057,13.99,17.9,20630,20.53,29.8,0.89,0.89,0.55,0.72,14.61,104.48
28,85877,5315852,4386462893,13780,13.86,21.0,13113,13.19,16.94,49391,49.69,126.69,0.88,0.88,0.53,0.69,10.24,109.04
29,75240,3901778,3141429715,14145,13.84,19.94,12798,12.52,13.58,45210,44.24,107.43,0.89,0.88,0.54,0.7,10.46,111.21
30,82309,5327172,4576434009,14348,14.14,21.58,11762,11.59,12.83,48534,47.82,118.7,0.88,0.88,0.52,0.67,10.9,113.43
31,73376,3327580,2699706074,13507,13.78,20.32,10608,10.82,12.93,43746,44.64,108.04,0.86,0.85,0.53,0.67,10.19,117.6
32,77989,5189671,4392372469,14105,14.03,21.1,10554,10.5,13.91,46571,46.34,117.34,0.86,0.86,0.53,0.66,9.27,123.69
33,35922,1630693,1105722913,9810,9.73,12.75,10652,10.57,14.28,22009,21.83,42.59,0.89,0.89,0.53,0.69,10.53,120.48
34,29253,1075369,793752764,8352,8.25,7.22,12922,12.77,16.89,17263,17.06,24.55,0.89,0.88,0.55,0.72,10.22,115.77
35,82061,4030286,3211746064,13448,13.06,20.51,12869,12.49,17.1,47662,46.27,122.63,0.86,0.86,0.53,0.67,11.13,114.36
36,84079,4260430,3399304620,14014,13.77,21.87,12297,12.08,14.48,47796,46.95,121.79,0.87,0.86,0.53,0.66,9.19,112.22
37,79875,5979924,5693550031,14229,13.25,19.62,13196,12.29,14.99,46393,43.2,107.66,0.9,0.89,0.52,0.67,9.53,114.59
38,89748,6310730,6544036821,15296,14.28,21.49,15307,14.29,15.22,50297,46.96,118.13,0.89,0.88,0.52,0.68,8.54,111.12
39,35108,951538,750245914,9787,9.29,10.96,15486,14.71,16.96,19887,18.89,25.35,0.89,0.89,0.53,0.71,9.37,113.22
40,35535,953845,753340347,10184,9.61,12.44,14831,13.99,16.45,20638,19.47,26.99,0.91,0.9,0.52,0.69,9.28,112.42
41,31628,899294,645283179,8586,8.55,7.26,15403,15.34,22.35,17739,17.67,22.11,0.92,0.91,0.52,0.71,10.08,111.79
42,84543,4996328,4694890961,13575,13.77,20.35,13794,13.99,15.55,46032,46.69,119.35,0.9,0.89,0.53,0.69,8.31,115.71
43,84548,4878110,3631344843,14055,13.36,21.23,13813,13.13,18.39,47708,45.35,119.1,0.87,0.87,0.53,0.69,9.4,108.93
44,86312,4462385,3592735653,13867,13.48,20.93,13710,13.32,16.65,45987,44.69,114.4,0.88,0.87,0.52,0.68,9.3,110.25
45,76409,3733315,3102861360,14014,13.65,22.66,14882,14.49,16.22,44588,43.42,109.4,0.88,0.87,0.53,0.69,9.99,105.69
46,71047,4058006,3202880819,13206,12.99,19.91,12982,12.76,14.76,41808,41.11,99.48,0.87,0.87,0.53,0.69,10.25,104.63
47,41418,1427137,1172409344,10118,9.94,13.48,12465,12.24,12.8,24866,24.43,50.01,0.9,0.9,0.54,0.72,10.52,105.34
48,24644,582833,469874523,7817,8.08,6.29,11132,11.5,12.32,14574,15.06,18.96,0.94,0.93,0.52,0.7,6.6,144.52
49,71368,4164497,3346266547,13086,13.06,19.49,12954,12.93,15.24,42003,41.92,107.0,0.89,0.88,0.52,0.67,8.36,127.42
50,70522,4045281,3074358683,13969,13.96,19.74,13441,13.43,13.77,43435,43.39,100.29,0.89,0.88,0.51,0.66,8.06,126.68
51,85926,4969382,3478507677,14787,14.55,20.64,14518,14.29,16.42,48775,48.01,113.24,0.88,0.88,0.54,0.68,9.77,113.0
52,98052,4852175,4484854324,15646,14.68,22.13,15235,14.29,17.1,53787,50.46,129.1,0.88,0.88,0.51,0.67,8.64,121.1
53,81168,7162323,5665679592,14071,13.7,19.83,13643,13.28,16.16,46007,44.8,108.19,0.89,0.88,0.52,0.67,9.79,121.07
54,44655,1565848,995612613,9331,9.68,12.05,11603,12.04,15.03,22476,23.32,43.92,0.9,0.9,0.53,0.7,9.83,128.2
55,29930,869344,584891055,8012,8.52,6.55,13334,14.19,17.81,17766,18.9,24.96,0.9,0.9,0.52,0.71,10.62,131.6
56,85089,3911303,3168188546,13461,13.67,19.76,13456,13.66,17.55,43615,44.28,114.54,0.88,0.87,0.52,0.68,9.4,123.13
57,69129,3276713,2565628408,13378,13.3,18.15,12144,12.07,13.33,41750,41.5,99.15,0.88,0.88,0.53,0.68,9.6,129.04
58,69236,3187979,2804171408,13244,12.75,16.89,12364,11.9,12.18,40452,38.93,95.51,0.9,0.89,0.52,0.67,10.36,128.7
59,65589,3692149,3056303297,13311,12.96,18.64,10388,10.11,11.93,41317,40.23,97.45,0.88,0.87,0.51,0.65,12.15,126.59
60,76553,4473756,3899694758,14439,13.25,21.58,11930,10.94,13.22,44793,41.09,103.92,0.88,0.88,0.5,0.65,10.97,120.65
61,38258,1095814,902315597,10557,9.92,12.1,10471,9.84,10.31,23849,22.41,40.95,0.91,0.9,0.5,0.66,12.5,138.54
62,30440,957787,665269031,8797,8.04,6.82,11433,10.45,13.13,19544,17.86,27.12,0.91,0.91,0.53,0.68,14.67,114.65
63,79429,3618685,2922770254,14230,12.96,18.41,12733,11.6,13.46,44575,40.6,101.53,0.88,0.87,0.52,0.66,10.32,129.82
64,74573,4269086,4041141049,14150,12.68,17.9,12695,11.38,12.18,43940,39.37,97.84,0.9,0.89,0.52,0.68,9.89,122.37
65,85950,7829246,7362357996,14656,13.04,19.94,12693,11.29,13.32,49500,44.04,111.89,0.85,0.85,0.52,0.67,10.16,106.83
66,78097,5700563,5189779201,13166,12.66,19.18,10981,10.56,12.02,44971,43.24,111.93,0.9,0.89,0.53,0.67,10.59,113.21
67,63116,3965025,3581393176,12019,12.29,17.57,9968,10.19,10.45,35447,36.24,83.91,0.89,0.89,0.52,0.68,8.93,113.4
68,34620,995301,777705908,10328,10.07,12.26,10691,10.42,10.08,21236,20.7,37.81,0.9,0.89,0.52,0.69,8.1,122.65
69,25726,768319,495760419,8508,8.42,6.78,10791,10.67,10.54,16052,15.88,22.15,0.92,0.92,0.54,0.71,8.58,127.05
