id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,1433,2603,302065,1250,4.66,2.35,1161,4.33,2.02,1365,5.09,2.57,0.71,0.65,0.55,0.55,6.3,219.31
1,1388,2494,225062,1219,4.6,2.3,1135,4.28,2.14,1329,5.02,2.55,0.68,0.63,0.58,0.58,4.68,219.81
2,1435,2387,170204,1235,4.61,2.28,1138,4.25,2.07,1364,5.09,2.62,0.71,0.67,0.55,0.54,3.77,220.38
3,1436,2437,225645,1249,4.71,2.18,1126,4.25,1.95,1362,5.14,2.46,0.69,0.63,0.56,0.56,3.77,223.37
4,1954,3086,225425,1469,5.42,2.31,1399,5.16,2.13,1631,6.02,2.66,0.74,0.69,0.47,0.48,2.93,223.96
5,1705,2561,225798,1374,5.17,2.31,1318,4.95,2.12,1497,5.63,2.54,0.76,0.71,0.49,0.49,2.39,220.49
6,1767,3052,304980,1497,5.46,2.49,1343,4.9,2.03,1685,6.15,2.93,0.7,0.64,0.51,0.51,4.14,211.73
7,1514,2688,243354,1335,4.96,2.33,1204,4.48,1.93,1463,5.44,2.65,0.69,0.63,0.54,0.54,3.79,214.72
8,1898,2838,195350,1314,4.9,2.01,1318,4.92,1.89,1568,5.85,2.49,0.74,0.68,0.48,0.48,3.25,227.52
9,2238,3123,228896,1329,4.92,1.94,1477,5.47,1.97,1698,6.29,2.46,0.78,0.72,0.42,0.43,2.42,234.22
10,2041,2999,229829,1276,4.76,1.82,1374,5.13,1.84,1562,5.83,2.31,0.78,0.73,0.41,0.41,2.27,237.75
11,2100,3273,262584,1497,5.54,2.21,1511,5.6,2.14,1664,6.16,2.5,0.81,0.76,0.41,0.42,2.9,232.86
