id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,409426,55036946,55604623430,60926,10.4,19.46,289405,49.42,177.51,120470,20.57,38.36,0.65,0.65,0.45,0.46,19.67,117.74
1,189755,34975729,35181524615,56301,10.86,18.38,105342,20.32,46.62,101857,19.65,35.81,0.68,0.68,0.47,0.46,21.59,114.44
2,360336,52361908,54222364702,62423,11.29,21.48,258143,46.7,186.95,117531,21.26,40.08,0.68,0.68,0.46,0.46,20.61,117.1
3,367970,26320685,24505312543,66835,12.06,26.23,265230,47.87,190.11,126203,22.78,46.89,0.69,0.68,0.46,0.46,20.99,115.93
4,254261,60111958,64118941000,70661,12.46,28.33,163086,28.76,101.55,121660,21.45,47.2,0.69,0.69,0.44,0.44,18.88,130.01
5,406486,36120900,38593260122,65179,11.46,29.34,331217,58.23,229.31,107490,18.9,47.01,0.67,0.67,0.46,0.48,16.36,123.68
6,228468,36786078,39662572449,68848,11.68,32.63,164416,27.9,99.54,107527,18.25,52.27,0.63,0.64,0.48,0.49,18.95,112.43
7,237328,62199989,68131566014,69431,11.86,28.36,125534,21.44,50.45,126129,21.54,49.49,0.64,0.65,0.47,0.47,21.58,111.18
8,235403,29134134,30023894747,67803,11.37,25.51,124020,20.8,77.37,126531,21.22,45.54,0.69,0.69,0.44,0.45,17.71,130.0
9,238848,23689707,20929120756,59539,10.77,21.85,155528,28.13,108.19,104844,18.97,36.97,0.76,0.75,0.44,0.45,14.75,144.7
10,382873,18832125,19023237169,56982,10.84,21.96,298443,56.78,191.56,104592,19.9,37.97,0.77,0.76,0.45,0.47,15.93,137.18
11,287269,38443028,42380340511,56848,11.01,22.93,212385,41.13,158.16,98876,19.15,38.03,0.72,0.71,0.43,0.45,14.89,141.12
12,155696,20977641,24902990143,56259,9.69,22.04,99631,17.17,36.89,81965,14.12,32.41,0.67,0.67,0.44,0.45,11.48,143.87
13,164609,22327544,27041741762,53381,9.54,24.47,108673,19.43,46.23,81025,14.49,36.11,0.62,0.63,0.49,0.5,15.9,115.82
14,186516,26723320,26988468684,55403,10.09,22.25,96299,17.54,37.85,100460,18.3,38.04,0.64,0.64,0.48,0.47,20.39,110.01
15,219131,39016879,44081586058,62598,11.06,25.47,116334,20.55,139.37,116002,20.49,44.6,0.65,0.65,0.48,0.47,20.99,113.28
16,216103,42317655,48053569802,63288,11.19,25.52,117987,20.86,42.89,116378,20.58,44.66,0.67,0.67,0.47,0.47,18.83,116.89
17,240034,40565681,45788769762,69560,12.09,28.09,131411,22.84,48.89,128191,22.28,49.64,0.68,0.68,0.47,0.47,19.88,116.28
18,226309,61506358,69498999822,67240,11.9,29.08,138237,24.46,192.27,114449,20.25,46.54,0.67,0.67,0.46,0.47,19.78,118.71
19,203420,31751690,39379002355,67782,11.35,33.16,143233,23.98,58.08,106430,17.82,51.88,0.62,0.63,0.47,0.48,17.01,115.64
20,217472,31715716,39062435862,69231,12.45,37.72,157094,28.24,150.18,109947,19.77,61.04,0.63,0.64,0.46,0.48,16.66,118.45
21,291847,28831522,28153732180,75216,12.97,34.27,179272,30.91,87.5,147311,25.4,59.89,0.67,0.67,0.46,0.46,21.62,116.31
22,335695,53020511,56059545197,81260,14.02,37.75,213988,36.93,103.15,160107,27.63,66.15,0.69,0.69,0.46,0.46,21.05,114.25
23,342397,36327825,37916138678,83148,14.56,39.57,226234,39.61,111.56,163949,28.7,69.4,0.7,0.7,0.45,0.45,20.82,118.36
24,558237,45969505,53598401879,77918,15.3,42.45,393699,77.29,857.63,157527,30.92,76.04,0.71,0.71,0.46,0.47,23.15,108.58
25,240661,109831253,124110140006,72222,13.54,39.86,151164,28.33,77.14,128452,24.08,67.25,0.68,0.68,0.48,0.49,21.95,110.97
26,211825,18251507,22495951338,71438,12.86,42.92,139386,25.08,73.19,116425,20.95,71.41,0.64,0.65,0.47,0.49,17.3,124.61
