id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,598730,40636543,34485162019,43895,28.88,40.15,111500,73.36,706.3,183767,120.9,227.08,0.71,0.69,0.5,0.52,16.75,116.43
1,476730,46991758,44332865030,42037,28.77,38.61,85498,58.52,503.07,166224,113.77,206.64,0.7,0.69,0.5,0.51,17.0,116.73
2,497050,43015581,40254859751,43112,28.74,38.67,71902,47.93,417.23,172117,114.74,213.2,0.71,0.7,0.5,0.52,16.69,118.72
3,560753,36209801,29362477174,43307,28.85,38.63,112457,74.92,673.18,172291,114.78,211.13,0.7,0.69,0.51,0.53,16.45,115.93
4,520446,33959420,27608429014,45372,29.83,39.29,64689,42.53,498.32,174427,114.68,212.12,0.69,0.68,0.5,0.52,14.64,126.16
5,406997,27281435,23622575790,37095,24.58,30.02,97641,64.71,607.83,117871,78.11,122.84,0.71,0.69,0.49,0.52,14.47,120.34
6,458878,31094935,28623009189,40134,25.78,32.72,99649,64.0,589.48,138175,88.74,143.8,0.7,0.68,0.5,0.52,16.39,115.41
7,548459,44124130,39653934780,44635,29.62,40.9,75296,49.96,468.52,184523,122.44,232.88,0.7,0.69,0.51,0.53,18.1,113.18
8,789662,41686445,32829572048,43964,30.11,40.81,76275,52.24,504.8,177850,121.82,230.31,0.71,0.7,0.51,0.51,13.63,126.69
9,590277,26334842,20200240506,40159,28.54,36.95,61146,43.46,404.8,144300,102.56,180.15,0.73,0.72,0.49,0.5,9.15,141.02
10,596921,29170958,23953683681,39795,27.6,35.71,62933,43.64,400.27,141546,98.16,173.88,0.73,0.72,0.5,0.51,10.26,135.19
11,575551,37040499,31201896092,41850,28.18,36.35,113990,76.76,642.86,150211,101.15,184.67,0.74,0.72,0.48,0.51,11.8,132.22
12,305188,17421012,16738013925,35551,23.81,28.72,74303,49.77,477.1,105412,70.6,110.51,0.74,0.73,0.48,0.51,12.15,130.26
13,365629,19661698,18467932799,36414,23.91,29.57,109425,71.85,655.46,115032,75.53,120.27,0.71,0.7,0.49,0.52,16.99,118.29
14,474182,41830364,40143482955,43000,29.0,38.38,75761,51.09,500.23,163643,110.35,201.96,0.71,0.71,0.51,0.53,16.9,116.66
15,657062,37124920,29424395576,45322,29.58,40.37,198897,129.83,1015.88,177411,115.8,214.6,0.71,0.71,0.5,0.52,18.22,117.83
16,498010,30756597,24970456828,45386,28.51,39.01,83608,52.52,485.71,175283,110.1,207.22,0.72,0.72,0.49,0.51,17.48,123.24
17,554768,38000760,31639531144,48341,30.44,41.08,99416,62.6,611.01,186142,117.22,216.01,0.71,0.69,0.5,0.52,20.24,120.6
18,502911,39454014,34793914558,45351,29.3,39.43,76290,49.28,507.09,176838,114.24,208.95,0.71,0.7,0.51,0.53,20.38,113.32
19,628735,27987832,26866558031,39261,24.99,31.43,284381,181.02,1299.24,129103,82.18,131.9,0.69,0.68,0.51,0.53,20.15,113.41
20,385246,27886704,27835700623,37705,25.36,31.7,96627,64.98,666.71,123992,83.38,133.14,0.71,0.7,0.5,0.52,19.0,115.92
21,563878,36084236,31505113759,46152,29.93,40.65,107240,69.55,638.74,182944,118.64,222.5,0.7,0.68,0.5,0.52,18.71,117.43
22,568984,53987879,55252792267,47290,30.73,41.66,85350,55.46,548.24,189885,123.38,228.29,0.71,0.71,0.5,0.52,19.35,116.21
23,521256,40335252,38294819380,46483,29.05,40.42,57421,35.89,362.54,187506,117.19,219.53,0.73,0.72,0.49,0.52,16.46,116.92
24,533642,36563007,32682498648,45514,28.36,39.26,68466,42.66,391.77,183735,114.48,217.96,0.72,0.71,0.5,0.53,18.29,114.62
25,569269,27262655,24065587070,43662,28.46,38.23,110461,72.01,647.0,176161,114.84,214.62,0.71,0.7,0.51,0.52,20.31,116.16
26,385673,17171939,16323696434,36496,25.33,30.32,84946,58.95,607.46,123374,85.62,131.45,0.73,0.72,0.5,0.52,20.34,114.98
27,498427,23240850,21867252704,38626,25.94,31.61,128281,86.15,684.8,135252,90.83,142.4,0.71,0.7,0.51,0.53,19.81,113.3
28,497361,39817822,37105170632,44732,29.9,40.85,52770,35.27,330.77,180621,120.74,224.33,0.71,0.71,0.49,0.52,18.74,115.63
29,531517,35622768,31503565348,45507,29.82,39.49,70982,46.52,474.34,178943,117.26,213.96,0.7,0.7,0.5,0.52,18.47,120.51
30,525600,42702627,39893040987,46327,31.37,40.74,59095,40.01,371.84,184954,125.22,221.71,0.71,0.7,0.5,0.51,18.34,119.17
31,500426,35898933,32550100296,45060,30.04,39.94,63475,42.32,418.11,177964,118.64,216.24,0.7,0.69,0.51,0.53,19.38,118.65
32,563641,32619791,28855436761,45833,30.97,40.17,107582,72.69,644.37,179406,121.22,216.6,0.7,0.7,0.5,0.52,17.85,120.42
33,433111,18601846,18326993536,39564,26.24,31.6,104833,69.52,659.52,127889,84.81,131.28,0.71,0.7,0.5,0.52,15.94,118.54
34,378475,22467897,20051470615,38769,25.93,31.04,85959,57.5,584.97,122380,81.86,124.31,0.7,0.7,0.5,0.52,17.06,116.68
35,539054,41072544,37449302826,45064,30.14,40.44,79957,53.48,519.63,176485,118.05,216.99,0.68,0.67,0.51,0.53,17.35,115.26
36,535123,43923610,39616020338,45153,30.34,40.14,79250,53.26,511.94,178632,120.05,217.22,0.69,0.68,0.52,0.53,19.81,117.42
37,532114,53652934,47474559705,44680,30.71,39.1,76444,52.54,506.25,175081,120.33,212.56,0.7,0.69,0.51,0.53,17.66,117.42
38,537774,42634402,37528505448,47095,30.94,40.16,73059,48.0,488.21,181023,118.94,213.73,0.69,0.68,0.51,0.53,17.92,119.95
39,443490,30098574,27618793212,41560,26.73,32.05,92883,59.73,610.97,135129,86.9,138.76,0.7,0.69,0.5,0.52,16.37,120.62
40,482278,30920382,27314346381,41401,27.18,33.35,95885,62.96,639.04,142914,93.84,150.13,0.7,0.69,0.5,0.52,17.21,117.71
41,428205,31875451,28193563850,40162,25.78,32.4,65563,42.08,422.35,136844,87.83,142.78,0.73,0.72,0.49,0.51,15.67,124.38
42,516635,34714687,30237985518,45168,29.87,39.24,51422,34.01,267.17,177328,117.28,212.66,0.72,0.71,0.49,0.5,15.54,127.58
43,556133,41370858,33848661767,47253,29.93,40.59,46230,29.28,290.41,193600,122.61,228.84,0.72,0.71,0.48,0.5,16.67,128.94
44,700958,42431316,35562404175,47438,30.43,40.77,179214,114.95,915.12,192064,123.2,228.56,0.71,0.71,0.48,0.49,15.59,128.31
45,633411,51886471,43784556051,47122,30.9,41.72,89517,58.7,583.61,200854,131.71,241.61,0.71,0.71,0.51,0.52,16.87,119.66
46,526346,47775712,43120599231,46584,30.85,41.64,34617,22.93,144.71,196638,130.22,232.69,0.7,0.7,0.51,0.52,18.91,118.25
47,410082,22457758,19551337608,40540,26.74,32.84,62011,40.9,404.92,147107,97.04,152.96,0.7,0.69,0.5,0.51,16.88,121.23
48,246911,13044023,12191395946,35362,24.54,29.06,37112,25.75,226.34,106664,74.02,112.45,0.74,0.73,0.49,0.51,11.15,143.33
49,508222,33661348,28574483979,44848,30.12,39.81,47995,32.23,252.71,184155,123.68,229.86,0.73,0.72,0.49,0.51,12.74,134.66
50,522373,35024555,30027457746,45916,28.73,38.25,74663,46.72,485.42,182468,114.19,208.85,0.74,0.74,0.49,0.51,12.77,132.73
51,1111641,47687581,36589968156,47784,30.11,41.21,82789,52.17,505.79,195594,123.25,230.85,0.71,0.7,0.52,0.53,14.86,121.13
52,1317960,43385700,33001086625,47804,30.62,42.46,54761,35.08,299.37,216586,138.75,266.14,0.71,0.7,0.5,0.51,12.55,126.69
53,1101324,47759501,38379736915,48316,30.77,42.77,54245,34.55,346.17,236492,150.63,281.15,0.72,0.72,0.51,0.52,12.5,124.97
54,661828,27509298,22944408235,37527,26.02,33.67,43910,30.45,319.26,170028,117.91,210.31,0.71,0.7,0.49,0.5,11.26,127.11
55,653182,25065042,21045089628,38716,25.98,33.64,50659,34.0,361.39,171566,115.14,205.97,0.72,0.71,0.5,0.51,11.12,129.22
56,665641,37855305,32430725865,43870,28.21,40.05,34495,22.18,203.11,205613,132.23,253.93,0.72,0.71,0.5,0.5,12.95,126.4
57,593003,43454529,37174675592,43297,28.85,39.59,29301,19.52,145.51,199622,132.99,246.88,0.72,0.72,0.48,0.49,11.76,130.56
58,673438,39972386,32619024255,46801,30.37,41.61,40511,26.29,223.62,218452,141.76,267.53,0.74,0.73,0.48,0.5,12.14,129.39
59,640553,31153142,24044111230,44321,30.27,40.24,74171,50.66,476.61,201401,137.57,247.73,0.71,0.7,0.5,0.49,14.27,126.39
60,692912,36337349,31421008967,45877,31.15,41.38,47419,32.19,253.74,216204,146.78,266.85,0.7,0.7,0.49,0.48,13.69,122.7
61,590329,29166014,25594407332,41267,26.74,34.74,33206,21.52,177.72,179262,116.18,204.5,0.72,0.71,0.47,0.49,11.31,133.97
62,656309,31766391,25280015806,41750,26.87,35.3,55287,35.58,352.52,186382,119.94,210.96,0.71,0.7,0.51,0.52,13.18,115.61
63,696837,32233638,26937449911,46352,29.79,40.55,55686,35.79,307.88,212164,136.35,251.82,0.72,0.71,0.49,0.49,12.34,127.89
