id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,33182,63503,28547553,7339,14.31,20.89,2528,4.93,2.79,18656,36.37,80.58,0.7,0.67,0.51,0.44,0.83,169.61
1,31671,45578,6566466,6796,14.4,20.92,2206,4.67,2.6,17872,37.86,83.89,0.69,0.65,0.51,0.44,0.77,171.19
2,31955,93288,63365203,7135,14.53,20.46,2464,5.02,2.8,18148,36.96,79.98,0.71,0.67,0.49,0.42,0.83,169.96
3,33833,49074,7224086,7277,14.35,20.87,2543,5.02,2.84,18813,37.11,82.44,0.72,0.68,0.5,0.43,0.86,168.87
4,36831,61324,20320353,7417,15.2,21.29,2908,5.96,3.05,19085,39.11,89.59,0.69,0.64,0.43,0.38,1.02,172.76
5,9355,15466,1948706,5309,10.9,11.34,2681,5.51,2.84,7787,15.99,18.57,0.69,0.65,0.48,0.42,1.41,164.17
6,10156,17530,2163276,5940,11.38,12.74,2959,5.67,3.31,8617,16.51,20.77,0.72,0.68,0.5,0.45,1.38,161.74
7,37310,64500,20301104,7594,15.22,22.65,2317,4.64,2.72,20078,40.24,89.56,0.68,0.65,0.51,0.44,1.3,162.03
8,39991,66158,18345137,7565,15.19,23.12,2660,5.34,2.84,20892,41.95,95.93,0.73,0.7,0.44,0.38,0.76,181.73
9,26391,38038,5330039,6900,13.27,18.64,3117,5.99,2.66,15992,30.75,63.95,0.75,0.72,0.37,0.32,0.67,192.65
10,27901,39650,5728446,6637,12.96,18.29,2823,5.51,2.43,16551,32.33,71.38,0.74,0.7,0.41,0.36,0.61,189.94
11,29085,48051,14496285,7065,13.21,18.53,3011,5.63,2.34,16949,31.68,75.41,0.74,0.7,0.4,0.35,0.81,188.05
12,7639,12431,1409103,4836,9.28,9.16,2767,5.31,2.5,6369,12.22,13.86,0.76,0.72,0.42,0.38,0.96,185.0
13,7525,13186,1661730,4780,9.47,10.32,2530,5.01,2.84,6608,13.09,15.74,0.72,0.67,0.51,0.45,1.37,172.07
14,29595,43314,6338686,6792,13.78,19.52,2265,4.59,2.57,17093,34.67,74.57,0.67,0.63,0.51,0.44,1.07,172.2
