id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,95522,11846943,9260337701,16421,13.56,19.74,14951,12.35,17.03,56188,46.4,115.63,0.79,0.75,0.5,0.48,8.93,125.11
1,82479,11124649,9131583020,15362,12.92,19.01,12322,10.36,13.15,50476,42.45,105.65,0.8,0.77,0.5,0.48,9.86,124.56
2,91816,12450405,9946886793,16369,13.73,20.02,13764,11.55,14.73,54805,45.98,112.74,0.78,0.75,0.5,0.48,9.19,123.9
3,96244,15077583,12283074238,16865,14.11,20.84,14012,11.73,15.04,56688,47.44,118.4,0.78,0.74,0.5,0.47,8.87,122.21
4,72962,8680443,6787634214,14573,12.1,16.84,12274,10.19,12.36,42952,35.67,106.52,0.8,0.76,0.45,0.44,11.17,138.74
5,27394,2144864,1657498250,11558,9.62,8.32,9587,7.98,7.35,18963,15.78,20.48,0.79,0.75,0.48,0.47,13.26,127.56
6,40501,2760337,2009426711,12698,10.22,9.81,13475,10.85,22.29,24766,19.94,36.42,0.78,0.75,0.52,0.5,11.94,118.76
7,106576,14603244,11974940622,16811,14.0,20.32,13857,11.54,15.43,61337,51.07,128.0,0.77,0.72,0.51,0.48,9.21,119.17
8,107703,22436266,19429372522,17062,14.05,20.37,14445,11.9,17.42,59796,49.26,127.18,0.82,0.78,0.46,0.45,8.45,140.04
9,81264,21423261,18337728975,16740,13.64,20.63,12992,10.59,11.61,48992,39.93,96.95,0.84,0.8,0.42,0.42,8.03,157.32
10,80639,19775127,16791049552,15231,12.86,17.9,12389,10.46,13.35,47751,40.33,96.51,0.84,0.81,0.43,0.43,7.9,152.83
11,67061,20042208,17947730567,14517,11.8,15.58,11597,9.43,9.03,38129,31.0,88.26,0.85,0.82,0.42,0.43,8.54,157.67
12,28652,15208826,14416061030,10482,8.68,7.13,8804,7.29,5.12,15449,12.79,14.62,0.84,0.8,0.46,0.47,9.21,149.61
13,40693,20496748,18618502356,11187,9.39,10.15,9949,8.35,8.35,21703,18.22,35.89,0.82,0.78,0.51,0.52,9.1,127.59
14,96704,26142422,22496140005,16241,13.53,20.04,12593,10.49,13.05,54116,45.1,113.31,0.81,0.78,0.51,0.49,8.75,126.26
15,108980,29138213,25634332184,16707,14.11,20.71,13613,11.5,15.14,57152,48.27,118.32,0.77,0.74,0.51,0.5,9.11,124.85
16,71547,10873673,9160936851,14083,11.8,15.82,12402,10.4,11.66,41446,34.74,97.03,0.79,0.75,0.49,0.48,11.03,127.99
17,24822,1239772,913853824,10482,8.52,6.97,9164,7.44,5.43,17140,13.92,16.97,0.76,0.72,0.5,0.5,12.15,127.98
18,24356,1078162,722898810,10099,8.28,6.91,8635,7.08,5.87,16138,13.24,16.01,0.77,0.74,0.53,0.53,12.27,118.42
19,25831,550061,289644699,10638,8.74,7.11,9896,8.13,13.55,16117,13.24,14.91,0.76,0.72,0.52,0.52,12.78,121.08
20,39260,3586576,2833015708,12312,10.23,9.81,10968,9.11,8.75,24502,20.35,40.58,0.76,0.72,0.5,0.5,11.42,122.19
21,161633,17212939,13466706972,38535,31.77,90.62,52463,43.25,143.36,105581,87.04,262.14,0.79,0.76,0.49,0.46,9.91,125.96
22,139542,43671816,41709582546,18425,15.24,23.2,14062,11.63,16.1,67398,55.75,138.22,0.81,0.79,0.5,0.48,9.0,123.44
23,123875,55119070,53968011855,17645,14.57,21.5,14007,11.57,15.08,63632,52.55,129.62,0.81,0.78,0.5,0.47,8.63,123.4
24,119619,51429955,51339016444,16354,13.77,20.11,13440,11.31,15.61,61337,51.63,129.38,0.81,0.78,0.52,0.5,9.05,121.64
25,86950,43881201,43897305694,13861,11.55,17.25,12217,10.18,14.04,42648,35.54,106.85,0.82,0.8,0.51,0.5,8.89,125.07
26,40373,38453579,39861249386,10749,9.04,8.75,9023,7.59,6.65,18083,15.21,20.86,0.82,0.8,0.49,0.48,9.28,126.55
27,58529,45811942,47767716913,12243,10.22,11.97,11465,9.57,12.37,26301,21.95,45.22,0.8,0.76,0.51,0.51,9.75,119.2
28,129983,54992016,54298572640,17025,14.23,21.48,13177,11.02,14.54,63287,52.92,133.73,0.8,0.78,0.51,0.49,8.36,120.29
29,117343,55858633,54070681871,16620,13.88,19.83,13142,10.98,13.86,60215,50.3,125.0,0.81,0.78,0.48,0.46,8.44,127.24
30,124314,56042553,54292622858,17017,14.18,20.53,13557,11.3,14.31,62615,52.18,131.03,0.82,0.79,0.5,0.48,7.96,125.08
31,123100,54557361,53126236361,16961,14.13,21.2,13901,11.58,15.15,61169,50.97,128.64,0.81,0.77,0.49,0.48,7.83,127.33
32,96270,50737986,49291795866,15831,13.26,22.3,13185,11.04,15.29,47470,39.76,121.09,0.82,0.79,0.48,0.47,8.34,130.8
33,35989,47950593,49050117984,10829,9.04,8.17,9031,7.54,5.86,16910,14.12,17.46,0.82,0.8,0.49,0.49,9.23,131.71
34,49539,47092505,48892334686,12109,10.22,10.61,10614,8.96,9.36,23569,19.89,37.25,0.82,0.8,0.49,0.5,7.98,128.58
35,124564,52903555,51289863301,16577,13.86,20.15,13289,11.11,14.29,62329,52.11,130.18,0.79,0.75,0.51,0.49,8.52,122.42
36,120998,52846809,51666266826,16364,13.81,20.03,13405,11.31,15.39,61951,52.28,130.75,0.79,0.75,0.5,0.49,8.56,120.12
37,120976,53840763,52859393627,16493,14.18,19.98,12961,11.14,14.53,60416,51.95,123.81,0.81,0.78,0.5,0.47,7.93,123.53
38,99692,50443573,49598998080,16271,13.5,19.46,13433,11.15,14.03,49614,41.17,118.42,0.8,0.76,0.49,0.47,8.91,128.14
39,37008,48919119,51099330211,11747,9.69,8.95,9605,7.92,6.45,18607,15.35,19.42,0.8,0.76,0.49,0.48,9.8,130.04
40,41033,54068851,56449874930,11434,9.69,9.06,9411,7.98,7.14,18081,15.32,19.96,0.81,0.78,0.5,0.49,9.31,126.99
41,50853,48350043,49392857525,12235,10.32,10.74,11187,9.44,10.62,24752,20.89,41.99,0.8,0.76,0.51,0.51,9.13,123.3
42,120497,53278427,51933726081,16952,14.86,20.92,13272,11.63,14.74,61573,53.96,130.14,0.81,0.77,0.46,0.45,8.54,135.23
43,140596,59667924,58941889184,17885,15.21,22.59,15814,13.45,26.99,68744,58.46,144.37,0.81,0.78,0.49,0.48,9.01,123.93
44,133725,57030725,54713388514,17496,15.04,22.37,13573,11.67,15.49,65399,56.23,140.02,0.8,0.76,0.5,0.48,8.67,127.93
45,127955,54215460,51680407971,16301,14.16,20.69,12897,11.21,15.13,62312,54.14,134.12,0.81,0.77,0.51,0.5,8.4,129.06
46,92025,48519119,47935708491,14004,12.25,17.87,10871,9.51,12.44,45383,39.71,116.98,0.79,0.75,0.52,0.51,9.04,122.61
47,45984,46155289,49231459873,11594,9.83,10.37,8674,7.35,6.71,20965,17.77,28.93,0.78,0.74,0.5,0.49,9.23,123.52
48,36018,33421938,33876528060,11080,9.42,8.58,8746,7.44,5.6,17956,15.27,21.97,0.84,0.81,0.41,0.42,8.65,163.31
49,61093,32894838,33552233628,14250,11.98,14.58,10942,9.2,10.11,36342,30.57,61.56,0.81,0.77,0.44,0.43,9.61,146.3
50,111025,45517288,44300217527,17347,14.21,18.87,13776,11.28,12.49,59688,48.88,117.46,0.84,0.81,0.44,0.43,9.16,143.58
51,131338,56218598,55360946550,17426,14.74,21.01,13785,11.66,14.66,67113,56.78,139.66,0.8,0.77,0.49,0.48,8.68,126.32
52,130486,53410591,51291628438,17121,14.93,22.42,13483,11.76,15.07,65466,57.08,144.44,0.82,0.79,0.46,0.45,8.77,139.02
53,96303,56431878,57493980813,14452,12.58,17.64,11632,10.12,11.79,46768,40.7,121.47,0.79,0.75,0.45,0.45,9.33,139.19
54,38946,39780987,41466465691,11021,9.96,9.57,8686,7.85,6.85,19092,17.26,25.46,0.79,0.76,0.44,0.44,10.45,145.98
55,44892,40433779,41993009133,11309,10.24,10.0,10459,9.47,9.56,22098,20.02,40.39,0.84,0.81,0.42,0.43,8.99,150.92
56,103097,23139575,20909668577,15781,14.79,21.8,12945,12.13,15.44,56156,52.63,132.35,0.79,0.75,0.47,0.43,9.47,135.16
57,95338,16939540,14107239192,15431,15.0,20.92,11998,11.66,13.72,54160,52.63,123.84,0.79,0.75,0.45,0.41,10.02,141.82
58,105512,12609045,9705349534,16647,16.26,25.29,14358,14.02,22.17,58198,56.83,139.83,0.79,0.75,0.45,0.43,9.66,139.82
59,84335,10300019,7660472823,13520,13.45,18.4,10536,10.48,11.83,48652,48.41,117.01,0.78,0.74,0.46,0.44,9.46,136.11
60,78859,8221703,6689203832,13128,12.65,16.72,10428,10.05,11.49,42070,40.53,113.01,0.78,0.76,0.48,0.47,11.46,129.84
61,36314,2617359,1935785797,11075,10.45,9.98,8980,8.47,7.04,21470,20.25,36.92,0.79,0.76,0.44,0.44,12.66,147.41
62,41631,3243612,2522654409,11392,10.63,11.68,11018,10.28,11.95,24628,22.97,48.46,0.77,0.73,0.52,0.52,12.4,120.7
63,119248,12893586,10297428075,21127,20.49,68.66,24986,24.23,133.73,71611,69.46,223.81,0.78,0.74,0.46,0.45,9.34,137.99
64,115968,14720763,11965364185,15901,14.96,20.38,13041,12.27,14.62,62316,58.62,141.39,0.82,0.79,0.48,0.46,10.16,133.38
65,124815,15755760,13306853549,15835,14.76,20.4,13733,12.8,16.25,64081,59.72,144.81,0.78,0.74,0.51,0.49,9.08,117.73
66,115067,14953991,12400038615,15410,14.29,20.65,12514,11.61,14.51,59441,55.14,138.75,0.8,0.77,0.52,0.5,8.88,124.68
