id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,816420,74137000,67700703665,69816,24.82,35.79,143695,51.08,520.06,288198,102.45,209.16,0.77,0.76,0.5,0.55,16.9,112.19
1,680216,83416025,80374189535,66728,24.84,35.01,116995,43.56,371.95,265713,98.93,197.0,0.77,0.75,0.51,0.54,17.3,111.36
2,713810,77151366,72559115344,68524,24.99,34.77,103975,37.92,309.4,276062,100.68,199.7,0.77,0.76,0.51,0.54,16.82,113.0
3,824988,78267784,71136856066,69651,24.99,35.09,149897,53.78,495.26,281662,101.06,203.07,0.77,0.76,0.51,0.56,16.71,111.29
4,750512,78444988,70963397243,72376,25.33,35.44,101356,35.48,364.26,283626,99.27,203.75,0.76,0.74,0.5,0.54,15.55,121.47
5,556283,61532114,59199139683,58802,20.78,26.94,134265,47.44,445.04,193160,68.25,123.77,0.77,0.76,0.49,0.54,16.06,117.13
6,643947,79488934,78620136047,64458,22.07,29.69,136341,46.69,431.4,229978,78.76,147.92,0.76,0.75,0.5,0.54,17.66,110.71
7,782652,81341601,76223489181,70691,24.99,36.35,109386,38.67,343.04,293256,103.66,215.55,0.77,0.76,0.51,0.55,19.19,109.17
8,1022789,75031777,63682220264,69104,25.23,36.48,108126,39.48,369.4,283627,103.55,216.51,0.78,0.77,0.51,0.54,15.06,122.48
9,764491,53399786,45211307265,63554,24.27,33.45,86308,32.95,297.22,230173,87.89,171.27,0.8,0.78,0.5,0.53,10.73,136.03
10,760856,57001019,51190289322,62497,22.96,31.8,89303,32.81,291.84,224514,82.48,163.38,0.81,0.79,0.51,0.55,12.21,131.94
11,756134,66531645,59636087787,66242,23.88,32.47,145781,52.55,471.42,237888,85.76,173.34,0.8,0.79,0.49,0.54,12.68,131.53
12,419960,47630842,45464818389,55334,20.28,25.68,102269,37.47,353.43,167137,61.24,107.57,0.81,0.8,0.48,0.53,13.43,128.2
13,502274,46368788,44913361445,56753,20.41,26.59,139924,50.31,485.97,186300,66.99,120.19,0.78,0.77,0.5,0.54,17.43,114.03
14,656761,73771980,71165127790,66843,24.27,34.12,103075,37.43,367.68,256894,93.28,187.89,0.78,0.77,0.51,0.55,17.54,112.25
15,867368,77588916,69594400408,69841,24.29,35.4,231733,80.6,743.61,279466,97.21,200.46,0.79,0.78,0.5,0.55,17.9,114.23
16,709635,70586756,65428048553,71126,23.95,34.67,115406,38.86,356.33,278733,93.85,195.03,0.8,0.79,0.49,0.55,17.14,119.59
17,789896,80238567,74485975359,75597,25.64,36.35,134241,45.54,449.24,297719,100.99,203.96,0.78,0.77,0.5,0.55,18.23,114.76
18,724975,91242837,88617292860,70462,24.59,35.04,107887,37.64,373.3,281626,98.26,199.19,0.77,0.76,0.51,0.56,19.19,107.9
19,775242,74437043,75618949974,61357,21.36,27.87,315575,109.84,963.96,207339,72.17,129.44,0.77,0.76,0.5,0.54,19.14,109.51
20,535572,65223206,65867921180,58839,21.55,28.19,130078,47.65,492.83,202270,74.09,133.43,0.79,0.78,0.5,0.54,18.48,111.91
21,792731,83143930,81204965798,71739,25.53,36.1,141396,50.32,474.04,291172,103.62,209.77,0.78,0.76,0.51,0.54,17.72,111.22
22,823413,102028379,104151846422,74488,26.09,37.22,120122,42.07,403.28,306320,107.29,217.99,0.79,0.78,0.5,0.55,18.65,111.78
23,773819,89866826,87632617295,73677,24.82,36.43,92730,31.24,267.06,305002,102.76,213.47,0.8,0.79,0.5,0.55,16.73,113.06
24,771074,82072813,79961902287,70841,24.28,35.32,102385,35.09,291.41,293535,100.59,210.37,0.79,0.78,0.5,0.55,18.0,110.69
25,805206,61987154,57486809425,68112,24.14,34.27,146089,51.77,478.04,279876,99.18,204.16,0.79,0.78,0.51,0.55,19.12,110.2
26,540811,50287871,50095080364,56999,21.46,27.45,115988,43.67,448.16,197571,74.39,128.93,0.79,0.78,0.5,0.54,19.33,110.38
27,684868,60052376,59041698525,60197,21.68,28.32,168129,60.54,503.07,219639,79.09,141.98,0.78,0.77,0.51,0.55,19.22,108.47
28,757398,80927231,79079619922,70636,25.59,36.72,102651,37.19,248.53,287508,104.17,210.88,0.77,0.77,0.5,0.55,18.34,111.43
29,790539,82296371,77090170147,72042,25.49,35.55,118871,42.06,352.75,289980,102.61,205.38,0.76,0.75,0.5,0.54,18.1,114.99
30,785770,82051349,78817489334,72713,26.76,36.83,95362,35.1,275.36,297080,109.34,212.76,0.78,0.78,0.49,0.53,17.48,113.41
31,744084,67202211,62658335420,70565,25.54,36.0,106847,38.67,311.15,282582,102.27,204.23,0.78,0.77,0.51,0.55,18.15,113.23
32,806484,75788520,72309812983,71496,26.0,35.48,147633,53.68,474.26,282824,102.85,202.37,0.79,0.78,0.49,0.54,16.73,117.58
33,597072,54983088,54708671243,61907,22.27,28.33,137057,49.3,486.55,205690,73.99,130.28,0.79,0.79,0.49,0.54,16.4,116.54
34,557516,56758408,54461332398,62934,22.25,27.77,118492,41.88,426.03,203143,71.81,123.98,0.78,0.77,0.49,0.54,16.82,116.21
35,776090,72074265,67781074825,71559,25.91,36.04,114218,41.35,383.34,283032,102.47,202.86,0.76,0.75,0.51,0.55,18.04,113.22
36,770174,78711103,74220772898,69622,25.81,35.91,109092,40.45,380.95,282107,104.6,205.46,0.77,0.76,0.5,0.54,19.23,112.39
37,757495,93899409,88920567513,68830,25.63,34.69,107416,39.99,373.28,275159,102.44,198.65,0.78,0.77,0.51,0.55,17.32,115.05
38,782509,76711389,70535387879,73073,26.74,36.0,106965,39.14,364.96,289707,106.0,205.42,0.77,0.75,0.51,0.55,17.46,115.69
39,614195,65827643,64087257042,64174,22.72,28.49,128354,45.45,454.16,214227,75.86,134.44,0.78,0.77,0.49,0.54,15.67,117.45
40,671221,73414053,68732606001,64046,23.07,29.61,130451,46.99,474.11,224951,81.03,144.95,0.78,0.77,0.49,0.53,16.39,116.93
41,616047,67863701,64002222520,62719,22.32,29.09,102277,36.4,315.52,220919,78.62,142.11,0.79,0.78,0.49,0.53,15.41,121.23
42,771953,72477699,67641750828,70866,25.88,35.25,83870,30.63,199.95,283133,103.41,202.71,0.79,0.78,0.49,0.53,14.73,123.54
43,984925,79717844,71519608791,74349,26.01,36.57,84483,29.56,217.31,310978,108.81,219.98,0.78,0.77,0.48,0.52,15.06,122.24
44,1203388,80625718,71924930080,74644,26.81,37.19,214282,76.97,686.68,307886,110.59,220.9,0.78,0.77,0.48,0.52,14.5,120.6
45,1051374,97166829,89057816667,74851,26.4,37.4,123566,43.59,428.74,318086,112.2,223.52,0.78,0.77,0.5,0.54,15.91,112.1
46,843331,97409533,92507092078,73442,26.95,38.04,70128,25.74,110.05,321039,117.81,231.99,0.78,0.77,0.5,0.55,18.49,111.45
47,651762,69661973,68281712948,65084,23.38,31.12,95176,34.19,299.45,255439,91.75,174.44,0.78,0.78,0.49,0.54,17.56,116.96
48,385785,40308219,38247354460,56213,21.89,27.67,59405,23.13,169.91,179490,69.89,124.1,0.82,0.81,0.5,0.55,12.64,138.48
49,743152,66849051,59931053992,70218,26.04,35.68,79225,29.38,188.83,286506,106.23,214.51,0.79,0.78,0.49,0.53,13.07,129.66
50,767641,72608230,67227966042,73994,26.14,34.84,107089,37.83,365.42,295005,104.21,199.97,0.79,0.78,0.49,0.53,13.0,127.48
51,1410336,96639854,83596763049,76848,26.6,37.61,121243,41.97,375.64,325299,112.6,227.55,0.77,0.76,0.51,0.56,15.75,115.81
52,1598913,80925917,68213363239,75574,26.13,37.94,92540,32.0,221.33,338241,116.96,246.03,0.77,0.76,0.51,0.55,13.87,120.98
53,1382644,90534952,81260974918,76048,27.04,38.18,93591,33.28,260.06,355376,126.38,252.72,0.78,0.77,0.51,0.55,13.82,117.9
54,814748,55771807,51699225402,58781,22.16,29.26,73120,27.56,236.02,243224,91.68,178.8,0.77,0.76,0.5,0.54,12.76,120.8
55,806028,54028504,50547662482,60347,22.68,29.41,80605,30.29,271.02,246338,92.57,176.66,0.77,0.76,0.49,0.53,12.66,123.91
56,887999,67381755,60880701000,68549,24.8,35.61,64365,23.29,153.29,306471,110.88,227.96,0.77,0.76,0.5,0.53,13.67,121.52
57,806909,74274990,66819192454,68126,24.91,34.91,58291,21.31,109.2,298169,109.02,218.49,0.78,0.77,0.49,0.52,12.6,124.61
58,930107,74428251,65589787270,72865,26.03,36.86,73147,26.13,167.08,328069,117.21,240.81,0.79,0.78,0.49,0.53,13.29,123.62
59,857954,64469557,57056344225,69247,25.69,35.92,102941,38.18,351.81,302086,112.05,221.05,0.77,0.76,0.5,0.53,15.02,120.62
60,948448,69558693,63460245021,72134,26.26,36.44,81740,29.76,187.41,326128,118.72,237.83,0.77,0.77,0.5,0.53,14.51,116.26
61,758374,60067479,55568275393,63522,22.99,30.51,65779,23.81,134.26,258725,93.64,178.46,0.78,0.77,0.48,0.53,13.19,128.44
62,858158,69640466,62503777426,64945,23.08,31.1,93604,33.26,263.56,274871,97.68,185.93,0.76,0.76,0.51,0.54,15.61,110.95
63,934883,60638765,53109378455,72328,25.92,36.12,91706,32.87,231.71,317695,113.87,226.31,0.78,0.77,0.49,0.53,13.79,122.31
64,865043,74793700,69064297740,72905,25.6,36.43,77215,27.11,195.81,314272,110.35,223.08,0.77,0.77,0.49,0.53,15.51,120.11
65,887434,85769851,81634948500,74366,24.74,36.08,124045,41.27,382.15,311629,103.67,213.36,0.79,0.78,0.51,0.55,16.95,110.95
66,703712,70734748,64121042424,69221,23.8,34.68,61216,21.04,89.88,282407,97.08,201.46,0.79,0.78,0.51,0.55,16.81,113.63
67,699273,67116467,63946902641,67327,23.26,33.04,101881,35.19,315.13,263474,91.01,181.73,0.78,0.77,0.5,0.55,16.12,115.15
68,482583,56224565,55931443510,60458,21.48,27.13,64693,22.99,149.54,198991,70.71,125.91,0.78,0.76,0.49,0.54,15.83,118.16
69,494736,53542845,52898403442,58537,20.51,26.26,92013,32.24,314.89,191725,67.18,122.53,0.78,0.77,0.48,0.52,15.42,122.18
70,764496,77197034,72676916653,71243,24.46,35.13,99413,34.13,277.44,290497,99.72,203.39,0.77,0.76,0.51,0.55,17.32,116.5
71,864587,75831251,69817082635,69345,25.2,36.34,190040,69.06,615.31,289485,105.19,218.26,0.78,0.77,0.5,0.53,18.15,116.11
72,703504,64358942,59309083763,65888,24.03,34.18,89677,32.7,328.65,264877,96.6,194.47,0.78,0.78,0.5,0.55,16.99,114.4
73,718801,87659038,84483483213,69758,25.31,34.24,67682,24.56,139.12,279796,101.52,195.54,0.78,0.77,0.49,0.53,16.22,118.98
74,647434,67584751,64121514053,64479,23.09,31.02,89669,32.1,280.13,243802,87.29,170.94,0.78,0.77,0.49,0.54,14.8,123.79
75,427038,43404953,43356146911,53282,19.72,24.17,84613,31.31,269.12,162681,60.21,103.3,0.77,0.76,0.5,0.54,14.4,121.17
76,446841,54972527,56481417923,54705,19.82,24.77,94202,34.13,338.06,168337,60.99,104.81,0.76,0.76,0.51,0.55,15.39,114.7
77,427779,48521635,47738579225,57010,20.89,25.15,73450,26.91,229.13,175962,64.48,108.7,0.79,0.78,0.48,0.54,14.09,120.07
78,444137,52672317,51497150011,56541,20.74,26.05,75297,27.62,193.28,177789,65.22,113.95,0.8,0.79,0.49,0.54,14.9,118.92
79,544829,60352631,58323338938,62101,22.42,30.71,67010,24.19,152.05,223421,80.66,159.31,0.78,0.77,0.49,0.54,15.35,118.28
80,632948,59360747,54323665301,63735,22.57,31.27,102796,36.4,329.53,236754,83.84,164.35,0.76,0.75,0.51,0.55,16.72,111.59
81,486570,50010720,46517104277,58780,21.23,29.36,56811,20.52,115.07,208100,75.15,143.44,0.79,0.78,0.5,0.55,15.46,109.17
82,460026,46238514,45181319189,53862,18.83,24.99,86318,30.18,269.74,170266,59.53,107.94,0.77,0.76,0.51,0.55,15.98,111.36
83,421679,52315813,52612400547,53906,19.19,24.88,84375,30.04,298.17,167055,59.47,104.02,0.76,0.76,0.51,0.55,17.24,110.72
84,390325,56339624,55818284364,53682,19.1,24.89,64285,22.87,164.54,164842,58.64,105.9,0.79,0.78,0.49,0.54,14.96,117.11
85,490366,53143694,49542774173,58803,21.65,31.01,49490,18.22,145.48,216954,79.88,163.91,0.77,0.75,0.51,0.54,13.56,125.36
86,538736,47897162,43393207797,60129,22.12,31.55,71248,26.21,223.21,225102,82.82,170.25,0.79,0.78,0.5,0.55,14.32,124.37
87,493690,47764365,43693254472,58066,22.3,31.1,43589,16.74,122.57,213166,81.86,164.4,0.8,0.79,0.5,0.54,13.94,125.43
88,522131,45542152,40792467379,57745,21.86,30.45,47336,17.92,78.24,209190,79.21,158.92,0.79,0.78,0.5,0.54,14.03,123.85
89,372656,33351891,30977043411,49017,18.69,23.65,50927,19.42,114.97,144221,55.0,96.44,0.8,0.78,0.5,0.55,12.56,124.34
90,395210,36325753,35786588012,47277,17.41,23.46,78619,28.95,229.35,142515,52.47,95.81,0.78,0.77,0.5,0.55,15.21,113.68
91,675068,47406445,45278940578,56330,21.07,30.67,192316,71.95,559.31,209378,78.33,163.91,0.78,0.77,0.51,0.55,15.25,109.31
92,547927,57941948,52110826232,56663,21.45,31.09,76458,28.94,218.72,212502,80.43,165.06,0.79,0.78,0.5,0.54,15.44,116.76
93,608947,59101625,56386705792,61759,22.99,32.61,72394,26.95,196.0,239127,89.03,184.68,0.8,0.78,0.48,0.53,15.29,123.42
94,629567,56622824,55337584378,61052,22.77,32.08,74984,27.97,201.99,235644,87.89,176.54,0.8,0.79,0.47,0.52,15.65,122.89
95,777500,71492847,68894015594,68783,24.5,33.9,97020,34.55,352.37,274487,97.75,193.88,0.79,0.77,0.48,0.53,15.59,122.43
96,458862,54500785,53650977493,55909,20.09,26.32,72117,25.91,203.59,181292,65.14,119.74,0.81,0.8,0.46,0.53,14.26,124.36
97,396729,39651116,39134063033,51051,18.7,24.92,59081,21.64,166.93,160612,58.83,107.92,0.79,0.78,0.48,0.53,15.83,126.53
98,519637,51923640,49992234000,58321,22.64,32.44,55771,21.65,137.24,222223,86.27,174.87,0.79,0.78,0.5,0.54,15.48,118.68
99,552944,64943877,67973700842,58787,22.54,31.83,48986,18.78,78.15,225915,86.62,171.95,0.79,0.78,0.5,0.54,15.95,116.05
100,657188,69348224,66581375228,61500,23.22,33.09,78084,29.48,243.84,246667,93.12,185.85,0.79,0.78,0.51,0.55,15.88,114.82
101,668559,56909924,52452950830,60834,23.19,32.85,62361,23.77,170.87,253472,96.63,190.71,0.78,0.78,0.51,0.55,15.03,112.77
102,540995,51793394,47760726142,56455,22.19,30.69,51033,20.06,127.06,218804,86.01,169.95,0.81,0.8,0.5,0.54,13.21,126.32
103,244168,24828389,23069521694,43696,17.96,22.15,34636,14.24,37.38,119473,49.11,80.57,0.83,0.82,0.5,0.54,11.71,137.64
104,272834,26849868,24802877739,43712,17.65,22.19,62790,25.35,200.61,119296,48.16,80.26,0.82,0.81,0.5,0.54,11.42,138.77
105,526294,57105552,53474671712,59504,22.85,32.45,59554,22.87,200.05,225778,86.7,173.37,0.78,0.77,0.51,0.55,15.97,116.19
106,592054,71138055,67777250651,62720,23.61,33.1,59310,22.33,148.93,246758,92.91,181.84,0.77,0.76,0.51,0.55,16.23,112.66
107,695396,69565135,64714154428,62034,23.02,33.41,99186,36.8,315.56,259647,96.34,194.47,0.78,0.77,0.5,0.55,16.49,114.96
108,678526,60592130,55477776170,62042,23.09,32.3,79426,29.56,263.58,252260,93.88,182.38,0.78,0.77,0.48,0.53,16.41,118.79
109,934017,63355869,59342667542,62674,21.78,30.73,75562,26.26,206.85,236324,82.14,165.36,0.8,0.78,0.46,0.51,14.44,117.25
