id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,87166,12746277,13572492293,12811,8.78,12.74,15633,10.71,15.89,45909,31.47,83.78,0.88,0.87,0.48,0.53,27.14,123.45
1,73806,12762851,13347410051,12317,8.54,12.71,10743,7.45,10.1,41682,28.91,72.97,0.87,0.87,0.47,0.52,28.85,119.93
2,87113,10773788,10800408374,13693,8.93,12.75,11728,7.65,9.45,47717,31.13,79.62,0.89,0.88,0.48,0.53,30.77,123.18
3,83941,20245187,22116460121,13359,8.61,12.62,11306,7.28,9.6,44558,28.71,75.64,0.9,0.89,0.48,0.52,31.64,124.19
4,100335,17976417,19304594486,15788,9.83,13.65,13910,8.66,9.6,51407,32.01,83.94,0.91,0.9,0.45,0.51,23.81,138.3
5,70958,9421364,9787519897,13740,8.5,9.31,14225,8.8,12.61,36023,22.29,45.7,0.89,0.89,0.47,0.53,25.35,128.58
6,77805,17199437,18305159811,13249,7.97,8.65,14399,8.66,11.34,38040,22.87,47.96,0.89,0.89,0.49,0.54,28.45,119.52
7,98644,11503553,11949258986,14040,8.75,14.22,11599,7.23,9.42,51935,32.38,91.13,0.88,0.88,0.49,0.54,31.76,121.47
8,86210,8352065,8657958016,12968,8.64,12.92,13161,8.77,11.23,46350,30.88,82.85,0.91,0.91,0.46,0.53,24.25,138.49
9,68225,9188094,9198785476,12323,8.55,11.98,12594,8.73,9.91,39682,27.52,66.57,0.92,0.91,0.44,0.52,18.08,160.52
10,69094,4399746,4083420046,12968,8.4,11.64,12008,7.78,8.29,39743,25.76,64.81,0.91,0.9,0.46,0.52,22.8,154.53
11,78449,12325117,11547172690,14797,9.68,12.98,11535,7.55,8.05,40775,26.69,65.51,0.91,0.9,0.45,0.52,21.81,153.97
12,52944,2379785,1844330214,13040,8.45,8.36,12146,7.87,8.49,29852,19.35,35.58,0.9,0.89,0.46,0.54,24.32,146.63
13,71525,11323163,11190438286,12034,7.71,7.79,15807,10.13,14.49,31402,20.12,37.76,0.9,0.89,0.49,0.55,31.82,127.44
14,88739,13390612,14300803219,13464,8.82,12.83,14575,9.54,12.79,48045,31.46,83.76,0.88,0.87,0.49,0.54,32.46,127.22
15,101196,9411428,9371557977,13155,8.4,12.43,15959,10.18,16.07,48952,31.24,81.64,0.88,0.87,0.48,0.53,33.62,128.74
16,87983,15751503,16540626668,13297,8.81,11.94,17635,11.68,18.42,46616,30.87,73.42,0.9,0.89,0.47,0.53,35.09,132.32
17,88261,9196241,9181337187,12711,8.88,11.55,17914,12.51,18.05,45932,32.08,73.18,0.89,0.88,0.48,0.56,33.67,126.02
18,90016,9014656,8439237477,13740,9.09,11.92,18509,12.24,20.85,48274,31.93,70.43,0.86,0.86,0.49,0.53,25.5,116.85
19,95174,5112523,4476876867,13044,8.5,9.17,21898,14.28,24.63,40493,26.4,45.96,0.87,0.86,0.48,0.54,26.09,118.72
20,72511,9750678,9872628805,12265,8.14,8.7,19609,13.01,20.26,37068,24.6,45.39,0.88,0.87,0.48,0.53,28.99,124.27
21,100738,18088006,18838827612,13452,9.48,14.43,15379,10.84,15.51,52655,37.11,97.58,0.88,0.87,0.47,0.53,25.94,125.84
22,99172,16226766,16490808926,13232,8.77,13.25,15364,10.19,14.31,50663,33.6,87.09,0.86,0.85,0.48,0.54,28.51,125.87
23,98958,10124738,9767680312,12913,8.99,13.53,19224,13.38,21.68,53557,37.27,90.65,0.88,0.87,0.48,0.53,31.45,124.22
24,91105,11534113,11538756358,12388,8.7,12.67,19192,13.48,21.85,50579,35.52,81.18,0.88,0.87,0.49,0.54,31.65,120.16
25,108663,33128123,39502774284,13674,9.15,13.16,23842,15.96,25.24,58694,39.29,90.11,0.89,0.88,0.49,0.55,30.43,120.94
26,77611,16937589,18032651355,11912,7.96,9.29,21220,14.18,22.94,39511,26.39,52.53,0.9,0.9,0.5,0.56,28.04,125.13
27,89180,8326080,8304523525,11666,7.32,8.02,24407,15.32,23.99,43629,27.39,56.15,0.9,0.9,0.5,0.56,31.94,122.6
28,107506,19672131,21581030355,14087,9.7,15.13,22175,15.26,23.61,59952,41.26,98.55,0.89,0.88,0.47,0.53,29.3,124.33
29,101316,9967358,8088747330,13243,9.18,13.31,20883,14.48,20.1,58641,40.67,97.26,0.89,0.89,0.48,0.53,27.0,126.2
30,109419,99021015,96444176755,13606,9.1,13.26,20631,13.8,19.72,58264,38.97,95.02,0.87,0.87,0.48,0.56,23.16,123.85
31,128476,109033874,107344347642,13120,8.74,11.77,41051,27.33,170.86,52027,34.64,77.01,0.87,0.86,0.48,0.58,21.91,123.69
32,132973,54025153,54302294550,14609,9.78,12.54,22398,15.0,19.58,54449,36.47,82.15,0.9,0.89,0.47,0.56,16.97,132.21
33,72546,3893247,3880633982,12559,8.5,9.16,23937,16.21,23.27,42567,28.82,54.67,0.9,0.89,0.46,0.53,18.35,134.18
34,68790,3547252,3515109920,11929,7.82,7.76,23289,15.27,21.99,40810,26.76,50.08,0.88,0.87,0.45,0.52,20.4,131.69
35,95894,9165878,9388969264,13068,8.94,13.12,18436,12.62,17.52,54680,37.43,90.34,0.86,0.84,0.46,0.52,24.46,128.71
36,99956,13548716,13610190690,13672,9.31,13.47,19866,13.53,19.44,56933,38.78,90.48,0.85,0.85,0.47,0.53,24.26,123.3
37,101333,10545901,10424923225,13707,9.13,11.72,22367,14.89,21.37,57069,38.0,83.56,0.86,0.84,0.46,0.52,24.43,126.21
38,105514,16904672,17198303234,13930,9.4,12.1,23539,15.88,22.9,56202,37.92,82.88,0.87,0.86,0.46,0.53,22.0,128.67
39,78951,3999718,4069451182,12940,8.09,8.27,24761,15.48,23.65,42648,26.66,48.76,0.85,0.83,0.45,0.52,20.75,129.32
40,309555,5223919,4065790368,13645,8.92,9.7,26046,17.03,27.27,48841,31.94,61.9,0.87,0.86,0.46,0.51,23.35,126.64
41,87443,5435519,5914965309,12403,8.02,7.83,28781,18.6,27.46,45707,29.55,53.22,0.87,0.86,0.47,0.55,23.36,126.04
42,94373,12752938,12620842358,13472,9.43,12.51,21269,14.89,22.3,53687,37.6,82.71,0.88,0.87,0.45,0.53,22.92,134.93
43,100883,8285664,7626819350,13436,8.97,11.5,23741,15.85,24.08,56304,37.59,83.37,0.87,0.86,0.45,0.51,24.5,129.11
44,113448,10310943,11080958409,16124,10.92,13.21,21249,14.39,21.41,63980,43.32,82.31,0.82,0.82,0.46,0.51,23.67,126.93
45,112508,12949673,13179678020,15849,10.72,12.52,23667,16.01,23.12,64947,43.94,79.02,0.81,0.81,0.48,0.54,25.73,122.81
46,111163,16847424,18784417339,16323,10.61,12.42,23020,14.96,22.51,62880,40.86,71.8,0.83,0.84,0.47,0.53,23.85,120.83
47,77521,8830571,7363262297,13345,8.94,8.06,24558,16.45,25.77,44286,29.66,43.66,0.83,0.84,0.48,0.53,20.58,121.27
48,62804,9753196,11648777177,11925,8.73,6.93,25034,18.33,27.19,39786,29.13,40.63,0.84,0.83,0.43,0.51,15.33,150.22
49,108766,17786412,19129771276,15831,10.89,12.46,22626,15.56,22.17,61290,42.15,77.91,0.83,0.83,0.45,0.51,20.63,136.15
50,143000,13854258,14718543764,16695,10.93,11.79,23827,15.6,23.26,61344,40.17,68.72,0.84,0.83,0.45,0.51,19.13,140.51
51,129406,26237223,26555792759,16384,10.86,12.72,26680,17.68,26.24,68562,45.44,82.31,0.82,0.82,0.48,0.54,18.35,125.71
52,108237,14644355,16399069339,15526,10.43,11.66,27876,18.73,28.46,62966,42.32,74.93,0.82,0.83,0.46,0.52,19.25,128.99
53,105122,32325249,36552554199,16755,11.05,12.33,22458,14.81,24.85,59087,38.98,70.43,0.82,0.82,0.46,0.52,19.45,130.24
54,63280,3042077,2899861106,12863,8.96,7.43,20295,14.13,24.01,37275,25.96,35.53,0.85,0.86,0.46,0.5,16.71,137.96
