id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,400704,36887868,28995125761,20829,23.43,33.84,13513,15.2,23.38,145123,163.24,315.55,0.85,0.84,0.49,0.53,20.03,120.86
1,298455,29674246,22606653795,17883,20.56,29.7,11796,13.56,17.89,119649,137.53,269.67,0.84,0.83,0.5,0.53,19.38,120.1
2,376384,37256085,24764559600,20287,22.32,32.24,13059,14.37,15.3,139278,153.22,301.07,0.84,0.83,0.48,0.51,18.37,123.18
3,334566,34547965,27403045442,20204,22.23,31.55,12890,14.18,12.78,126242,138.88,272.76,0.86,0.85,0.49,0.51,21.2,121.84
4,662735,31301263,21998010140,19744,21.03,30.22,329714,351.13,1367.99,123681,131.72,269.14,0.86,0.84,0.41,0.48,16.61,126.56
5,177231,13101842,9074835539,12651,13.78,21.09,21533,23.46,97.1,68160,74.25,152.47,0.85,0.84,0.48,0.55,19.95,133.57
6,189548,16674377,12350893364,12471,12.48,17.81,11724,11.74,10.97,73310,73.38,157.7,0.81,0.8,0.48,0.54,20.97,122.06
7,421440,43231654,33166072149,20724,22.0,32.7,13270,14.09,18.01,146533,155.56,314.82,0.86,0.85,0.49,0.52,19.77,119.83
8,335032,36213569,27254288045,18150,20.26,30.03,11919,13.3,10.74,123159,137.45,284.69,0.86,0.85,0.48,0.51,17.92,135.02
9,246716,24053097,17725522698,17508,20.48,28.98,10695,12.51,10.77,109559,128.14,246.28,0.88,0.86,0.46,0.49,15.81,149.24
10,226071,22179080,15641826630,16163,19.29,26.12,10769,12.85,10.45,101223,120.79,228.8,0.87,0.86,0.47,0.5,17.86,142.86
11,239530,23222919,17940991681,16783,19.56,26.54,10764,12.55,10.32,103125,120.19,238.65,0.88,0.87,0.45,0.49,17.91,145.55
12,127674,9072168,6667237021,10777,12.49,16.8,8960,10.38,9.82,57968,67.17,132.93,0.86,0.86,0.45,0.52,19.65,148.06
13,145734,15970278,11589216366,11405,13.37,16.76,10231,11.99,10.83,62449,73.21,141.63,0.85,0.84,0.5,0.56,23.16,128.11
14,321138,34708615,26104564718,18758,21.44,30.84,10912,12.47,10.12,125993,143.99,278.78,0.82,0.81,0.51,0.52,20.27,123.31
15,324109,34514294,26219978776,17961,19.63,28.84,14106,15.42,44.79,120938,132.17,268.3,0.86,0.84,0.49,0.52,20.16,125.41
16,340390,35599474,26596274307,19713,22.03,30.87,14477,16.18,27.52,130075,145.34,280.13,0.86,0.85,0.48,0.51,17.68,128.93
