id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,10385868,893242702,853846253269,2384844,6.42,15.41,3246463,8.74,87.5,5501841,14.81,81.97,0.76,0.75,0.47,0.44,20.09,142.87
1,12060016,865584587,847182375030,2213464,5.96,15.94,5386527,14.52,172.52,5136497,13.84,83.73,0.75,0.74,0.48,0.45,20.01,141.65
2,15183257,1111119073,1098439364550,2554350,6.66,16.26,7402318,19.29,268.18,5895005,15.37,87.0,0.76,0.75,0.45,0.43,17.49,150.38
3,12333383,866488936,861265130643,2352778,6.3,15.66,5282347,14.14,153.08,5567862,14.91,81.55,0.75,0.74,0.46,0.44,18.93,143.48
4,9527655,757001538,737356303126,2354696,6.75,15.72,3497368,10.03,74.3,5216184,14.95,63.33,0.74,0.73,0.44,0.42,16.17,154.2
5,12475274,642117871,626173474360,2003254,6.71,17.3,7294685,24.44,254.08,4478706,15.0,55.81,0.7,0.7,0.45,0.45,13.23,147.75
6,11106352,704161299,697858158223,2079253,6.76,18.47,4933370,16.03,262.65,4931502,16.03,68.44,0.7,0.69,0.47,0.46,14.76,139.06
7,11354857,972572926,957024217123,2395726,6.29,15.81,3642596,9.56,94.15,5644885,14.82,81.98,0.73,0.73,0.47,0.45,20.1,138.85
8,11692511,1051662258,1022542405625,2412749,6.48,16.12,4321828,11.6,105.67,5711561,15.33,85.24,0.76,0.76,0.44,0.42,17.94,154.68
9,9603194,719538630,682320849952,2250748,6.36,14.39,3535218,9.99,58.08,5086236,14.38,75.36,0.79,0.78,0.4,0.39,12.7,176.65
10,9950703,606510771,560873415365,2183023,6.23,13.6,4274111,12.2,86.68,4823257,13.77,72.81,0.79,0.78,0.41,0.4,13.66,172.86
11,8644128,494075686,450274038574,2290256,6.87,16.85,3693641,11.08,80.73,4565668,13.69,64.0,0.78,0.77,0.4,0.4,12.94,174.06
12,8288708,586788997,559901135945,1839402,6.45,13.66,3179583,11.15,73.1,4212280,14.78,68.45,0.74,0.73,0.42,0.43,11.21,166.68
13,8553990,585246909,545934191382,1778298,6.14,15.44,3402802,11.75,97.15,4188443,14.46,65.47,0.71,0.7,0.47,0.47,14.69,145.99
14,10182447,813232272,763549339453,2172890,6.06,16.0,3764225,10.5,127.91,4942414,13.79,76.21,0.76,0.75,0.47,0.45,20.27,144.93
15,11554247,1039729253,999041773308,2235427,6.23,16.33,3970169,11.07,123.02,5468361,15.24,85.23,0.73,0.73,0.47,0.45,19.46,145.03
16,12945834,1001735297,951788551572,2376354,6.29,15.36,4650412,12.32,160.7,5756707,15.24,87.48,0.75,0.74,0.46,0.44,19.2,146.32
17,10652541,1021193392,970281106631,2504328,6.72,17.23,3846957,10.32,111.01,5762102,15.46,81.48,0.76,0.75,0.45,0.44,18.52,151.75
18,8081557,900045598,856530795029,2140561,6.19,16.17,3163008,9.15,79.39,4897835,14.17,62.54,0.73,0.72,0.48,0.46,19.47,140.05
19,6620487,560804707,514990366908,1894813,6.33,16.57,2919725,9.75,80.88,4303798,14.37,54.12,0.7,0.7,0.47,0.47,15.52,141.11
20,7469914,746017168,709561396628,1973103,6.7,17.56,3404028,11.57,125.25,4492552,15.27,64.02,0.71,0.7,0.46,0.46,14.92,144.83
21,10966187,1050708169,1016177416835,2593263,6.65,17.09,3802538,9.76,96.06,5855183,15.02,84.05,0.76,0.76,0.46,0.43,18.97,144.58
22,11777265,1048308265,1026572662561,2680966,6.78,17.6,3596940,9.1,87.7,6163975,15.6,90.64,0.77,0.77,0.46,0.43,19.59,146.48
23,11228589,1076513628,1027330009295,2569669,6.56,19.05,3368297,8.59,57.28,6042485,15.42,89.59,0.77,0.76,0.47,0.44,20.93,142.41
24,10201268,842570076,812236393930,2472243,6.47,16.89,3361014,8.8,59.0,5657900,14.81,78.57,0.74,0.74,0.47,0.45,20.04,140.17
25,8530218,704307418,671283773077,2147629,6.26,17.64,2946160,8.59,46.08,4825524,14.07,69.78,0.72,0.72,0.47,0.46,20.06,139.29
26,6915115,503257319,477477534140,1636484,5.78,17.4,2559295,9.04,60.76,3830592,13.53,60.9,0.7,0.7,0.49,0.49,16.65,141.55
27,8353739,587751123,542852231823,1829339,6.18,18.64,2783646,9.4,93.89,4510095,15.23,73.06,0.7,0.7,0.48,0.48,17.37,140.78
28,11327656,908955639,862822106572,2341702,6.14,15.35,3146048,8.24,71.88,5591319,14.65,79.84,0.74,0.74,0.47,0.45,21.1,141.91
29,12999871,1031494652,977739222932,2555727,6.58,16.67,3518834,9.06,102.91,5882500,15.14,86.82,0.77,0.76,0.44,0.42,16.94,152.32
30,13124591,1126286797,1074528205397,2429986,6.29,16.51,3819160,9.88,134.85,5829475,15.08,87.28,0.75,0.75,0.47,0.44,20.54,141.86
31,14561329,1110909393,1037274153811,2374400,6.2,15.59,4193627,10.95,157.37,5469546,14.28,76.69,0.76,0.75,0.47,0.44,19.66,140.95
32,13155165,973012704,919948485437,2397646,6.65,15.2,3924261,10.89,146.05,5166008,14.33,67.09,0.75,0.75,0.44,0.43,17.6,149.3
33,13531148,956114231,909356894767,2241770,7.29,48.08,3630029,11.8,141.19,5762397,18.73,308.72,0.69,0.69,0.45,0.44,14.18,146.11
34,13513573,888157105,794894904518,2445226,7.89,68.8,4077171,13.15,162.03,7414153,23.91,449.84,0.72,0.72,0.45,0.45,14.12,146.76
35,15921526,1322567883,1227787427533,2858353,7.46,58.68,4365090,11.39,160.79,8397609,21.92,368.57,0.74,0.74,0.46,0.43,19.56,141.67
36,15656138,1294784031,1247556554403,2892065,7.43,58.13,4393224,11.29,145.69,8375412,21.52,361.92,0.75,0.75,0.46,0.44,19.38,139.84
37,16991535,1335565550,1268089129831,2804855,7.34,58.42,4966474,13.0,229.2,8222367,21.52,369.11,0.75,0.75,0.46,0.44,18.49,139.59
38,17250817,1147506378,1030358395786,2613096,6.99,45.45,5306751,14.19,240.51,6977981,18.65,290.13,0.75,0.74,0.46,0.44,18.6,143.31
