id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,29708,2777194,2337278590,5509,19.4,18.24,4367,15.38,12.73,16150,56.87,73.55,0.5,0.53,0.44,0.35,17.78,128.37
1,27977,3629925,3474059306,5237,22.19,18.73,3763,15.94,10.72,14585,61.8,80.39,0.65,0.69,0.41,0.3,19.51,119.55
2,28488,4488213,4193886347,5238,21.56,18.08,4012,16.51,11.73,15208,62.58,78.74,0.61,0.65,0.44,0.33,19.49,119.12
3,30859,3799654,3472594168,5434,21.14,19.17,4925,19.16,48.04,16009,62.29,84.56,0.58,0.61,0.42,0.33,18.5,123.05
4,31024,2863133,2566600127,5298,23.65,18.52,5318,23.74,79.99,14961,66.79,83.01,0.69,0.73,0.41,0.29,19.34,122.78
5,12151,115209,43843982,4016,15.94,11.17,4429,17.58,13.13,6685,26.53,17.1,0.56,0.62,0.45,0.39,18.91,118.41
6,13384,311815,186355712,4186,18.44,12.0,4836,21.3,14.46,6951,30.62,19.72,0.64,0.7,0.46,0.41,21.78,110.9
7,32033,3803403,3574115421,5371,24.3,18.82,4327,19.58,12.98,16234,73.46,91.38,0.65,0.69,0.43,0.32,21.29,112.04
8,37533,5110329,4830631971,5545,21.08,20.15,4563,17.35,45.08,17871,67.95,97.35,0.59,0.62,0.41,0.32,16.93,132.09
9,25983,2573092,2331060239,5022,18.53,16.36,3450,12.73,9.04,13350,49.26,62.43,0.62,0.66,0.4,0.29,15.07,141.77
10,25864,3423615,3062711329,4925,21.41,18.13,3626,15.77,13.18,13521,58.79,80.06,0.69,0.72,0.4,0.3,18.64,129.62
11,23775,2797412,2671419631,4795,18.44,15.9,3396,13.06,8.91,12678,48.76,64.93,0.62,0.65,0.41,0.32,17.24,133.78
12,9546,141375,60090874,3264,13.71,8.66,3169,13.32,8.47,5205,21.87,13.35,0.62,0.68,0.45,0.4,18.33,123.79
13,10289,277324,119063521,3475,14.85,9.58,3534,15.1,9.88,5520,23.59,14.19,0.61,0.67,0.45,0.41,21.29,115.61
14,28677,3081852,2825453827,5154,19.38,17.98,3671,13.8,10.56,15286,57.47,81.11,0.57,0.6,0.42,0.33,18.07,125.27
15,36249,4732953,4257319010,5490,23.97,19.77,4103,17.92,11.94,17795,77.71,102.99,0.63,0.67,0.43,0.31,20.2,118.13
16,31238,2715959,2479838631,5263,25.55,19.05,4028,19.55,11.99,17006,82.55,93.04,0.66,0.7,0.42,0.31,20.97,118.91
17,13498,671583,567078928,4082,15.95,11.52,3705,14.47,10.42,7967,31.12,22.22,0.56,0.61,0.45,0.38,20.84,124.75
18,12084,388836,210745917,3875,16.21,11.18,3845,16.09,11.39,6693,28.0,19.46,0.57,0.62,0.47,0.42,22.16,112.75
19,11674,108244,44379201,3584,14.34,9.92,4391,17.56,17.93,6640,26.56,17.7,0.56,0.63,0.46,0.41,20.16,117.9
20,12161,218104,98255268,3783,14.95,10.78,4032,15.94,12.77,7111,28.11,18.95,0.55,0.61,0.46,0.42,19.58,122.82
21,36003,3392569,2946868730,5219,23.94,19.99,4946,22.69,82.62,17110,78.49,108.64,0.66,0.7,0.42,0.32,22.17,117.2
22,37642,4724200,4260717553,5770,20.46,19.97,4210,14.93,12.18,18862,66.89,94.98,0.52,0.54,0.44,0.37,19.24,127.48
23,32552,2853734,2401099796,5550,24.34,19.48,4403,19.31,13.06,17145,75.2,93.53,0.63,0.66,0.43,0.34,21.27,117.32
24,31017,2565026,2270061485,5113,24.35,18.56,4341,20.67,53.4,15675,74.64,85.75,0.65,0.69,0.45,0.33,24.18,113.45
25,32853,2948465,2516972466,5434,21.06,18.83,5143,19.93,47.27,16615,64.4,86.47,0.55,0.57,0.43,0.34,19.64,122.74
26,11850,3563319,2456420567,3647,14.53,9.88,4301,17.14,12.81,6801,27.1,18.92,0.58,0.62,0.46,0.42,17.89,122.74
27,15058,252306,129141566,3978,14.9,11.26,5190,19.44,15.67,8315,31.14,22.46,0.54,0.6,0.47,0.42,16.41,122.6
28,39168,2968972,2635839866,5547,20.39,19.17,4859,17.86,14.66,19683,72.36,98.94,0.52,0.56,0.43,0.34,18.57,129.3
29,42597,5178393,4838489115,5595,24.76,19.95,5388,23.84,20.46,19893,88.02,112.34,0.63,0.66,0.41,0.29,20.23,122.47
30,38952,3406287,3167862679,5545,19.87,18.72,5318,19.06,19.37,19333,69.29,98.63,0.52,0.56,0.42,0.33,19.46,131.15
31,43435,5533137,5083146517,5946,25.52,21.53,6991,30.0,111.98,20026,85.95,108.42,0.62,0.65,0.43,0.32,20.16,123.97
