id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,160984,13601985,12593186179,30742,11.64,11.12,26519,10.05,14.39,99037,37.51,53.03,0.57,0.6,0.43,0.42,14.4,142.11
1,144868,16747158,15900035405,28632,11.09,10.82,25208,9.76,17.02,90375,35.0,52.24,0.55,0.58,0.44,0.41,14.11,141.11
2,168456,15625886,14466901890,31191,11.81,11.67,25595,9.69,14.1,102923,38.96,54.94,0.54,0.58,0.44,0.41,12.42,141.97
3,171896,17300705,15457950058,31503,11.86,11.61,26217,9.87,14.42,102339,38.52,56.97,0.54,0.57,0.43,0.41,14.18,141.91
4,142309,10640050,9897638126,28691,10.9,9.71,26306,9.99,13.62,86146,32.73,49.9,0.58,0.61,0.43,0.42,13.52,149.02
5,89209,4482217,4077299781,24719,9.28,7.65,24978,9.37,13.49,63345,23.77,20.53,0.54,0.58,0.45,0.45,14.11,148.64
6,112250,8217181,7583755345,27150,10.09,8.4,29061,10.8,19.85,74700,27.76,27.16,0.53,0.57,0.45,0.45,13.61,142.64
7,207184,16186143,14644146860,33664,12.61,12.72,36349,13.61,40.59,113877,42.65,61.32,0.53,0.56,0.44,0.41,15.47,138.87
8,169650,13839189,12508287190,31115,11.77,11.4,23421,8.86,9.82,102030,38.6,56.63,0.56,0.6,0.43,0.41,13.18,147.14
9,135748,11300191,9498877483,29621,11.44,10.52,24205,9.35,11.13,88068,34.0,49.72,0.59,0.62,0.42,0.39,11.34,154.65
10,128334,12444665,10826658964,28796,10.86,9.6,22897,8.63,9.26,84905,32.02,45.54,0.59,0.61,0.42,0.4,12.05,152.85
11,117127,8025864,7355718718,27398,10.58,9.36,23391,9.03,11.14,76698,29.61,47.16,0.61,0.64,0.42,0.41,11.91,155.5
12,67321,3539525,3178505707,21836,8.42,5.64,21706,8.37,11.13,49783,19.19,14.11,0.58,0.61,0.43,0.43,12.5,153.17
13,80658,4909676,4198569452,22666,8.61,6.73,24980,9.49,14.79,58019,22.04,21.02,0.56,0.59,0.46,0.46,14.42,142.07
14,147592,12862958,11610459710,29732,11.41,10.6,25246,9.69,14.84,95245,36.55,50.63,0.56,0.58,0.45,0.43,15.41,139.1
