id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,1830,2572,109313,1484,3.81,1.76,1642,4.22,2.04,1738,4.47,2.32,0.92,0.9,0.47,0.46,0.56,219.84
1,2201,3137,136323,1446,3.75,1.69,1541,3.99,1.93,2080,5.39,3.49,0.77,0.76,0.46,0.44,1.29,219.88
2,2053,2904,124887,1522,4.14,1.84,1634,4.44,2.02,1944,5.28,2.92,0.82,0.81,0.44,0.42,1.28,222.63
3,2148,2923,126134,1567,4.16,1.96,1666,4.42,1.94,2024,5.37,3.03,0.82,0.81,0.44,0.42,1.03,218.57
4,2717,3533,147245,1657,4.38,1.68,1816,4.8,2.01,2304,6.1,3.54,0.82,0.82,0.37,0.36,1.04,224.66
5,2415,3214,139223,1666,4.36,1.82,1810,4.74,2.06,2140,5.6,3.06,0.86,0.85,0.41,0.39,0.96,223.29
6,2363,3310,147617,1676,4.21,1.76,1832,4.6,2.02,2213,5.56,3.28,0.84,0.82,0.45,0.43,1.0,215.48
7,1972,2791,122376,1509,3.99,1.83,1628,4.31,1.99,1868,4.94,2.9,0.87,0.85,0.46,0.45,0.69,218.01
8,2856,3520,147658,1685,4.47,2.12,1832,4.86,1.96,2338,6.2,3.55,0.81,0.8,0.4,0.38,1.08,232.01
9,3160,3845,160072,1678,4.26,1.53,2126,5.4,1.89,2393,6.07,2.63,0.89,0.88,0.32,0.31,0.71,237.81
10,2946,3596,150944,1607,4.16,1.49,1898,4.92,1.79,2299,5.96,2.96,0.85,0.83,0.34,0.34,0.95,238.16
11,3311,4255,177472,2036,5.05,1.82,2212,5.49,2.04,2613,6.48,3.33,0.87,0.86,0.33,0.32,1.02,236.54
12,2857,3811,157008,1727,4.41,1.75,1867,4.76,2.0,2316,5.91,3.26,0.84,0.84,0.37,0.36,1.24,234.61
13,1927,2796,120651,1527,3.93,2.06,1679,4.32,1.95,1822,4.68,2.82,0.91,0.89,0.44,0.43,0.42,224.74
14,2093,2895,123701,1479,3.79,1.57,1587,4.07,1.76,1911,4.9,2.89,0.85,0.84,0.46,0.46,1.07,228.69
15,1840,2592,109534,1295,3.5,1.53,1466,3.96,1.89,1728,4.67,2.92,0.87,0.86,0.47,0.45,0.64,226.73
16,2201,2929,124318,1525,4.05,1.77,1798,4.77,2.25,2009,5.33,2.71,0.87,0.85,0.42,0.41,0.85,228.73
17,2180,2971,130142,1621,4.2,1.69,1856,4.81,1.99,2052,5.32,2.68,0.89,0.87,0.42,0.41,0.56,226.17
