id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,781509,96145369,92492979319,232530,7.77,17.56,250749,8.38,34.1,493915,16.51,50.38,0.81,0.8,0.48,0.41,23.99,127.07
1,622096,88227960,83490789402,214559,6.94,13.55,215534,6.97,24.06,430349,13.92,37.84,0.81,0.8,0.49,0.42,24.77,125.96
2,700585,99929568,98379446436,215905,7.28,9.81,247620,8.36,80.67,452495,15.27,33.5,0.81,0.8,0.47,0.41,23.79,128.2
3,662323,82692800,79377911107,200286,7.5,9.56,211209,7.91,30.51,433545,16.23,35.31,0.8,0.79,0.47,0.4,23.68,128.44
4,592086,71770175,69506513380,191497,8.15,9.39,217180,9.24,23.8,369578,15.72,30.18,0.8,0.79,0.45,0.4,21.0,142.9
5,387361,44963251,47601389197,163382,7.13,9.26,212099,9.25,29.88,263530,11.5,15.2,0.79,0.79,0.47,0.41,23.05,136.4
6,463867,48383355,44948774241,192733,6.98,9.19,243203,8.8,26.33,324915,11.76,15.82,0.79,0.78,0.48,0.42,23.21,126.23
7,770834,95196910,91219992946,235335,7.45,9.87,240193,7.61,22.69,504947,15.99,36.47,0.8,0.79,0.48,0.41,23.98,124.25
8,740084,85379166,82452210443,233027,7.05,8.74,243315,7.36,19.45,484217,14.65,32.74,0.82,0.81,0.47,0.41,20.24,146.25
9,607759,58092779,51763156906,198742,7.26,8.61,207476,7.58,15.17,399415,14.6,30.34,0.83,0.81,0.46,0.42,16.76,165.21
10,538808,52280399,48023970946,187854,7.4,8.05,188676,7.43,15.51,361181,14.23,26.82,0.81,0.8,0.46,0.41,18.66,158.82
11,467912,44844082,39897713902,174968,7.88,8.18,185626,8.36,18.97,313256,14.11,25.22,0.81,0.8,0.46,0.42,18.9,160.9
12,321178,25875357,23154201083,141200,6.94,8.25,169302,8.32,19.72,217000,10.67,14.0,0.8,0.79,0.47,0.44,20.59,153.7
