id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,105797,17317417,19145380304,8648,11.0,16.75,5910,7.52,6.25,41669,53.01,140.49,0.89,0.88,0.46,0.5,12.25,134.68
1,91153,19913777,21590396696,7416,10.36,15.23,5361,7.49,6.63,33234,46.42,112.88,0.91,0.91,0.47,0.5,11.99,138.52
2,112977,21413141,23681358561,7966,10.93,16.77,5512,7.56,6.1,40784,55.95,148.85,0.9,0.9,0.44,0.47,10.13,135.15
3,112418,28863453,30571426398,8259,11.28,18.07,5930,8.1,7.68,41081,56.12,147.98,0.91,0.91,0.44,0.48,10.24,135.36
4,103759,19136268,21140139362,8078,11.08,15.19,6329,8.68,7.17,37177,51.0,129.98,0.92,0.92,0.42,0.46,11.13,146.42
5,34573,1514556,1311552909,6439,8.1,6.9,5827,7.33,4.57,17373,21.85,34.87,0.92,0.91,0.46,0.51,11.88,141.47
6,40326,2289946,2226599842,7658,7.94,7.39,7123,7.38,5.04,20392,21.13,37.2,0.93,0.92,0.49,0.55,12.0,134.5
7,130556,24601163,26758341492,8537,11.37,18.43,5954,7.93,7.05,46305,61.66,169.47,0.92,0.92,0.47,0.51,10.43,129.54
8,120151,27907198,30751648729,8265,11.54,18.1,5975,8.34,6.74,42720,59.66,158.53,0.92,0.91,0.42,0.47,9.81,150.59
9,87574,15745129,17212260872,7143,11.13,16.17,5194,8.09,6.26,32112,50.02,125.9,0.93,0.92,0.39,0.44,9.78,171.05
10,88377,23319351,24699907454,7480,11.03,15.95,5774,8.52,7.03,34177,50.41,126.95,0.94,0.94,0.42,0.46,9.42,165.1
11,77528,14097105,14296987916,7207,10.58,13.24,5226,7.67,5.52,29409,43.19,104.4,0.92,0.91,0.4,0.45,10.65,165.27
12,29191,990847,811476596,5753,8.39,7.18,4748,6.92,3.92,15467,22.55,33.71,0.93,0.92,0.43,0.5,11.75,158.5
13,30678,970992,696739605,5525,7.8,7.4,6694,9.45,16.56,15601,22.04,34.5,0.92,0.92,0.48,0.54,16.35,143.17
14,104450,20984054,23211504888,7868,11.19,16.8,5188,7.38,6.37,39400,56.05,144.4,0.92,0.92,0.46,0.5,9.98,140.09
15,115119,22649559,23691411986,8794,9.56,15.74,8771,9.53,6.85,41676,45.3,133.23,0.95,0.94,0.46,0.51,8.04,133.23
16,101800,18968578,20793717678,9313,8.41,13.68,16783,15.15,23.17,38541,34.78,108.63,0.96,0.95,0.48,0.55,6.37,132.05
17,31888,2070701,2084718460,5943,7.98,7.23,5499,7.38,5.02,16766,22.5,35.52,0.92,0.91,0.46,0.5,14.26,143.64
18,31009,1199923,1061991542,5762,7.73,7.11,4986,6.69,4.46,16070,21.57,34.14,0.89,0.88,0.46,0.5,13.28,135.41
19,34134,1546276,1267129426,6242,7.95,7.19,5608,7.14,4.83,16891,21.52,34.37,0.9,0.89,0.47,0.52,13.88,131.62
20,34469,2575255,2674620725,6229,8.43,7.5,5673,7.68,5.05,17275,23.38,37.54,0.92,0.91,0.45,0.5,12.68,139.7
21,124910,29295977,33591493909,8660,11.73,18.61,6192,8.39,8.03,43326,58.71,157.88,0.91,0.9,0.44,0.49,11.09,141.8
22,124036,27824158,30159302090,8609,12.02,17.78,5948,8.31,7.29,43268,60.43,153.64,0.92,0.92,0.44,0.48,10.47,136.28
23,113745,19872440,20135261813,8222,10.95,17.07,5831,7.76,6.79,41074,54.69,148.78,0.92,0.91,0.45,0.48,10.78,138.87
24,103204,19725650,20595157733,7769,10.7,16.66,5875,8.09,7.17,39674,54.65,143.13,0.91,0.9,0.47,0.51,11.66,132.47
