id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,1471,2069,90618,1278,3.56,1.61,1408,3.92,1.87,1404,3.91,1.86,0.96,0.94,0.45,0.43,0.26,208.54
1,1540,2099,94334,1191,3.3,1.51,1431,3.96,2.95,1296,3.59,1.73,0.96,0.93,0.46,0.44,0.09,209.08
2,1611,2265,101610,1388,3.8,1.77,1531,4.19,1.99,1532,4.2,1.99,0.96,0.93,0.44,0.42,0.52,205.08
3,1494,2182,98020,1284,3.57,1.57,1417,3.94,1.81,1421,3.95,1.83,0.97,0.94,0.45,0.43,0.76,206.29
4,2157,2784,120898,1602,4.38,1.98,1741,4.76,2.05,1779,4.86,2.3,0.95,0.93,0.37,0.35,0.11,210.9
5,1909,2474,111677,1492,4.09,1.73,1676,4.59,2.06,1690,4.63,2.13,0.96,0.93,0.41,0.4,0.15,209.44
6,1860,2639,117888,1617,4.03,1.73,1777,4.43,1.97,1777,4.43,1.96,0.96,0.93,0.45,0.43,0.17,204.99
7,1344,1937,83522,1201,3.4,1.42,1287,3.65,1.57,1279,3.62,1.55,0.97,0.95,0.47,0.45,0.17,206.54
8,2157,2700,114685,1371,3.73,1.59,1681,4.57,2.11,1684,4.58,2.11,0.96,0.94,0.4,0.39,0.36,221.62
9,2660,3125,133443,1518,3.96,1.58,1933,5.05,1.9,1954,5.1,1.95,0.97,0.94,0.32,0.31,0.16,234.85
10,2861,3449,148092,1449,3.93,1.35,2093,5.67,3.86,1781,4.83,1.63,0.97,0.95,0.32,0.32,0.16,232.38
11,3206,4042,180170,1675,4.48,1.59,2372,6.34,4.66,1884,5.04,1.9,0.95,0.93,0.31,0.31,0.25,224.22
12,3172,4052,184550,1580,4.11,1.54,2367,6.16,5.2,1719,4.48,1.76,0.96,0.94,0.34,0.33,0.18,221.53
13,1912,2673,121526,1383,3.66,1.67,1761,4.66,3.29,1551,4.1,1.95,0.96,0.93,0.45,0.43,0.11,213.56
14,1700,2335,104412,1400,3.6,1.6,1539,3.96,1.85,1560,4.01,1.92,0.94,0.91,0.46,0.45,0.37,214.42
15,1563,2172,93971,1262,3.39,1.48,1482,3.98,1.83,1483,3.99,1.82,0.95,0.93,0.44,0.43,0.13,213.73
16,1944,2592,114270,1482,4.03,1.69,1776,4.83,2.22,1777,4.83,2.2,0.95,0.93,0.41,0.39,0.06,219.53
17,1839,2573,117786,1429,3.74,1.64,1711,4.48,2.02,1729,4.53,2.08,0.94,0.91,0.42,0.41,0.39,214.74
18,1557,2169,94241,1322,3.61,1.62,1491,4.07,1.91,1477,4.04,1.87,0.96,0.94,0.48,0.47,0.1,210.02
19,1703,2558,113353,1499,3.99,1.78,1605,4.27,1.92,1640,4.36,2.06,0.93,0.9,0.47,0.44,0.44,200.73
20,1919,2793,126270,1575,4.09,1.65,1805,4.69,2.0,1823,4.74,2.07,0.95,0.92,0.45,0.43,0.3,206.84
21,1852,2834,123399,1506,3.87,1.68,1722,4.43,1.97,1714,4.41,1.96,0.97,0.95,0.45,0.43,0.19,212.02
22,2024,3098,136068,1588,4.11,3.87,1680,4.35,1.94,1856,4.81,5.17,0.94,0.92,0.43,0.42,0.58,210.14
23,1818,2564,118328,1483,3.91,1.73,1735,4.58,2.24,1713,4.52,2.06,0.94,0.91,0.46,0.43,0.46,207.66
24,1611,2282,97004,1361,3.67,1.64,1523,4.11,1.88,1535,4.14,1.96,0.95,0.94,0.44,0.42,0.13,208.18
25,1461,2084,92983,1226,3.39,1.57,1350,3.73,1.78,1381,3.81,1.9,0.94,0.92,0.47,0.45,0.23,209.65
26,1597,2190,95300,1302,3.55,1.44,1503,4.1,1.73,1502,4.09,1.73,0.97,0.95,0.45,0.43,0.28,210.64
27,1563,2218,96004,1304,3.51,1.58,1482,3.99,1.82,1481,3.99,1.81,0.96,0.94,0.47,0.45,0.3,205.76
28,1611,2194,93355,1359,3.6,1.62,1538,4.08,1.91,1531,4.06,1.9,0.97,0.96,0.45,0.44,0.34,216.3
29,1682,2307,102360,1371,3.84,1.74,1515,4.24,1.99,1551,4.34,2.07,0.95,0.93,0.43,0.42,0.13,214.89
30,1909,2698,128849,1557,3.96,1.69,1763,4.49,2.0,1807,4.6,2.1,0.92,0.88,0.44,0.41,0.09,211.07
31,1725,2371,102211,1471,3.87,1.59,1647,4.33,1.85,1638,4.31,1.83,0.96,0.94,0.44,0.42,0.14,216.25
32,1863,2479,111172,1515,4.04,1.59,1699,4.53,1.82,1690,4.51,1.8,0.97,0.95,0.41,0.39,0.07,214.58
33,1990,2698,117177,1623,4.18,1.62,1859,4.79,1.94,1842,4.75,1.89,0.97,0.95,0.42,0.4,0.18,212.3
34,1896,2537,109919,1566,4.09,1.79,1743,4.55,1.91,1783,4.66,2.09,0.95,0.93,0.42,0.4,0.05,210.47
35,1513,2080,90494,1297,3.62,1.5,1443,4.03,1.72,1445,4.04,1.73,0.97,0.95,0.42,0.41,0.05,217.53
36,1324,1825,77642,1149,3.25,1.47,1264,3.58,1.68,1262,3.58,1.67,0.96,0.95,0.46,0.44,0.17,215.62
37,779,1065,45676,693,3.14,1.5,749,3.39,1.65,745,3.37,1.61,0.95,0.94,0.49,0.47,0.19,216.51
