id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,639,8770,9472709,509,3.95,1.93,548,4.25,2.37,578,4.48,2.45,0.92,0.89,0.46,0.44,0.38,153.6
1,571,282218,406634083,467,3.71,1.64,494,3.92,1.9,547,4.34,2.2,0.89,0.86,0.5,0.47,1.42,145.29
2,812,11539,12620669,582,4.58,1.89,610,4.8,2.05,692,5.45,2.83,0.91,0.88,0.45,0.44,1.87,158.44
3,722,5067,3786282,578,4.48,2.45,583,4.52,2.04,680,5.27,3.1,0.8,0.75,0.46,0.46,1.54,144.08
4,780,4418,2453313,553,4.5,2.1,588,4.78,2.01,654,5.32,2.6,0.88,0.86,0.45,0.47,2.23,159.07
5,783,5949,4103350,554,4.33,2.22,566,4.42,1.76,667,5.21,3.14,0.85,0.82,0.42,0.42,1.41,152.43
6,701,3375,1635847,596,4.55,2.54,597,4.56,1.89,667,5.09,3.13,0.87,0.85,0.47,0.46,1.02,141.91
7,621,4283,3150265,543,4.21,2.9,524,4.06,1.87,603,4.67,3.31,0.82,0.79,0.51,0.52,1.14,137.29
8,861,4036,1980251,547,4.11,2.26,619,4.65,2.03,683,5.14,2.82,0.92,0.9,0.44,0.44,0.92,166.27
9,997,3215,1526836,557,4.42,1.49,701,5.56,1.68,752,5.97,2.05,0.93,0.9,0.32,0.31,1.51,186.0
10,893,2962,1223240,559,4.3,1.71,627,4.82,1.94,651,5.01,2.07,0.94,0.92,0.37,0.37,0.88,187.35
11,923,4445,1239643,613,4.75,1.84,648,5.02,2.04,698,5.41,2.35,0.92,0.88,0.37,0.37,0.59,184.77
12,813,2889,1136453,583,4.45,1.71,606,4.63,1.92,637,4.86,2.07,0.92,0.89,0.4,0.41,0.43,175.79
13,560,7904,2897597,456,3.74,1.71,503,4.12,2.0,529,4.34,2.1,0.95,0.93,0.5,0.5,0.64,153.56
14,597,3222,1556380,505,4.07,1.72,521,4.2,1.78,557,4.49,1.94,0.92,0.9,0.45,0.47,1.33,157.34
15,625,3473,1941547,493,3.85,1.58,542,4.23,1.83,588,4.59,2.0,0.83,0.8,0.49,0.51,5.4,156.33
16,615,2015,609549,465,3.81,1.76,548,4.49,2.34,573,4.7,2.49,0.88,0.86,0.44,0.42,3.8,154.49
17,792,91444,99305793,577,4.44,2.08,608,4.68,1.95,717,5.52,2.9,0.82,0.79,0.44,0.42,13.86,152.48
18,562,4318,1960427,439,3.57,1.6,458,3.72,1.57,523,4.25,2.34,0.87,0.85,0.54,0.51,19.77,140.62
19,780,21225,21533634,621,4.5,2.56,618,4.48,2.07,728,5.28,3.34,0.88,0.87,0.46,0.43,12.08,141.38
20,752,4573,2086054,606,4.66,2.98,612,4.71,1.97,713,5.48,3.85,0.91,0.9,0.47,0.44,13.31,146.22
21,872,3100,1187663,666,4.93,6.24,642,4.76,1.88,797,5.9,8.09,0.87,0.83,0.5,0.49,8.63,142.98
22,702,10554,6987011,550,4.17,1.82,603,4.57,2.08,641,4.86,2.37,0.9,0.87,0.52,0.51,8.57,143.38
23,669,2858,1212538,505,3.91,1.85,570,4.42,2.14,593,4.6,2.18,0.94,0.92,0.47,0.44,8.72,154.98
24,805,16679,18550744,590,4.57,2.15,643,4.98,2.34,763,5.91,3.39,0.82,0.82,0.47,0.46,8.58,144.59
25,624,4562,3502149,459,3.53,1.52,501,3.85,1.73,566,4.35,1.98,0.86,0.86,0.48,0.47,12.75,145.29
26,560,5769,5502044,428,3.4,1.48,484,3.84,1.92,530,4.21,2.16,0.92,0.91,0.5,0.47,16.51,143.48
27,640,7312,6306228,492,3.97,1.71,522,4.21,1.8,591,4.77,2.34,0.93,0.91,0.49,0.47,12.24,144.77
28,657,3371,1194715,534,4.08,1.86,570,4.35,1.94,610,4.66,2.17,0.89,0.87,0.48,0.47,7.93,147.08
29,289,1522,806012,245,4.8,2.02,253,4.96,1.97,277,5.43,2.24,0.89,0.86,0.44,0.4,9.21,155.38
30,510,15854,16273484,383,4.51,2.16,417,4.91,2.28,462,5.44,2.98,0.95,0.92,0.46,0.45,9.1,156.53
31,750,9809,9131585,572,4.4,1.81,611,4.7,2.12,709,5.45,2.94,0.89,0.87,0.46,0.43,9.34,146.16
32,843,4986,2730240,682,5.01,1.98,706,5.19,2.08,755,5.55,2.37,0.92,0.92,0.45,0.46,10.86,151.08
33,989,5306,2131781,730,5.41,1.85,779,5.77,2.15,894,6.62,2.68,0.89,0.91,0.52,0.59,15.06,141.73
34,998,5620,2320134,763,5.3,1.9,827,5.74,2.01,902,6.26,2.28,0.94,0.94,0.48,0.52,16.76,142.45
35,938,6349,3845258,692,4.98,2.01,751,5.4,2.54,860,6.19,2.77,0.85,0.87,0.46,0.5,12.0,133.08
36,809,55625,69239875,582,4.51,1.78,614,4.76,2.02,672,5.21,2.54,0.94,0.94,0.5,0.52,11.15,141.46
37,848,13609,14065624,664,4.96,1.83,679,5.07,1.92,770,5.75,2.27,0.92,0.94,0.51,0.55,12.69,135.51
38,835,18572,21202464,644,4.74,1.94,675,4.96,2.18,733,5.39,3.02,0.94,0.94,0.49,0.52,12.5,143.17
39,1014,6681,3733065,764,5.46,1.97,808,5.77,2.27,881,6.29,2.43,0.95,0.96,0.5,0.54,13.28,143.31
40,1060,9001,6285434,795,5.64,2.79,803,5.7,2.11,925,6.56,3.6,0.92,0.93,0.47,0.52,13.07,140.14
41,1072,15176,12843961,772,5.51,2.13,826,5.9,2.08,913,6.52,2.92,0.96,0.97,0.47,0.52,14.2,147.83
42,1012,4768,1723799,739,5.43,2.87,756,5.56,2.06,838,6.16,3.7,0.93,0.93,0.47,0.55,9.31,157.34
