id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,105,617,135365,92,2.71,1.17,94,2.76,1.3,98,2.88,1.41,1.0,1.0,0.66,0.62,68.88,162.55
1,117,1481,1131791,98,3.06,1.48,100,3.12,1.62,107,3.34,2.12,0.99,0.99,0.67,0.61,68.32,153.55
2,124,2876,2622765,92,3.54,1.84,94,3.62,1.88,115,4.42,3.25,0.97,0.98,0.61,0.58,50.93,151.3
3,95,2293,2057754,83,2.68,1.25,84,2.71,1.42,91,2.94,1.44,0.96,0.96,0.56,0.44,41.82,143.34
4,229,2939,2202041,179,4.16,1.53,190,4.42,1.69,205,4.77,2.11,0.98,0.96,0.53,0.48,28.21,167.49
5,201,1734,1181560,141,3.52,1.47,146,3.65,1.55,163,4.08,1.98,0.99,0.99,0.59,0.55,45.43,154.0
6,221,27807,31647298,168,3.65,1.65,166,3.61,1.6,191,4.15,2.21,0.99,0.99,0.62,0.55,33.99,148.02
7,196,1252,381873,170,3.4,1.46,170,3.4,1.48,185,3.7,1.46,0.98,0.98,0.62,0.58,44.1,148.05
8,171,1668,863552,118,2.95,1.26,122,3.05,1.38,145,3.62,1.88,0.99,0.99,0.6,0.56,52.35,159.89
9,201,3195,1991410,103,3.43,1.07,119,3.97,1.07,136,4.53,1.63,1.0,1.0,0.49,0.44,28.18,206.62
10,137,626,150918,92,3.54,0.95,103,3.96,1.15,109,4.19,1.2,0.98,0.99,0.54,0.48,25.52,195.27
11,95,841,181381,64,3.76,1.39,62,3.65,1.06,69,4.06,2.25,0.93,0.94,0.6,0.55,31.06,199.34
12,85,506,90237,62,2.95,1.02,65,3.1,1.14,66,3.14,1.2,0.95,0.94,0.59,0.5,51.28,179.69
13,78,713,185968,68,2.62,1.24,69,2.65,1.26,73,2.81,1.74,0.99,1.0,0.62,0.49,68.51,140.81
14,59,417,85012,51,2.68,1.0,53,2.79,1.13,54,2.84,1.12,1.0,1.0,0.63,0.56,56.47,170.8
15,126,10711,14016433,93,3.1,1.42,100,3.33,1.56,113,3.77,1.81,0.99,0.98,0.61,0.54,56.51,160.39
16,134,941,161851,119,3.05,1.41,122,3.13,1.58,129,3.31,1.54,0.98,0.97,0.66,0.64,24.6,171.37
17,157,1383,642741,138,3.37,1.26,142,3.46,1.48,152,3.71,1.57,0.99,0.99,0.58,0.48,44.04,153.7
18,135,2772,2372561,109,2.72,1.47,110,2.75,1.45,122,3.05,1.69,0.99,0.99,0.67,0.59,76.65,155.56
19,186,7123,6982148,135,3.0,1.38,136,3.02,1.25,157,3.49,2.08,0.98,0.97,0.64,0.61,52.65,144.91
20,105,644,144018,88,2.93,1.46,91,3.03,1.56,98,3.27,1.78,0.99,0.99,0.67,0.6,68.56,147.65
21,143,2252,1790782,112,3.2,1.68,110,3.14,1.4,131,3.74,2.57,0.99,0.99,0.66,0.64,48.25,160.81
22,120,1112,346757,101,3.48,1.94,97,3.34,1.32,112,3.86,2.15,0.81,0.77,0.55,0.51,38.65,155.77
