id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,3063,6241,328617,659,4.61,1.99,703,4.92,2.35,962,6.73,3.37,0.62,0.65,0.43,0.45,1.31,188.27
1,4538,9668,439179,711,4.94,1.98,699,4.85,2.66,998,6.93,3.72,0.6,0.65,0.41,0.44,1.42,228.58
2,1146,6162,744335,607,4.43,1.76,785,5.73,4.22,914,6.67,3.55,0.64,0.64,0.48,0.48,3.34,136.04
3,1445,14930,2014418,616,4.43,1.7,1157,8.32,4.56,849,6.11,3.04,0.82,0.83,0.46,0.48,3.44,107.07
4,1247,2176,146922,641,4.64,1.74,669,4.85,2.89,1130,8.19,3.82,0.52,0.53,0.43,0.43,2.53,153.81
5,1803,2527,118673,615,4.36,1.75,593,4.21,1.87,1710,12.13,5.41,0.33,0.36,0.47,0.46,4.19,152.5
6,736,1823,157213,566,4.22,1.66,654,4.88,5.05,608,4.54,2.01,0.92,0.88,0.45,0.44,0.48,129.05
7,1522,3831,379546,702,4.91,1.98,692,4.84,4.34,1342,9.38,5.07,0.43,0.44,0.48,0.48,5.07,144.14
8,2335,12130,1678308,681,4.76,1.94,1389,9.71,8.06,1431,10.01,4.41,0.62,0.64,0.44,0.43,3.65,144.4
9,1799,2446,120957,706,4.94,1.45,814,5.69,1.76,1472,10.29,3.93,0.56,0.56,0.39,0.39,2.34,168.3
10,3130,4149,180257,905,6.28,1.54,735,5.1,1.83,2786,19.35,5.65,0.27,0.29,0.46,0.46,5.25,166.64
11,3064,4388,193589,888,6.17,1.47,948,6.58,18.22,2525,17.53,5.56,0.32,0.35,0.45,0.44,5.28,170.04
12,2690,3892,179892,819,5.69,1.71,709,4.92,2.1,2423,16.83,5.77,0.29,0.32,0.44,0.44,4.86,171.21
13,2860,4159,185813,778,5.4,1.71,636,4.42,1.84,2733,18.98,6.66,0.22,0.24,0.48,0.48,5.27,161.29
14,3254,4561,211208,733,5.09,1.78,574,3.99,1.82,3107,21.58,7.81,0.17,0.2,0.48,0.48,5.73,161.18
15,1159,1868,107074,601,4.29,1.74,577,4.12,1.81,1079,7.71,4.22,0.51,0.52,0.47,0.47,2.69,147.69
16,1326,1915,102002,658,4.63,1.82,643,4.53,1.89,1261,8.88,4.54,0.48,0.49,0.48,0.48,3.69,148.7
17,1183,1954,121620,572,4.18,1.53,622,4.54,1.86,1130,8.25,3.93,0.54,0.56,0.46,0.45,2.54,148.47
18,1235,1889,97563,573,4.06,1.84,543,3.85,1.76,1180,8.37,4.32,0.44,0.45,0.47,0.47,3.0,147.78
19,2048,6366,692832,620,4.37,1.68,872,6.14,7.27,1719,12.11,5.1,0.41,0.45,0.47,0.47,3.97,150.92
20,1496,2418,132638,685,5.04,2.05,811,5.96,12.78,1281,9.42,4.59,0.52,0.54,0.47,0.47,3.92,150.47
21,1758,2387,101540,636,4.42,1.95,577,4.01,1.98,1669,11.59,5.61,0.31,0.33,0.48,0.48,3.8,156.65
22,1454,2792,178017,662,4.7,2.05,668,4.74,2.27,1380,9.79,4.82,0.46,0.48,0.46,0.45,6.32,151.97
23,1640,2584,125031,698,4.92,4.5,621,4.37,1.86,1571,11.06,7.9,0.42,0.44,0.48,0.48,4.67,149.54
24,1584,2272,94860,588,4.08,1.74,599,4.16,2.05,1517,10.53,4.97,0.32,0.33,0.49,0.48,6.17,147.07
25,1470,2297,112933,597,4.26,1.67,598,4.27,1.88,1400,10.0,4.09,0.38,0.39,0.48,0.47,4.71,155.05
26,862,1430,74112,509,3.77,1.68,542,4.01,1.96,817,6.05,3.58,0.63,0.63,0.49,0.48,3.4,140.49
27,2213,4502,349999,659,4.58,1.85,746,5.18,4.23,2011,13.97,6.66,0.35,0.4,0.49,0.49,5.19,146.15
28,2123,3514,197682,666,4.62,1.71,668,4.64,2.55,1978,13.74,5.91,0.31,0.32,0.47,0.47,5.53,155.49
