id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,47,1190,1038532,37,3.08,1.78,36,3.0,1.86,41,3.42,1.83,1.0,1.0,0.51,0.45,9.27,148.75
1,28,169,50401,26,2.89,1.45,23,2.56,0.88,28,3.11,1.76,1.0,1.0,0.6,0.54,6.06,162.41
4,15,90,34149,9,3.0,1.0,13,4.33,2.08,15,5.0,3.0,1.0,1.0,0.33,0.31,1.96,148.97
7,147,2052,998549,110,4.07,2.73,89,3.3,1.59,137,5.07,4.26,0.97,0.98,0.5,0.44,10.59,150.01
8,50,397,214941,42,2.8,0.86,40,2.67,0.98,44,2.93,0.96,0.97,0.93,0.42,0.3,4.1,169.15
10,42,241,94002,24,3.43,0.98,27,3.86,1.07,29,4.14,1.35,0.99,0.99,0.31,0.23,1.3,183.33
14,46,782,400592,38,4.22,2.54,29,3.22,1.48,44,4.89,3.02,0.99,1.0,0.52,0.37,21.15,162.36
15,72,351,92586,61,3.39,1.24,61,3.39,1.5,68,3.78,1.35,0.99,0.99,0.44,0.38,4.9,169.07
16,37,453,179719,22,2.2,1.14,21,2.1,0.88,27,2.7,1.42,0.98,0.94,0.61,0.62,9.08,143.38
21,60,823,557281,46,3.07,1.22,44,2.93,1.44,54,3.6,1.59,1.0,1.0,0.56,0.5,5.91,151.64
22,109,2510,1513878,77,4.28,3.68,53,2.94,1.43,98,5.44,5.96,0.99,0.99,0.52,0.47,7.81,160.52
24,18,218,115140,15,3.0,1.22,13,2.6,1.14,18,3.6,2.07,1.0,1.0,0.6,0.54,9.59,114.86
32,48,428,212790,35,2.92,1.16,36,3.0,1.28,47,3.92,1.62,0.99,1.0,0.46,0.31,4.15,148.21
35,70,10374,11032160,45,3.21,1.25,36,2.57,1.16,52,3.71,1.73,1.0,1.0,0.45,0.37,14.18,148.37
37,66,788,271825,44,5.5,2.07,29,3.62,2.07,54,6.75,2.49,1.0,1.0,0.48,0.36,19.84,151.45
38,101,600,227810,90,2.9,1.49,89,2.87,1.63,98,3.16,1.55,0.96,0.96,0.47,0.35,3.53,145.38
42,41,467,126566,33,3.67,1.41,28,3.11,0.78,37,4.11,1.62,1.0,1.0,0.42,0.34,9.0,168.92
44,55,434,156978,43,2.69,1.35,43,2.69,1.4,52,3.25,1.91,0.99,1.0,0.54,0.47,5.87,143.24
46,44,268,70680,38,2.71,1.49,38,2.71,1.49,43,3.07,1.77,1.0,1.0,0.49,0.34,7.07,129.39
49,168,1705,740824,122,3.94,2.72,89,2.87,1.34,145,4.68,3.85,0.93,0.92,0.5,0.45,11.9,145.71
50,93,626,176870,67,3.53,1.17,69,3.63,1.16,76,4.0,1.56,0.99,1.0,0.49,0.49,8.17,186.47
51,59,405,118023,55,3.24,0.97,53,3.12,1.11,56,3.29,1.05,0.99,1.0,0.49,0.42,1.74,150.08
52,42,526,128114,30,3.0,1.05,31,3.1,0.99,37,3.7,1.57,1.0,1.0,0.53,0.4,4.81,161.31
56,37,116,18678,20,2.86,1.95,21,3.0,2.0,22,3.14,2.19,1.0,1.0,0.46,0.39,3.53,170.2
57,36,125,39604,23,3.83,1.17,24,4.0,1.1,26,4.33,1.03,0.98,0.98,0.46,0.39,3.06,202.28
63,12,89,27106,7,2.33,0.58,7,2.33,0.58,7,2.33,0.58,1.0,1.0,0.53,0.64,5.71,187.58
64,43,295,66130,32,3.56,1.81,31,3.44,1.88,36,4.0,1.8,0.99,1.0,0.57,0.59,24.52,152.29
65,44,2052,1674824,34,4.25,3.45,23,2.88,1.36,43,5.38,4.66,0.89,0.88,0.38,0.24,15.91,136.44
71,33,311,111405,23,3.29,1.5,20,2.86,1.35,29,4.14,1.95,1.0,1.0,0.43,0.25,8.49,137.63
72,24,171,65163,20,2.5,1.41,17,2.12,0.83,23,2.88,1.89,1.0,1.0,0.52,0.42,0.19,152.72
87,77,533,186077,57,3.17,0.99,52,2.89,0.9,61,3.39,1.24,0.79,0.74,0.55,0.54,5.09,155.09
93,125,32206,36790554,77,3.5,1.71,74,3.36,1.33,99,4.5,2.79,1.0,1.0,0.44,0.37,7.58,155.99
94,230,2609,1148914,86,3.31,1.98,82,3.15,1.83,106,4.08,2.26,0.96,0.96,0.51,0.37,14.32,152.11
100,171,4658,3395972,47,2.94,1.29,43,2.69,1.14,57,3.56,1.59,1.0,1.0,0.47,0.4,6.33,137.05
101,51,5632,6300179,44,2.75,1.44,43,2.69,1.3,45,2.81,1.42,0.94,0.94,0.55,0.58,9.7,158.56
105,54,530,209433,42,3.5,1.45,36,3.0,1.48,49,4.08,2.35,0.92,0.92,0.54,0.44,10.8,148.53
