id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
52,15,25,1151,11,3.67,0.58,11,3.67,0.58,11,3.67,0.58,0.94,0.95,0.24,0.25,3.1,209.0
53,35,78,4708,24,2.67,1.22,34,3.78,1.48,26,2.89,1.54,0.99,0.99,0.4,0.39,10.3,124.05
54,18,30,1828,14,3.5,1.29,16,4.0,1.41,14,3.5,1.29,0.98,0.99,0.26,0.26,0.77,189.78
55,8,28,1747,6,2.0,0.0,8,2.67,0.58,8,2.67,0.58,1.0,1.0,0.59,0.58,21.68,107.78
56,12,25,1292,12,3.0,0.0,12,3.0,0.0,12,3.0,0.0,0.96,0.92,0.4,0.42,5.56,137.42
57,14,28,1573,9,3.0,1.0,11,3.67,0.58,10,3.33,1.15,1.0,1.0,0.53,0.58,6.18,173.56
59,15,41,2915,12,2.4,1.14,14,2.8,1.92,12,2.4,1.14,1.0,1.0,0.61,0.64,21.86,120.63
60,10,16,839,10,2.5,1.0,10,2.5,1.0,10,2.5,1.0,0.96,0.95,0.59,0.62,11.86,106.12
62,13,22,1278,11,3.67,1.15,13,4.33,1.53,11,3.67,1.15,0.95,0.89,0.38,0.4,5.8,134.25
63,10,34,2798,3,1.5,0.71,10,5.0,5.66,9,4.5,4.95,1.0,1.0,0.74,0.66,15.38,71.5
64,13,29,1498,9,3.0,1.0,12,4.0,1.73,11,3.67,1.15,0.98,0.97,0.22,0.24,3.45,171.33
65,12,32,1664,8,2.67,0.58,12,4.0,1.0,10,3.33,0.58,0.87,0.86,0.28,0.27,6.1,87.86
66,17,24,1216,16,3.2,0.45,17,3.4,0.55,17,3.4,0.55,0.9,0.87,0.33,0.35,4.5,140.13
67,16,49,3711,12,3.0,0.82,15,3.75,1.5,13,3.25,1.26,1.0,1.0,0.35,0.43,0.99,146.95
