id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
53,6,9,538,4,2.0,0.0,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.32,0.31,0.38,107.5
54,34,121,6371,24,3.43,0.98,31,4.43,1.72,27,3.86,1.57,0.98,0.98,0.38,0.39,15.21,152.96
55,12,23,1388,12,3.0,1.41,12,3.0,1.41,12,3.0,1.41,0.97,0.97,0.52,0.57,16.86,144.06
56,5,18,1304,4,2.0,0.0,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.46,0.46,0.37,90.34
58,17,47,2922,14,2.8,1.92,16,3.2,2.17,15,3.0,2.0,0.96,0.9,0.4,0.37,9.7,157.96
60,4,13,924,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,0.94,0.96,0.34,0.28,15.8,155.5
61,34,87,6405,29,3.22,1.39,33,3.67,1.66,32,3.56,1.74,0.98,0.97,0.46,0.47,9.02,115.27
62,9,13,882,6,3.0,1.41,9,4.5,3.54,9,4.5,3.54,0.93,0.89,0.48,0.57,0.06,176.82
63,4,11,738,4,2.0,1.41,4,2.0,1.41,4,2.0,1.41,1.0,1.0,0.84,0.84,11.15,123.34
64,19,55,3127,12,1.71,0.95,19,2.71,1.38,18,2.57,1.51,1.0,1.0,0.38,0.38,11.95,109.4
65,16,47,2278,12,2.4,1.14,16,3.2,2.17,13,2.6,1.52,1.0,1.0,0.26,0.25,0.83,195.68
66,9,23,1570,8,2.67,0.58,8,2.67,0.58,8,2.67,0.58,0.94,0.93,0.43,0.45,7.56,195.78
67,17,34,2026,12,3.0,1.63,14,3.5,2.08,12,3.0,1.63,0.98,0.96,0.33,0.3,9.32,177.84
68,22,38,2036,20,3.33,1.03,22,3.67,1.37,21,3.5,1.22,1.0,1.0,0.5,0.57,6.56,176.1
69,16,33,1784,15,3.75,0.5,16,4.0,0.82,16,4.0,0.82,1.0,1.0,0.36,0.4,1.05,180.02
71,31,66,4167,27,4.5,2.88,31,5.17,2.56,29,4.83,2.86,0.95,0.94,0.37,0.35,10.52,122.31
72,11,24,1228,10,3.33,1.53,11,3.67,2.08,10,3.33,1.53,1.0,1.0,0.64,0.68,18.34,119.06
73,21,46,2309,13,3.25,1.89,19,4.75,1.71,15,3.75,2.36,0.98,0.98,0.39,0.4,19.1,111.15
74,10,16,768,9,3.0,1.73,9,3.0,1.73,9,3.0,1.73,1.0,1.0,0.45,0.46,21.11,159.2
75,16,43,2098,11,5.5,2.12,16,8.0,2.83,13,6.5,0.71,1.0,1.0,0.36,0.39,10.98,150.72
76,34,87,5384,25,3.12,1.13,32,4.0,1.41,29,3.62,1.41,0.98,0.92,0.56,0.54,16.68,154.18
77,29,55,3263,27,3.86,1.35,28,4.0,1.63,28,4.0,1.63,0.98,0.97,0.37,0.39,5.37,160.77
78,28,59,3897,21,3.0,1.0,27,3.86,1.57,25,3.57,1.4,0.96,0.88,0.4,0.37,9.93,129.01
79,21,38,2078,18,3.0,1.41,19,3.17,1.47,19,3.17,1.47,0.88,0.8,0.39,0.36,2.97,135.94
81,23,69,4272,13,2.6,0.89,23,4.6,2.07,14,2.8,1.3,1.0,1.0,0.45,0.45,16.8,103.65
82,15,33,1875,14,2.33,1.21,15,2.5,1.38,14,2.33,1.21,0.98,0.98,0.44,0.46,3.53,127.92
83,9,21,1733,7,3.5,2.12,9,4.5,3.54,9,4.5,3.54,1.0,1.0,0.28,0.28,0.44,130.54
84,20,36,2079,17,2.43,1.4,20,2.86,2.04,19,2.71,2.06,1.0,1.0,0.47,0.56,0.07,155.84
85,14,39,3185,10,3.33,0.58,12,4.0,1.73,12,4.0,1.73,1.0,1.0,0.34,0.28,9.01,167.44
86,14,26,1431,11,3.67,1.15,13,4.33,1.53,13,4.33,1.53,0.89,0.82,0.27,0.25,6.45,154.12
88,13,27,1232,12,3.0,0.82,12,3.0,0.82,12,3.0,0.82,1.0,1.0,0.36,0.38,7.85,173.59
89,29,51,2679,17,2.83,1.47,21,3.5,2.26,19,3.17,1.83,0.83,0.83,0.4,0.39,6.13,157.3
90,9,22,1180,8,2.67,1.15,9,3.0,1.73,9,3.0,1.73,1.0,1.0,0.47,0.47,6.15,116.73
92,19,47,2227,16,3.2,1.48,17,3.4,1.14,17,3.4,1.14,0.96,0.94,0.36,0.39,15.9,184.97
93,18,55,3758,12,3.0,0.82,17,4.25,2.63,16,4.0,2.16,0.99,0.99,0.29,0.36,5.4,190.09
95,43,125,6716,29,3.62,1.19,39,4.88,1.89,31,3.88,1.25,0.99,0.98,0.3,0.29,14.37,148.89
96,22,48,2345,14,3.5,1.73,17,4.25,1.89,15,3.75,2.22,1.0,1.0,0.33,0.34,4.58,165.92
97,33,98,5724,21,3.0,0.82,24,3.43,1.27,22,3.14,1.07,0.99,1.0,0.28,0.32,11.79,189.77
99,11,19,965,11,5.5,2.12,11,5.5,2.12,11,5.5,2.12,0.9,0.84,0.26,0.24,6.14,169.43
100,131,403,35569,25,4.17,2.71,90,15.0,15.75,25,4.17,2.71,0.97,0.97,0.42,0.44,8.8,149.34
101,42,74,4067,11,3.67,1.53,13,4.33,1.15,11,3.67,1.53,1.0,1.0,0.38,0.44,5.16,174.69
103,15,30,1538,8,2.67,1.15,11,3.67,1.53,11,3.67,1.53,0.98,0.98,0.25,0.26,7.06,177.62
104,20,50,2918,9,3.0,1.0,16,5.33,0.58,15,5.0,2.0,1.0,1.0,0.32,0.37,8.57,190.67
105,16,25,1779,12,3.0,1.83,13,3.25,2.22,12,3.0,1.83,0.97,0.96,0.54,0.53,0.2,118.86
106,18,50,2896,12,2.4,1.14,16,3.2,2.39,12,2.4,1.14,1.0,1.0,0.46,0.44,27.17,123.38
107,5,14,760,4,2.0,0.0,5,2.5,0.71,5,2.5,0.71,0.94,0.94,0.32,0.33,12.31,87.34
109,25,52,3087,14,3.5,1.0,24,6.0,2.94,19,4.75,3.5,1.0,1.0,0.28,0.23,12.21,142.52
110,49,111,6334,33,3.67,2.12,45,5.0,3.28,35,3.89,1.96,0.99,0.99,0.45,0.46,11.45,137.53
111,15,42,2637,9,2.25,0.5,15,3.75,2.22,14,3.5,2.38,1.0,1.0,0.48,0.46,11.4,97.7
113,43,111,6106,26,3.71,1.8,35,5.0,3.11,29,4.14,2.27,1.0,1.0,0.27,0.27,5.6,131.74
114,7,21,1056,5,2.5,2.12,7,3.5,0.71,5,2.5,2.12,1.0,1.0,0.7,0.74,41.36,107.25
115,9,23,1214,6,2.0,1.0,9,3.0,2.65,6,2.0,1.0,1.0,1.0,0.72,0.72,16.05,68.5
116,12,26,1536,10,3.33,0.58,12,4.0,1.0,11,3.67,0.58,1.0,1.0,0.37,0.38,5.83,157.77
117,28,66,3882,19,3.8,1.64,26,5.2,3.19,25,5.0,3.08,0.99,0.99,0.37,0.41,4.02,146.48
118,7,20,1061,6,2.0,0.0,7,2.33,0.58,6,2.0,0.0,1.0,1.0,0.47,0.47,21.13,162.06
119,26,94,6428,19,3.17,1.17,26,4.33,2.07,19,3.17,1.17,0.98,0.96,0.46,0.45,20.07,136.33
120,18,41,2859,14,4.67,1.53,18,6.0,3.61,14,4.67,1.53,0.94,0.96,0.32,0.28,6.58,123.61
121,6,10,864,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,0.8,0.57,0.4,0.23,2.57,123.0
122,17,73,4613,6,1.2,0.45,17,3.4,3.78,8,1.6,0.89,1.0,1.0,0.57,0.55,19.24,58.97
123,12,25,1479,10,2.5,0.58,12,3.0,0.0,10,2.5,0.58,0.87,0.84,0.31,0.26,6.16,137.08
125,16,38,2035,8,1.6,0.55,10,2.0,1.22,10,2.0,1.22,1.0,1.0,0.54,0.54,9.48,128.56
126,10,16,1088,8,2.67,1.15,10,3.33,1.53,9,3.0,1.0,0.97,0.86,0.4,0.37,8.44,151.61
127,26,46,2169,17,2.43,0.79,19,2.71,0.76,18,2.57,0.79,1.0,1.0,0.46,0.51,8.93,174.28
128,8,11,524,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,1.0,1.0,0.18,0.22,0.02,178.67
129,9,29,1879,5,1.67,1.15,9,3.0,2.0,5,1.67,1.15,1.0,1.0,0.48,0.46,21.44,56.18
131,15,34,2001,11,2.2,1.3,13,2.6,1.52,12,2.4,1.52,1.0,1.0,0.46,0.5,3.57,115.62
132,8,39,2299,7,1.4,0.55,8,1.6,0.89,7,1.4,0.55,0.99,0.99,0.59,0.57,29.36,108.4
133,18,54,3345,12,2.4,1.14,17,3.4,1.67,12,2.4,1.14,1.0,1.0,0.42,0.42,19.36,92.61
135,19,85,5987,8,1.6,0.55,18,3.6,3.58,8,1.6,0.55,1.0,1.0,0.42,0.4,21.82,97.82
136,14,48,3298,9,1.5,0.55,14,2.33,1.03,10,1.67,0.52,1.0,1.0,0.46,0.4,28.29,81.67
138,23,65,3832,14,2.0,0.82,23,3.29,3.45,15,2.14,0.69,0.99,0.99,0.67,0.66,18.16,73.73
139,5,14,1053,4,2.0,1.41,5,2.5,2.12,5,2.5,2.12,0.93,0.92,0.5,0.54,2.88,106.75
140,7,14,734,5,1.67,0.58,7,2.33,1.53,6,2.0,1.0,0.95,0.96,0.64,0.67,8.79,108.42
142,11,32,1915,6,1.5,1.0,11,2.75,2.06,7,1.75,1.5,1.0,1.0,0.63,0.64,11.02,121.71
144,4,14,756,4,2.0,1.41,4,2.0,1.41,4,2.0,1.41,1.0,1.0,0.58,0.6,42.1,122.0
145,7,13,686,7,2.33,0.58,7,2.33,0.58,7,2.33,0.58,0.82,0.83,0.49,0.51,10.54,110.0
146,44,179,13721,8,2.67,0.58,44,14.67,13.87,8,2.67,0.58,1.0,1.0,0.46,0.42,15.98,114.4
147,17,35,2396,16,2.29,0.95,17,2.43,0.98,16,2.29,0.95,0.97,0.9,0.47,0.45,6.12,128.37
148,5,14,732,3,1.5,0.71,5,2.5,2.12,5,2.5,2.12,1.0,1.0,0.9,0.92,47.38,108.62
149,3,6,300,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,1.0,1.0,0.75,0.76,31.6,108.25
150,23,68,4572,13,2.6,1.52,23,4.6,2.88,15,3.0,1.58,0.97,0.91,0.34,0.3,11.52,99.87
152,9,20,1003,8,2.67,0.58,9,3.0,0.0,9,3.0,0.0,0.97,0.98,0.36,0.37,7.08,119.44
153,11,24,1304,9,3.0,2.0,11,3.67,2.08,10,3.33,1.53,1.0,1.0,0.55,0.57,25.05,133.06
154,16,43,2594,10,1.67,0.52,15,2.5,1.05,14,2.33,1.03,1.0,1.0,0.6,0.62,8.94,99.98
155,15,28,1516,12,3.0,1.83,14,3.5,2.38,14,3.5,2.38,1.0,1.0,0.44,0.45,11.09,143.55
158,13,47,2726,4,2.0,0.0,13,6.5,4.95,5,2.5,0.71,1.0,1.0,0.37,0.36,0.42,133.33
159,13,25,1279,11,2.75,0.5,13,3.25,1.26,11,2.75,0.5,1.0,1.0,0.52,0.55,11.99,149.42
160,14,27,1320,10,2.5,0.58,13,3.25,0.5,14,3.5,0.58,1.0,1.0,0.42,0.44,11.54,190.0
161,30,74,4260,15,3.0,1.58,28,5.6,1.52,21,4.2,1.92,0.99,0.99,0.33,0.31,14.58,151.45
162,7,11,745,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,0.94,0.98,0.53,0.61,0.04,116.75
164,16,32,1948,13,3.25,0.96,16,4.0,0.82,15,3.75,1.26,1.0,1.0,0.39,0.44,3.98,171.42
