id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
49,839,326429,288661689,205,6.83,2.76,117,3.9,1.6,419,13.97,9.14,0.88,0.87,0.44,0.2,60.23,131.65
50,559,55787,34059726,338,5.83,2.04,215,3.71,1.28,463,7.98,2.95,0.82,0.81,0.45,0.32,83.55,154.58
51,560,32650,21136511,280,5.83,2.07,197,4.1,1.64,475,9.9,4.85,0.88,0.87,0.5,0.38,85.05,144.61
52,987,2649421,2101629945,502,5.34,1.82,387,4.12,1.34,751,7.99,3.87,0.93,0.94,0.49,0.39,65.12,161.91
53,477,26229,12890887,291,5.2,1.75,239,4.27,1.51,398,7.11,2.58,0.92,0.94,0.49,0.41,67.06,150.98
54,8,15,810,8,2.67,0.58,8,2.67,0.58,8,2.67,0.58,1.0,1.0,0.37,0.39,0.69,175.33
55,11,21,1230,8,4.0,2.83,11,5.5,2.12,10,5.0,2.83,1.0,1.0,0.38,0.44,1.32,176.84
56,26,73,4365,24,3.0,0.93,26,3.25,1.16,25,3.12,0.99,0.98,0.98,0.45,0.46,11.38,153.01
60,13,26,1441,12,6.0,2.83,13,6.5,3.54,13,6.5,3.54,1.0,1.0,0.16,0.16,2.06,145.58
61,7,17,1174,6,3.0,1.41,7,3.5,2.12,7,3.5,2.12,0.91,0.9,0.6,0.62,6.96,125.05
62,11,32,1628,7,2.33,0.58,11,3.67,1.15,11,3.67,1.15,0.96,0.98,0.68,0.69,37.98,113.78
63,16,32,1958,10,3.33,1.53,15,5.0,2.0,14,4.67,2.08,1.0,1.0,0.19,0.19,4.34,121.55
64,11,32,1983,8,2.0,0.82,11,2.75,1.71,11,2.75,1.71,1.0,1.0,0.61,0.66,22.21,102.28
65,18,45,2644,17,2.43,0.98,18,2.57,0.79,17,2.43,0.98,0.96,0.97,0.41,0.42,3.77,144.36
66,13,40,2839,12,3.0,0.82,13,3.25,0.96,13,3.25,0.96,0.97,0.96,0.5,0.55,8.32,113.19
67,11,17,780,10,5.0,1.41,11,5.5,0.71,11,5.5,0.71,0.94,0.92,0.28,0.3,5.28,195.7
68,13,29,1422,10,3.33,1.15,12,4.0,1.0,12,4.0,1.0,0.98,0.96,0.21,0.21,8.81,172.23
